@relation	face1test.txt
@attribute	1	real
@attribute	2	real
@attribute	3	real
@attribute	4	real
@attribute	5	real
@attribute	6	real
@attribute	7	real
@attribute	8	real
@attribute	9	real
@attribute	10	real
@attribute	11	real
@attribute	12	real
@attribute	13	real
@attribute	14	real
@attribute	15	real
@attribute	16	real
@attribute	17	real
@attribute	18	real
@attribute	19	real
@attribute	20	real
@attribute	21	real
@attribute	22	real
@attribute	23	real
@attribute	24	real
@attribute	25	real
@attribute	26	real
@attribute	27	real
@attribute	28	real
@attribute	29	real
@attribute	30	real
@attribute	31	real
@attribute	32	real
@attribute	33	real
@attribute	34	real
@attribute	35	real
@attribute	36	real
@attribute	37	real
@attribute	38	real
@attribute	39	real
@attribute	40	real
@attribute	41	real
@attribute	42	real
@attribute	43	real
@attribute	44	real
@attribute	45	real
@attribute	46	real
@attribute	47	real
@attribute	48	real
@attribute	49	real
@attribute	50	real
@attribute	51	real
@attribute	52	real
@attribute	53	real
@attribute	54	real
@attribute	55	real
@attribute	56	real
@attribute	57	real
@attribute	58	real
@attribute	59	real
@attribute	60	real
@attribute	61	real
@attribute	62	real
@attribute	63	real
@attribute	64	real
@attribute	65	real
@attribute	66	real
@attribute	67	real
@attribute	68	real
@attribute	69	real
@attribute	70	real
@attribute	71	real
@attribute	72	real
@attribute	73	real
@attribute	74	real
@attribute	75	real
@attribute	76	real
@attribute	77	real
@attribute	78	real
@attribute	79	real
@attribute	80	real
@attribute	81	real
@attribute	82	real
@attribute	83	real
@attribute	84	real
@attribute	85	real
@attribute	86	real
@attribute	87	real
@attribute	88	real
@attribute	89	real
@attribute	90	real
@attribute	91	real
@attribute	92	real
@attribute	93	real
@attribute	94	real
@attribute	95	real
@attribute	96	real
@attribute	97	real
@attribute	98	real
@attribute	99	real
@attribute	100	real
@attribute	101	real
@attribute	102	real
@attribute	103	real
@attribute	104	real
@attribute	105	real
@attribute	106	real
@attribute	107	real
@attribute	108	real
@attribute	109	real
@attribute	110	real
@attribute	111	real
@attribute	112	real
@attribute	113	real
@attribute	114	real
@attribute	115	real
@attribute	116	real
@attribute	117	real
@attribute	118	real
@attribute	119	real
@attribute	120	real
@attribute	121	real
@attribute	122	real
@attribute	123	real
@attribute	124	real
@attribute	125	real
@attribute	126	real
@attribute	127	real
@attribute	128	real
@attribute	129	real
@attribute	130	real
@attribute	131	real
@attribute	class	{1,2}
@data
-1.9476000000,-1.9379000000,-1.6412000000,-1.1867000000,-0.7825500000,-0.3756700000,0.2655700000,1.1420000000,2.0265000000,2.5937000000,2.6557000000,1.8310000000,0.0706140000,-1.3889000000,-1.8782000000,-1.1309000000,-0.1744300000,0.0723860000,0.1805500000,0.4314500000,0.3269800000,-0.8691500000,-2.5655000000,-3.1110000000,-1.5310000000,0.9820100000,2.7160000000,2.9748000000,2.1489000000,1.3017000000,0.7886300000,0.5484300000,0.1904500000,-0.6829900000,-1.8579000000,-2.5636000000,-2.0010000000,-0.6800900000,0.4340500000,0.1831700000,-0.9103700000,-1.5997000000,-1.4385000000,-0.5935300000,0.4215300000,0.9201000000,0.9431600000,0.7871100000,0.6201400000,0.6077200000,0.6440900000,0.5440300000,0.4578600000,0.3899400000,0.3722900000,0.3580100000,0.4350800000,0.2894800000,0.2140700000,0.1653100000,0.1685100000,0.2052600000,-0.0170120000,-0.1774200000,-0.1018300000,-0.0618520000,-0.1662500000,-0.5814500000,-0.7731600000,-0.6092700000,-0.2106500000,0.1408600000,-0.0918510000,-0.1772300000,-0.1278100000,-0.0178640000,0.2239600000,0.2642600000,0.4383500000,0.4350100000,0.0763810000,-0.1770900000,-0.2707400000,-0.0072482000,0.1326700000,0.0350980000,0.2733700000,0.3189300000,0.4880500000,0.4124100000,0.2983200000,0.1740500000,-0.3924000000,-0.9182600000,-0.5112900000,0.6144900000,1.4708000000,1.2467000000,0.2032400000,-0.3203700000,-0.6945600000,-0.5230500000,-0.3217500000,0.4691500000,1.2082000000,1.0771000000,0.8113100000,0.4061200000,0.2593100000,-0.1841700000,-0.7739300000,-0.8842800000,-0.1905100000,0.3467100000,0.6439300000,0.1330300000,-0.0092715000,0.1696600000,0.1597400000,0.1524400000,-0.2792600000,-0.7415700000,-0.7807400000,-0.5192300000,0.0654410000,0.5563800000,0.1694900000,-0.0027159000,-0.4341500000,-0.5808800000,-0.8040800000,1
-2.0330000000,-1.9282000000,-1.6073000000,-1.2564000000,-0.7514600000,-0.2460500000,0.4092200000,1.1758000000,1.9081000000,2.4538000000,2.5463000000,1.6554000000,0.0461720000,-1.3399000000,-1.7428000000,-0.8817000000,0.3222100000,0.6035100000,0.4200300000,0.2854000000,0.2706200000,-0.4153100000,-1.5710000000,-2.4414000000,-1.7730000000,0.3147300000,2.1072000000,2.6509000000,2.1570000000,1.3288000000,0.8517800000,0.4809200000,0.1361900000,-0.5319300000,-1.7693000000,-2.5182000000,-2.9444000000,-2.0293000000,-0.1279300000,1.0818000000,1.5704000000,0.8046500000,-0.4895400000,-1.5853000000,-2.1409000000,-1.7487000000,-0.7171400000,0.3792700000,0.9387000000,1.2020000000,1.1834000000,1.0929000000,1.2144000000,0.8239200000,0.5848700000,0.4565700000,0.3462600000,0.3719600000,0.3730000000,0.2599600000,0.2007900000,0.1602100000,0.1163300000,0.1103900000,0.0444670000,-0.1515900000,-0.3462300000,-0.4407300000,-0.5974000000,-0.2474300000,-0.3462300000,-0.3190200000,-0.2050400000,-0.3662200000,-0.1743800000,-0.1017500000,0.1276800000,0.3620300000,0.3951300000,0.3125300000,0.0887550000,0.0621360000,0.2690700000,0.4324000000,0.4170600000,0.2906500000,0.1161500000,0.2451100000,0.2724500000,0.2076700000,0.1842100000,0.0424960000,0.0781010000,0.2390100000,0.2822100000,0.4083400000,0.4020300000,0.2719900000,0.3227500000,0.0931580000,-0.1690400000,-0.1218800000,0.0550290000,0.4974900000,0.4178300000,0.2139500000,0.1331100000,-0.0321280000,0.0230080000,-0.0822760000,-0.2414800000,-0.0070215000,0.2209000000,0.5782400000,1.1069000000,0.9344800000,0.6359500000,0.1381600000,-0.2159600000,-0.0973900000,0.1091100000,0.1082500000,-0.2638500000,-0.8842800000,-1.1395000000,-1.1618000000,-1.0409000000,-0.7539400000,-0.8590900000,-0.8111900000,-0.7677200000,1
-0.3630600000,-0.6988300000,-0.9937900000,-1.1930000000,-1.2165000000,-1.1595000000,-1.0062000000,-0.8004500000,-0.5369700000,-0.2091200000,0.1475300000,0.5085300000,0.8233400000,1.0068000000,1.0916000000,1.0233000000,0.8386600000,0.5685900000,0.2675200000,0.0874180000,0.0596460000,0.1388100000,0.2857400000,0.2173200000,-0.0905960000,-0.4068900000,-0.6495400000,-0.6267000000,-0.0933360000,0.5374700000,0.9131800000,1.0353000000,0.5184100000,-0.3079200000,-0.8375300000,-1.2226000000,-1.1284000000,-0.6089200000,-0.2575000000,-0.1009200000,-0.1617800000,-0.5975500000,-1.0913000000,-1.0709000000,-0.5737200000,-0.0134400000,0.6569300000,1.0457000000,0.6608500000,0.4910200000,0.5256600000,0.5369200000,0.7618600000,0.7277900000,0.5546800000,0.2890000000,0.0260370000,0.0107560000,0.0707520000,0.1427100000,0.3482300000,0.3801200000,0.1905500000,0.0930590000,-0.1234900000,-0.0514370000,0.0534540000,-0.1133800000,-0.2921900000,-0.3808300000,-0.2528200000,0.1668200000,0.6859800000,0.7848900000,0.3365400000,-0.2484900000,-0.7519700000,-1.1305000000,-0.9608400000,-0.3085900000,0.2119100000,0.8893900000,1.3127000000,1.0479000000,0.6458700000,0.0935080000,-0.3256700000,-0.3724600000,-0.1771300000,0.1450900000,0.4188200000,0.4234000000,0.1785500000,-0.0897430000,-0.2496400000,-0.2352100000,-0.0428690000,0.1062500000,0.1092000000,0.0490060000,0.0187050000,-0.1694900000,-0.4872600000,-0.6429000000,-0.5510500000,-0.2169000000,0.3554200000,0.7665100000,0.5446700000,-0.0747510000,-0.5946000000,-1.0934000000,-1.2489000000,-0.9634600000,-0.8822000000,-0.5543400000,0.1356400000,2.6597000000,3.8272000000,4.0512000000,3.5198000000,1.1927000000,-1.1020000000,-2.4065000000,-3.0062000000,-2.9413000000,-2.2726000000,-1.0787000000,0.0988540000,0.9997400000,0.9997400000,1
-0.2547300000,-0.5072700000,-0.9137500000,-1.3597000000,-1.4461000000,-1.0149000000,-0.4157100000,-0.1200100000,0.0543890000,0.3787500000,0.8863300000,1.1845000000,1.2500000000,0.8645400000,0.2362000000,-0.1395900000,-0.0320440000,0.2508200000,0.1709100000,0.0946350000,0.0750090000,-0.2727700000,-0.7729200000,-0.7783400000,0.0462600000,0.9570200000,1.1955000000,0.4807000000,-0.6236000000,-1.1353000000,-0.5884900000,-0.1428700000,-0.3567700000,-0.5672000000,-0.2151900000,0.1108800000,-0.3781200000,-0.6839300000,-0.9367100000,-1.3201000000,-1.1447000000,0.8182300000,2.3786000000,1.8194000000,-0.0673040000,-0.3762600000,0.0021237000,0.4353600000,0.5100300000,0.6944300000,0.5148300000,0.2935300000,-0.0728510000,-0.1888600000,-0.3962300000,0.0810580000,0.6960600000,0.7032400000,-0.0259900000,-0.4549900000,-0.1763500000,0.2441400000,0.4250800000,0.0933740000,-0.5656400000,-0.5550000000,0.4294000000,1.1931000000,0.2756600000,-0.8264500000,-1.0249000000,-0.4649100000,-0.1008700000,-0.0386090000,0.1265600000,0.2798200000,0.5096600000,0.7067500000,0.7096800000,0.4995100000,-0.0184900000,-0.5047500000,-0.7177400000,-0.5201300000,-0.1134500000,0.1559200000,0.3276400000,0.3724500000,0.4671300000,0.4795400000,0.5563900000,0.5502300000,0.4688000000,0.1253900000,-0.2226300000,-0.4581200000,-0.5400500000,-0.8104600000,-0.9563100000,-0.3868700000,0.7190400000,1.1474000000,0.1826200000,-0.6377400000,-0.8607400000,-0.6314700000,-0.8175700000,-0.8464200000,-0.5146300000,0.5302500000,3.2871000000,4.3563000000,3.3907000000,0.5427500000,-1.4456000000,-2.8333000000,-3.1717000000,-2.1695000000,-0.6912200000,0.4397000000,1.0547000000,1.3632000000,1.3990000000,1.1271000000,0.6800300000,-0.2614200000,-1.0900000000,-1.4768000000,-1.0562000000,-0.6375500000,-0.5528700000,1
-2.5631000000,-2.6307000000,-1.8030000000,-0.8601200000,-0.1630100000,0.0583280000,0.3241000000,0.8074800000,1.3176000000,1.7008000000,1.8037000000,1.4955000000,0.9330700000,0.2669100000,-0.4553000000,-0.7293100000,-0.4686700000,0.1253900000,0.5974700000,0.5182300000,0.1532500000,-0.5525700000,-1.3118000000,-2.1853000000,-2.3425000000,-1.3186000000,0.4700900000,2.1363000000,2.6810000000,2.3400000000,1.4088000000,0.4785900000,-0.1300500000,-0.7323200000,-1.4662000000,-1.9715000000,-1.8382000000,-0.9052300000,0.2604100000,0.9425700000,0.9848600000,0.4387300000,-0.2052000000,-1.2941000000,-2.3194000000,-2.9592000000,-2.1824000000,-0.5394200000,1.3073000000,1.9630000000,1.7750000000,1.3145000000,1.1923000000,1.1396000000,1.1858000000,0.6146400000,0.0814920000,-0.1547400000,0.0654860000,0.4017500000,0.2421300000,0.0372370000,-0.1351700000,0.1021000000,0.1335900000,0.2293900000,-0.0227810000,-0.1489200000,0.0957940000,-0.0699690000,0.0783200000,-0.3855000000,-0.3539800000,-0.3663700000,-0.2781000000,-0.1508500000,-0.1114900000,0.5093700000,0.2998100000,0.3070400000,-0.3596000000,-0.4985200000,-0.0454710000,-0.0684550000,0.5074900000,0.3890800000,0.4753300000,0.6169300000,-0.0089628000,0.1809500000,-0.1024800000,-0.0217080000,0.2560800000,0.2539900000,0.1062200000,-0.3533300000,-0.4320000000,0.1522500000,1.2982000000,1.5449000000,0.9907500000,0.0554020000,-0.3559100000,0.0737450000,0.0835510000,-0.0541530000,-0.6663300000,-0.8003600000,-0.3076300000,-0.0365500000,0.4336200000,0.2630200000,0.1551600000,0.0097029000,0.1965800000,0.4994100000,0.6068500000,0.2846400000,0.0207840000,0.1227800000,0.4103700000,0.4780300000,0.0777920000,-0.5533900000,-1.0519000000,-1.2808000000,-1.2137000000,-0.8533400000,-0.4502900000,-0.2038400000,-0.0384640000,1
-0.4365600000,-1.0848000000,-1.3776000000,-1.5352000000,-1.4761000000,-1.3435000000,-1.1591000000,-0.9805300000,-0.7120300000,-0.1020600000,0.6713200000,1.6387000000,2.4225000000,2.7132000000,2.3743000000,1.3027000000,-0.0857070000,-1.3198000000,-1.6891000000,-1.1322000000,-0.3922100000,0.0453640000,-0.1901000000,-0.5588100000,-0.4860500000,-0.5478000000,-0.9718700000,-1.8880000000,-2.6730000000,-2.3506000000,-1.0067000000,0.9669300000,2.6222000000,3.2401000000,3.1619000000,2.3712000000,1.3808000000,0.7211000000,0.0078913000,-0.8723000000,-1.6574000000,-2.1823000000,-2.0758000000,-1.0959000000,-0.1868800000,0.4385700000,0.6150600000,0.2839700000,-0.0308100000,-0.2602000000,-0.2929800000,-0.1459900000,0.0235060000,0.0910910000,-0.0230680000,-0.1052100000,0.0242110000,0.4437400000,0.8973300000,1.1210000000,1.0071000000,0.7245800000,0.4274200000,0.2546100000,0.3278800000,0.0675960000,-0.0001210300,0.0031257000,-0.0386210000,0.2332900000,0.2351000000,0.2239000000,0.1181500000,-0.0600980000,-0.0992950000,-0.2086100000,-0.1863700000,-0.1138000000,-0.0694980000,-0.0992380000,-0.1123600000,-0.1422100000,-0.1489700000,0.0206860000,0.1024100000,0.2343500000,0.3455800000,0.3281700000,0.3255800000,0.1643900000,0.0113170000,-0.1123400000,-0.2212500000,0.0124430000,0.5370500000,0.9683200000,1.4299000000,1.5851000000,0.7153500000,0.2741600000,0.0572320000,-0.2377200000,0.2390700000,0.2733700000,0.1020400000,0.1322200000,0.0479120000,0.1744600000,0.1588500000,-0.0177960000,-0.1445400000,-0.4216800000,-0.6398500000,-0.5119900000,-0.2542100000,0.1306500000,0.6272400000,0.7808100000,0.6837400000,0.4023800000,-0.0740070000,-0.5079400000,-0.6547100000,-0.7153800000,-0.6558700000,-0.5493700000,-0.8457400000,-0.5786900000,-0.2651000000,-0.4626800000,-0.4877500000,1
-2.1871000000,-1.2471000000,-0.4475700000,0.0296450000,-0.0286280000,-0.5217300000,-0.5939800000,-0.0959240000,0.8078700000,1.9229000000,2.6127000000,2.6946000000,2.1119000000,0.9817300000,-0.1653000000,-0.9182600000,-1.0141000000,-0.7225500000,-0.6851000000,-0.8791700000,-1.0408000000,-1.0350000000,-0.9776300000,-1.3296000000,-2.1785000000,-2.6127000000,-1.8910000000,-0.1550900000,1.8351000000,3.1905000000,3.0894000000,2.3060000000,1.2900000000,0.3226400000,-0.2829200000,-0.7658400000,-1.4824000000,-1.9355000000,-1.8838000000,-1.1717000000,0.4249600000,1.2499000000,1.1547000000,0.4681200000,-0.2758700000,-0.5757500000,-0.5762500000,-0.4536800000,-0.2988700000,0.0854910000,0.2100700000,-0.1428500000,-0.4707100000,-0.7403200000,-0.2030500000,0.6799700000,1.2587000000,1.4252000000,1.0892000000,0.6470600000,0.3568600000,0.3160800000,0.1717600000,0.2006900000,-0.0274980000,-0.1565500000,-0.0781610000,0.2890800000,0.8060100000,0.7537300000,0.5365000000,-0.0587020000,-0.3986800000,-0.3174800000,-0.1856500000,0.0243590000,0.1441500000,0.1749000000,0.0648760000,-0.0962060000,-0.1889500000,-0.1180700000,0.0939110000,0.2185400000,0.2539100000,0.1792400000,0.0290350000,-0.2240500000,-0.7084700000,-0.7623200000,-0.1173100000,0.8756600000,1.8552000000,1.8232000000,1.1220000000,0.6063600000,0.3270800000,0.2510500000,0.2181300000,0.1666500000,0.0988520000,0.1623600000,-0.0819730000,-0.3192900000,-0.2857100000,-0.2738400000,-0.0740930000,-0.0584460000,-0.0612720000,0.0198550000,0.0321180000,0.3894700000,0.4273100000,0.1903400000,-0.1794800000,-0.6170500000,-0.4713400000,-0.2933100000,0.0314390000,-0.0725460000,-0.5716900000,-0.6902200000,-0.8822200000,-0.6441400000,-0.0673750000,0.2752300000,0.2226700000,-0.3393900000,-1.1715000000,-1.6337000000,-1.3837000000,1
5.5910000000,-1.6351000000,-1.3622000000,-1.0732000000,-0.8556100000,-0.6476600000,-0.5640500000,-0.3076000000,0.3778300000,1.2240000000,1.9361000000,2.4484000000,2.4028000000,1.8616000000,0.9178600000,-0.1403600000,-0.8146400000,-0.8930600000,-0.5849300000,-0.5725900000,-0.9247400000,-1.4852000000,-1.8471000000,-1.4780000000,-0.9267700000,-0.5751600000,-0.4464800000,-0.4391900000,-0.1009100000,0.7934600000,1.7493000000,2.1589000000,2.1012000000,1.5702000000,0.8134000000,-0.0449620000,-1.2091000000,-2.3685000000,-2.8405000000,-2.2795000000,-0.7022900000,0.8097400000,1.4832000000,1.2965000000,0.4229800000,-0.3539700000,-0.7871300000,-0.8699600000,-0.7608300000,-0.3189700000,0.0516770000,0.2026900000,0.3296600000,0.1662300000,-0.0218430000,0.0895940000,0.3199300000,0.4677600000,0.7477800000,0.6892000000,0.4952100000,0.4428200000,0.3207900000,0.3339300000,0.3541500000,0.3246800000,0.3202300000,0.2710200000,0.2109100000,0.1454100000,0.0750060000,0.0004490600,-0.0202330000,-0.1961700000,-0.2441000000,-0.3086400000,-0.3190800000,-0.1792600000,-0.1709700000,-0.0964990000,-0.0270890000,-0.0234790000,0.0455980000,0.0991500000,0.1267500000,0.2939900000,0.4152200000,0.5865400000,0.6898800000,0.6988100000,0.6040700000,0.4720700000,0.3739400000,0.3303300000,0.4110500000,0.4160800000,0.3735600000,0.2492700000,0.0126530000,-0.1017500000,-0.2276700000,-0.3126500000,-0.2588800000,-0.2498700000,-0.1079500000,0.0452190000,0.1292300000,0.2682600000,0.2025000000,0.1785800000,-0.0058856000,-0.2625000000,-0.3804800000,-0.4953600000,-0.3418900000,-0.2179500000,-0.0802240000,-0.0243380000,-0.1047900000,-0.1076500000,-0.2330300000,-0.3665800000,-0.5345300000,-0.7585000000,-0.9363900000,-0.9801700000,-0.9857100000,-0.8628500000,-0.7095300000,-0.8970300000,-0.9785000000,1
-1.3176000000,-1.7932000000,-1.9586000000,-1.8217000000,-1.4315000000,-0.9525400000,-0.4078700000,-0.1116900000,-0.0628850000,-0.2008800000,-0.2008800000,-0.2867000000,-0.3811800000,0.0605390000,0.9186600000,1.9824000000,2.5050000000,2.2841000000,1.6139000000,0.9240600000,0.3891900000,-0.0798260000,-0.6463200000,-0.7451700000,-0.6658500000,-0.8191200000,-1.2357000000,-1.5120000000,-0.7898400000,-0.6295400000,-0.8307700000,-1.5031000000,-0.7519700000,0.6007500000,2.2470000000,2.1595000000,1.5789000000,1.1320000000,1.0055000000,0.8227800000,0.2957700000,-0.2340300000,-0.7495500000,-1.2330000000,-0.9082100000,-0.4500100000,-0.0549420000,-0.9825400000,-1.7667000000,-1.8985000000,-0.4063400000,0.8275700000,1.2828000000,0.6645300000,0.1093800000,-0.1780200000,1.1856000000,1.7970000000,1.2309000000,-0.2568600000,-0.9802400000,-0.7197700000,-0.2036300000,0.0626350000,0.0453430000,0.4018900000,1.3806000000,2.9524000000,2.3724000000,0.8699000000,-1.4257000000,-2.3256000000,-1.8856000000,-0.3355600000,1.1070000000,1.0779000000,-0.0608380000,-1.0963000000,-0.6447300000,0.7142400000,1.0016000000,0.2123000000,-1.0170000000,-0.5801700000,0.0451080000,0.5834000000,-0.0014855000,-0.1104300000,0.0473670000,0.3051900000,0.4353900000,0.4825300000,0.4315500000,0.1243000000,-0.3162600000,-0.8506800000,-0.8548500000,-0.4087000000,0.8397700000,0.7914000000,0.3475800000,0.0078102000,0.3435500000,0.8396300000,1.2391000000,0.8541000000,0.1343300000,-0.8860400000,-0.7120900000,-0.1768200000,0.5536000000,0.3036000000,0.0215280000,0.0215280000,0.2751100000,0.3470700000,0.0495740000,0.0125110000,-0.0461230000,-0.1879800000,-0.0809980000,0.1357900000,0.4696200000,0.0584300000,-0.3959500000,-0.8361200000,-0.5562000000,-0.4498200000,-0.5816900000,-0.4668400000,-0.4668400000,1
-0.9883500000,-1.2621000000,-1.3098000000,-1.3067000000,-1.0899000000,-0.8844800000,-0.6203000000,-0.4231700000,0.0324990000,0.7795300000,1.5767000000,2.1221000000,2.0816000000,1.3198000000,0.0594820000,-0.8000200000,-0.8228800000,-0.1192500000,0.0912210000,-0.1495900000,-0.2808900000,0.1743000000,0.0069927000,-1.2356000000,-2.9045000000,-2.6619000000,-0.6177100000,1.9757000000,2.9959000000,2.5988000000,1.7568000000,0.9549200000,0.5532600000,-0.0277830000,-0.7889500000,-1.8216000000,-2.2964000000,-1.6989000000,-0.3464600000,0.4677600000,-0.0371090000,-1.2710000000,-1.7488000000,-1.3487000000,-0.4073000000,0.2971100000,0.9369100000,1.4278000000,1.5932000000,1.2718000000,0.7734100000,0.3260700000,0.2451900000,0.2398100000,0.2263000000,0.3047000000,0.2013200000,0.1140300000,-0.0348410000,-0.1593900000,-0.1085900000,-0.0486990000,0.0891010000,0.1813700000,0.0585820000,-0.1010400000,-0.3484100000,-0.5325100000,-0.4800400000,-0.1579000000,-0.0047193000,-0.0601050000,-0.3637900000,-0.2662000000,0.1520800000,0.4487700000,0.5242700000,0.3331100000,0.0505690000,-0.0841200000,-0.0468870000,0.1249800000,0.3896300000,0.1847100000,-0.1860800000,-0.5381600000,-0.3549700000,0.0781230000,0.3405900000,0.1281700000,0.0249580000,0.2276600000,0.6536300000,0.4680300000,-0.5291900000,-1.3541000000,-0.6678700000,1.7992000000,2.9184000000,2.1327000000,-0.9694800000,-1.9626000000,-1.3575000000,-0.0718330000,0.3359800000,-0.1348600000,-0.2097400000,-0.2079600000,0.5889500000,1.2865000000,1.2438000000,0.9104700000,-0.2662900000,-0.4166800000,-0.5377400000,-0.2821700000,-0.1496900000,-0.3043700000,-0.4984100000,-0.4305700000,0.0557710000,0.8904500000,1.1398000000,0.4019400000,-0.2383200000,-0.3586800000,0.0095118000,-0.0149480000,-0.2897800000,-0.6048300000,-0.6728700000,1
-1.5488000000,-1.4110000000,-0.9423800000,-0.5800700000,-0.3114000000,-0.0607420000,0.4936600000,1.3612000000,2.0840000000,1.9756000000,0.8914200000,-0.3199600000,-1.1162000000,-0.8937000000,-0.1960000000,-0.1088500000,-0.2462400000,-0.3513300000,-0.4067400000,-0.5502900000,-1.1875000000,-1.5418000000,-1.0558000000,0.3172700000,1.9686000000,2.4149000000,2.0529000000,1.3347000000,0.5984900000,0.1000400000,-0.4347000000,-0.9788700000,-1.3662000000,-1.5092000000,-1.1325000000,-0.7069300000,-0.0961480000,0.2878500000,0.1714400000,0.0751210000,-0.0754060000,-0.0674360000,-0.0359210000,-0.1609800000,-0.3390900000,-0.7843700000,-1.2559000000,-1.6343000000,-1.9809000000,-1.4000000000,-0.4165500000,0.8002300000,2.1415000000,2.7980000000,2.7336000000,1.7421000000,0.1547200000,-0.7456600000,-0.8536600000,0.0473120000,0.9653000000,0.7225300000,0.2619400000,-0.2757500000,-0.0358850000,0.6744500000,0.9805400000,0.7549200000,-0.1528100000,-0.7337200000,-0.8040300000,-0.5816400000,0.2407300000,0.0622800000,-0.4955900000,-1.0886000000,-1.5908000000,-1.0235000000,0.1516000000,1.1291000000,1.4452000000,0.8092500000,-0.3280400000,-1.1170000000,-1.2253000000,-0.6444400000,0.4933200000,1.1196000000,0.9920100000,0.5205100000,0.4113800000,1.1109000000,2.0198000000,1.5941000000,0.1661200000,-1.2822000000,-2.0806000000,-1.4586000000,-0.4790600000,0.2389700000,0.7673900000,1.0048000000,0.8811900000,0.4643000000,-0.0038754000,-0.3876200000,-0.3995600000,-0.1690700000,-0.1093400000,-0.1452600000,-0.4150500000,-0.7030300000,-0.7300500000,-0.5309400000,-0.0043701000,0.6990400000,0.7917600000,0.3223700000,-0.1824400000,-0.8070200000,-0.2045700000,0.6340500000,0.6358300000,0.5869200000,0.3255500000,0.1768100000,0.3217100000,0.0664850000,-0.4103400000,-0.8434800000,-0.8398200000,1
-0.8134000000,-1.3146000000,-1.6683000000,-1.7381000000,-1.6925000000,-1.5872000000,-1.2316000000,-0.7909900000,-0.2037500000,0.3403500000,0.8794300000,1.6567000000,2.0708000000,1.9228000000,1.0247000000,-0.0973410000,-0.6400500000,-0.6161200000,0.1976600000,0.4058200000,0.2528200000,-1.4035000000,-2.4452000000,-2.7144000000,-0.9054600000,1.3782000000,3.0052000000,3.2597000000,1.9561000000,1.1659000000,0.5537100000,0.2634700000,-0.2514700000,-0.9968600000,-1.4119000000,-1.6568000000,-1.4142000000,-1.2856000000,-1.2627000000,-0.8734100000,-0.4584700000,-0.1757800000,0.1202400000,0.4274200000,0.6079800000,0.7956100000,1.0624000000,0.9079300000,0.4352600000,0.3594400000,0.3216000000,0.2820300000,0.3920000000,0.6037900000,0.5203100000,0.3830200000,0.1580100000,0.0807630000,0.0939760000,-0.0049587000,-0.0375090000,0.0922180000,0.0625460000,-0.0546390000,-0.3243200000,-0.5065600000,-0.5065600000,-0.3243200000,-0.0543330000,0.0870150000,0.1318100000,0.0007541900,-0.0364260000,-0.0326340000,-0.0286490000,0.0322570000,0.1861300000,0.1169900000,-0.0189320000,0.1309600000,0.1568200000,0.0005107300,0.0665020000,0.1944100000,0.1841300000,0.1732600000,0.1616400000,0.1493100000,0.0650780000,-0.5767500000,-0.5709800000,0.2083100000,2.1262000000,3.7580000000,1.8332000000,-0.1928700000,-2.3283000000,-1.5033000000,-0.1568000000,0.6000000000,0.8047400000,0.4712100000,0.3180400000,0.2501100000,0.4079700000,0.2372000000,-0.2230800000,-0.4157400000,-0.4374500000,0.0228230000,0.3959300000,0.6997000000,0.9508700000,0.9640600000,0.2444700000,-0.0596690000,-0.0657600000,-0.3116000000,-0.5410400000,-0.6707700000,-0.3240800000,0.3302800000,0.1113100000,-0.1826600000,-0.5458600000,-0.7734200000,-0.9223200000,-0.9596700000,-0.8030400000,-0.2336600000,-0.2336600000,1
