@relation	face1train.txt
@attribute	1	real
@attribute	2	real
@attribute	3	real
@attribute	4	real
@attribute	5	real
@attribute	6	real
@attribute	7	real
@attribute	8	real
@attribute	9	real
@attribute	10	real
@attribute	11	real
@attribute	12	real
@attribute	13	real
@attribute	14	real
@attribute	15	real
@attribute	16	real
@attribute	17	real
@attribute	18	real
@attribute	19	real
@attribute	20	real
@attribute	21	real
@attribute	22	real
@attribute	23	real
@attribute	24	real
@attribute	25	real
@attribute	26	real
@attribute	27	real
@attribute	28	real
@attribute	29	real
@attribute	30	real
@attribute	31	real
@attribute	32	real
@attribute	33	real
@attribute	34	real
@attribute	35	real
@attribute	36	real
@attribute	37	real
@attribute	38	real
@attribute	39	real
@attribute	40	real
@attribute	41	real
@attribute	42	real
@attribute	43	real
@attribute	44	real
@attribute	45	real
@attribute	46	real
@attribute	47	real
@attribute	48	real
@attribute	49	real
@attribute	50	real
@attribute	51	real
@attribute	52	real
@attribute	53	real
@attribute	54	real
@attribute	55	real
@attribute	56	real
@attribute	57	real
@attribute	58	real
@attribute	59	real
@attribute	60	real
@attribute	61	real
@attribute	62	real
@attribute	63	real
@attribute	64	real
@attribute	65	real
@attribute	66	real
@attribute	67	real
@attribute	68	real
@attribute	69	real
@attribute	70	real
@attribute	71	real
@attribute	72	real
@attribute	73	real
@attribute	74	real
@attribute	75	real
@attribute	76	real
@attribute	77	real
@attribute	78	real
@attribute	79	real
@attribute	80	real
@attribute	81	real
@attribute	82	real
@attribute	83	real
@attribute	84	real
@attribute	85	real
@attribute	86	real
@attribute	87	real
@attribute	88	real
@attribute	89	real
@attribute	90	real
@attribute	91	real
@attribute	92	real
@attribute	93	real
@attribute	94	real
@attribute	95	real
@attribute	96	real
@attribute	97	real
@attribute	98	real
@attribute	99	real
@attribute	100	real
@attribute	101	real
@attribute	102	real
@attribute	103	real
@attribute	104	real
@attribute	105	real
@attribute	106	real
@attribute	107	real
@attribute	108	real
@attribute	109	real
@attribute	110	real
@attribute	111	real
@attribute	112	real
@attribute	113	real
@attribute	114	real
@attribute	115	real
@attribute	116	real
@attribute	117	real
@attribute	118	real
@attribute	119	real
@attribute	120	real
@attribute	121	real
@attribute	122	real
@attribute	123	real
@attribute	124	real
@attribute	125	real
@attribute	126	real
@attribute	127	real
@attribute	128	real
@attribute	129	real
@attribute	130	real
@attribute	131	real
@attribute	class	{1,2}
@data
-1.4144000000,-1.1834000000,-0.9459300000,-0.6450400000,-0.3092800000,0.0027941000,0.2891600000,0.7121200000,1.0424000000,1.1869000000,1.1243000000,0.8923200000,0.5202900000,0.2654100000,0.0774530000,-0.0150480000,-0.0185410000,-0.0212610000,-0.3217300000,-0.4741500000,-0.5243800000,-0.5279500000,-0.4581700000,-0.0293220000,0.4655100000,0.7238600000,0.8460400000,0.7873400000,0.4037900000,-0.2701700000,-0.8329200000,-1.2506000000,-1.3786000000,-1.1886000000,-0.8348300000,-0.5175700000,-0.2556300000,-0.2149200000,-0.2952800000,-0.3164500000,-0.1583200000,-0.0293360000,0.0971620000,0.1546900000,0.1438900000,0.1165800000,0.1363800000,0.2737600000,0.4082700000,0.4322800000,0.3679000000,0.3612200000,0.2443200000,0.1270100000,0.1738800000,0.2163500000,0.1447300000,0.1800300000,0.3198200000,0.1430300000,-0.1003300000,-0.2922700000,-0.4079300000,-0.4252400000,-0.1763700000,0.2344900000,0.4522100000,0.3269700000,-0.0191290000,-0.2329200000,-0.5403500000,-0.5311900000,-0.2002900000,0.2673800000,0.5698000000,0.8325700000,0.8147000000,0.5269200000,0.1289800000,-0.1901400000,-0.3727000000,-0.3594800000,-0.1494200000,0.1360100000,0.3477700000,0.3716000000,0.3462100000,0.1325300000,-0.2066500000,-0.4791800000,-0.5999200000,-0.6770000000,-0.4970300000,-0.1392000000,0.1053900000,0.2096300000,0.2397600000,0.2073800000,-0.0660510000,-0.2615800000,-0.3995400000,-0.5639700000,-0.8108800000,-0.8662400000,-0.7363200000,-0.3673000000,0.2726900000,1.1897000000,2.3295000000,2.9873000000,2.8703000000,2.1619000000,0.9353400000,-0.5890900000,-1.8351000000,-2.3012000000,-2.2691000000,-1.9979000000,-1.6478000000,-1.2999000000,-1.0194000000,-0.6045000000,0.2190300000,1.6976000000,3.1780000000,3.2953000000,2.6744000000,1.2229000000,-0.9206700000,-2.5402000000,-2.5402000000,1
0.0070509000,0.0478770000,-0.1536200000,-0.3941100000,-0.5592400000,-0.1720500000,0.5201300000,1.3633000000,2.0741000000,2.3890000000,2.4983000000,1.9933000000,0.8595700000,-0.4429300000,-1.5073000000,-1.5104000000,-0.6112900000,0.0419390000,-0.0475460000,-0.9054600000,-1.5856000000,-1.3110000000,-1.0113000000,-1.3915000000,-2.0990000000,-2.1100000000,-0.9964200000,0.8120800000,2.3325000000,2.8064000000,2.4875000000,1.8458000000,1.0229000000,0.4906300000,-0.0555200000,-0.7848500000,-1.6143000000,-2.2809000000,-2.2482000000,-1.2725000000,-0.2600900000,0.5747300000,0.7683700000,0.5433100000,0.3165500000,-0.0518030000,-0.3456000000,-0.4975700000,-0.5834900000,-0.7680600000,-1.2375000000,-1.4315000000,-0.9463600000,-0.1014700000,0.6603000000,0.9996800000,0.8152400000,0.7296400000,0.7623800000,0.7805900000,1.1635000000,1.2030000000,0.9280000000,0.2794600000,-0.8254400000,-1.5053000000,-1.1238000000,-0.0474730000,1.2313000000,1.4904000000,0.6144700000,-0.1113500000,-0.7926400000,-0.9427800000,-1.0286000000,-1.1970000000,-0.6844700000,0.1400200000,1.2094000000,1.2351000000,0.2907300000,-0.4582800000,-1.0705000000,-0.4091100000,0.2567200000,0.3932400000,0.6194600000,0.5379800000,0.9483500000,0.7131800000,-0.1696300000,-0.6229300000,-0.8592600000,-0.3981300000,0.4653700000,0.8290900000,0.9251600000,0.7442500000,-0.0935900000,-0.4754000000,-0.6238700000,-0.2886000000,0.5351200000,0.6031400000,0.2458000000,-0.2619600000,-0.2973700000,-0.2753100000,0.1119200000,0.0691170000,-0.5089900000,-0.6213800000,-0.7889200000,-0.4211700000,0.2568600000,0.6991200000,0.7178200000,0.3444200000,0.0197540000,-0.1998800000,-0.1249500000,0.3644800000,0.0981400000,-0.0512680000,-0.1042400000,-0.3091800000,-0.2506300000,-0.2635400000,-0.3867700000,-0.4203200000,-0.5241000000,1
-1.6299000000,-0.9508500000,-0.2090100000,0.0687780000,0.1617500000,0.3658400000,0.5051500000,0.6726700000,0.7162700000,0.7913600000,0.7264700000,0.2073200000,-0.3991500000,-0.3470200000,0.7810400000,0.7394600000,-0.4993700000,-1.2158000000,-0.1603800000,0.1235400000,-0.6109500000,-0.6430400000,0.5087000000,1.1722000000,0.9726000000,0.4147400000,-0.2939200000,-1.1096000000,-1.2370000000,-0.1257000000,0.3947600000,-0.3411500000,-0.6210300000,0.2899200000,0.6519900000,0.3252500000,0.0229140000,-0.1063300000,-0.8672700000,-1.9106000000,-2.4541000000,-2.5590000000,-1.5956000000,0.0048763000,2.3334000000,2.8640000000,1.4816000000,0.0441220000,0.1057400000,0.4516000000,0.5125800000,0.4774500000,0.5152600000,0.3082800000,0.2305100000,0.0809820000,0.2283400000,-0.0374690000,-0.1825000000,-0.4878700000,-0.0659760000,0.1457600000,0.2268100000,0.1127200000,0.2776000000,0.4049600000,0.2207000000,0.0130600000,-0.1240200000,-0.1240200000,-0.1240200000,-0.1240200000,-0.1240200000,-0.1240200000,-0.1240200000,-0.1240200000,-0.1029300000,-0.0944880000,-0.1240200000,-0.1145900000,0.2672300000,0.6064800000,0.4683500000,-0.0591570000,-0.2488000000,0.2600000000,0.6384600000,0.3726700000,0.0113730000,0.0153310000,0.0253960000,-0.0337860000,-0.1378500000,-0.0493040000,0.0085109000,0.0108210000,-0.1933800000,-0.4416300000,-0.5196500000,-0.1809500000,0.4006100000,0.6225800000,-0.1413300000,-0.7569800000,-0.7582700000,-0.4596300000,-0.4052100000,-0.4193400000,-0.1425100000,1.2920000000,3.5537000000,3.5952000000,1.4924000000,0.3093200000,-0.6445600000,-2.2170000000,-2.8428000000,-1.7039000000,-0.1898600000,0.0987000000,-0.0873530000,-0.4193000000,-0.7560400000,-0.6678700000,0.7380700000,3.0882000000,2.4244000000,-1.0678000000,-2.1925000000,-1.2790000000,-0.8483700000,1
7.6834000000,-1.2164000000,-1.1900000000,-1.0303000000,-0.8508300000,-0.6636200000,-0.2211700000,0.4003400000,1.0379000000,1.6855000000,2.0718000000,1.9604000000,1.4787000000,0.7855800000,0.0948490000,-0.2919000000,-0.4988500000,-0.5740400000,-0.6309300000,-0.7426500000,-0.8035300000,-0.9918400000,-1.3434000000,-1.6063000000,-1.4224000000,-0.5175500000,0.7282900000,1.6981000000,1.5960000000,0.6031400000,-0.5567500000,-1.4499000000,-1.3223000000,-0.5067900000,0.5954100000,1.6582000000,1.9324000000,1.5391000000,0.6164000000,-0.5290500000,-1.0789000000,-1.0847000000,-0.8997700000,-0.7133500000,-0.7021500000,-0.8557200000,-0.8385600000,-0.5803800000,-0.2518000000,0.0746050000,0.1944600000,0.1865200000,0.0630030000,-0.1306600000,-0.1071200000,0.0799690000,0.3263600000,0.6082700000,0.6987800000,0.5769100000,0.4519500000,0.3828800000,0.3706300000,0.3613200000,0.3268200000,0.2571900000,0.1931700000,0.1931600000,0.1523400000,0.0727070000,-0.0408650000,-0.1671500000,-0.1995300000,-0.1684000000,-0.1303600000,-0.1297400000,-0.1001500000,-0.1153700000,-0.1392900000,-0.0591850000,-0.0855510000,-0.0512860000,0.0693220000,0.1107800000,0.2500300000,0.3509000000,0.3775600000,0.4791600000,0.4856300000,0.4430700000,0.4288200000,0.3587200000,0.3432300000,0.3802700000,0.3791300000,0.3568900000,0.2966000000,0.1438600000,0.0043343000,-0.1678200000,-0.3375400000,-0.3227100000,-0.2480300000,-0.0984980000,0.1262700000,0.2386000000,0.2513500000,0.2250500000,0.0226140000,-0.2173500000,-0.3497800000,-0.4522700000,-0.3660300000,-0.1842300000,-0.1088700000,0.0156010000,0.0575320000,-0.0618460000,-0.0701380000,-0.1442800000,-0.2701500000,-0.3447800000,-0.5498200000,-0.8759900000,-1.1321000000,-1.1937000000,-1.1234000000,-0.9268400000,-0.8560200000,-0.9696000000,-0.9696000000,1
0.4018900000,1.2421000000,2.1087000000,2.5117000000,2.2935000000,0.9696600000,-0.5708000000,-1.6081000000,-1.4158000000,0.1631200000,0.6207000000,-0.3594300000,-1.6556000000,-2.3363000000,-1.4589000000,-0.4585300000,-0.6097100000,-1.6086000000,-2.7000000000,-2.3045000000,-0.7330900000,1.1977000000,2.7987000000,3.4496000000,3.1841000000,2.1659000000,1.1753000000,0.2920500000,-0.0428570000,-0.0939990000,-0.3559100000,-1.0939000000,-1.9934000000,-2.4540000000,-2.1030000000,-0.6689500000,0.1833900000,0.5155100000,0.3995000000,-0.0325510000,-0.2389000000,-0.4577000000,-0.4656800000,-0.3823200000,-0.2159100000,0.0691090000,0.0083786000,-0.2672800000,-0.6354900000,-0.7302300000,-0.1955600000,0.6710800000,1.3745000000,1.3540000000,1.0237000000,0.6610800000,0.3926400000,0.3155600000,0.0450020000,0.0155460000,-0.0120100000,0.0531960000,0.3977200000,0.2807400000,0.2673300000,0.0619830000,-0.1075900000,-0.1954200000,-0.1820400000,-0.2303400000,-0.3043700000,-0.1729100000,-0.1795200000,0.0379230000,0.0655330000,-0.0082208000,-0.0050466000,-0.0640410000,-0.0078442000,-0.0807380000,-0.1171200000,0.1442500000,0.3468200000,0.2033700000,-0.2997200000,-1.2199000000,-1.2839000000,-0.2149800000,0.5573200000,1.5952000000,1.4583000000,0.9482200000,0.9121500000,0.7097400000,0.4886100000,0.1115800000,-0.0624200000,-0.0613030000,0.1343400000,0.0387640000,-0.0630710000,-0.0506010000,0.0968940000,0.1134500000,-0.0834050000,-0.3122500000,-0.5175500000,-0.4997000000,-0.3431000000,-0.0232240000,0.2174000000,0.4370400000,0.5113200000,0.3078300000,0.3599800000,0.2208600000,-0.1251800000,-0.3459600000,-0.5574900000,-0.3677600000,-0.0774100000,0.0398780000,-0.0202710000,-0.3421700000,-0.7744600000,-1.0211000000,-1.1452000000,-0.7898900000,-0.1411600000,0.1212500000,-0.1852000000,1
-0.1049300000,0.1348700000,0.1225900000,-0.2791800000,-0.7439500000,-0.7783600000,-0.1401700000,1.0498000000,1.9855000000,2.5383000000,2.4387000000,1.8284000000,0.8924400000,-0.2762500000,-1.0431000000,-1.1125000000,-0.6263900000,-0.3173800000,-0.1185900000,-0.2207000000,-0.1980700000,-0.7314200000,-2.0910000000,-3.2118000000,-3.1580000000,-1.3928000000,1.0711000000,2.7149000000,3.0540000000,2.2871000000,1.4168000000,0.7526700000,0.3887500000,0.0258870000,-0.5036700000,-1.3010000000,-2.0629000000,-2.3038000000,-1.7686000000,-0.5075400000,0.6855200000,1.1912000000,0.9470300000,0.1173700000,-0.5130400000,-0.7215200000,-0.4823500000,-0.0520420000,0.1262000000,0.2194700000,0.0797150000,-0.5439100000,-1.2494000000,-1.7307000000,-1.2268000000,0.3281400000,1.3632000000,1.5186000000,0.9351800000,0.2084200000,0.3598700000,0.8285000000,1.0452000000,0.7198700000,0.1498700000,-0.5197100000,-0.8983300000,-0.6154200000,-0.2679100000,0.2254100000,0.3869200000,0.2269700000,0.0586920000,-0.1291700000,-0.2733900000,-0.5235400000,-0.6919800000,-0.5456500000,-0.0403610000,0.4015900000,0.4367900000,0.1475400000,-0.2568400000,-0.3974000000,0.0097935000,0.4000500000,0.7704200000,0.7748400000,0.2611800000,-0.3205800000,-0.7472800000,-0.5133100000,0.0501090000,0.7076600000,1.3261000000,1.4080000000,1.2157000000,0.5068900000,-0.3256000000,-0.7129300000,-0.5952400000,-0.1655700000,0.1682200000,0.3916800000,0.3074300000,-0.1324300000,-0.4564400000,-0.7093100000,-0.3059200000,0.0475730000,-0.2092600000,-0.1266100000,-0.7013100000,0.1524400000,0.7910600000,0.3904900000,-0.0012263000,-0.9272700000,-1.0290000000,-0.5774900000,-0.1640000000,0.3075400000,0.1969200000,-0.0491560000,-0.0895250000,0.0090111000,0.1870000000,0.2949100000,0.2267400000,-0.0664880000,-0.7133300000,1
-0.8985000000,-1.2876000000,-1.6364000000,-1.8662000000,-1.9884000000,-2.0058000000,-1.6355000000,-1.1406000000,-0.4798000000,0.0913760000,0.4162100000,0.5491400000,0.5049200000,0.2552200000,-0.0557320000,-0.4038300000,-0.7107700000,-0.9118700000,-0.9550700000,-0.8601000000,-0.6172200000,-0.3323700000,-0.0026907000,0.3393800000,0.7113100000,0.8799200000,0.8799200000,0.5632500000,0.1686900000,-0.2031200000,-0.5424200000,-0.8082200000,-0.8355500000,-0.6755000000,-0.2925200000,0.1234200000,0.2846100000,0.4050500000,0.4388900000,0.3615700000,0.2015200000,-0.1867700000,-0.5959900000,-0.6955000000,-0.7512300000,-0.7194000000,-0.6276600000,-0.4937200000,0.2098700000,0.9866400000,1.4204000000,1.7390000000,1.8405000000,1.8898000000,1.9044000000,1.4679000000,0.9742600000,0.6505700000,0.4265400000,0.3796800000,0.3355700000,0.2932000000,0.3070800000,0.3474500000,0.5186100000,0.5930300000,0.5050600000,0.4057100000,0.2995800000,0.2406300000,0.1576900000,-0.1229200000,-0.2567900000,-0.1579000000,0.0503200000,0.3200400000,0.4091400000,0.4954000000,0.6905700000,0.8048300000,0.7977000000,0.7125100000,0.5859000000,0.7415700000,0.9146400000,1.0265000000,1.0875000000,1.0765000000,1.0031000000,0.8984000000,0.6076900000,0.3237400000,0.1491900000,0.0533500000,0.0632670000,0.0763920000,0.0910250000,0.2175200000,0.3310900000,0.3534600000,0.3391500000,0.2781700000,0.2668500000,0.2774800000,0.2331000000,0.1970900000,0.2069700000,0.2300600000,0.2690600000,0.3547600000,0.4598400000,0.4972000000,0.5031200000,0.4035000000,0.3335600000,0.2975400000,-0.0011144000,-0.4019000000,-0.9631300000,-1.5513000000,-2.2163000000,-2.8406000000,-3.4209000000,-3.4055000000,-3.1735000000,-2.3381000000,-1.4189000000,-0.2601900000,0.7051200000,1.4718000000,1.4718000000,1
-1.7273000000,-2.0610000000,-2.2056000000,-1.9234000000,-1.4948000000,-0.9107500000,-0.3795400000,0.1066900000,0.8160600000,1.5504000000,2.2223000000,2.5034000000,2.0096000000,0.5593400000,-0.5503100000,-1.0823000000,-0.3986800000,-0.3449900000,-0.5611200000,-0.6025700000,0.1950200000,0.5553500000,-0.4723300000,-2.5193000000,-3.5295000000,-2.1132000000,0.5404900000,2.7873000000,3.4812000000,2.7748000000,1.8421000000,0.9954200000,0.5466900000,0.2306200000,-0.3527800000,-1.2520000000,-1.9760000000,-1.9417000000,-0.9798700000,-0.0339990000,0.6258300000,0.4247500000,-0.1347300000,-0.9352500000,-1.6975000000,-1.6430000000,-0.8910300000,0.2744200000,1.0886000000,1.2608000000,0.8581000000,0.5343700000,0.4940500000,0.5627500000,0.6934200000,0.5646700000,0.4579300000,0.3961000000,0.4057300000,0.4839200000,0.4462800000,0.3569700000,0.1843100000,0.0544390000,-0.1036200000,-0.1526900000,-0.3417800000,-0.2719600000,-0.1446300000,-0.0915990000,-0.0745960000,-0.3431500000,-0.2261600000,-0.2542700000,-0.1395800000,-0.1295200000,0.1040000000,0.0516680000,0.0121310000,-0.0674800000,-0.0295220000,0.2940200000,0.6040900000,0.8152600000,0.6073100000,0.2876000000,0.0435130000,0.0000098773,0.1237700000,0.2948500000,0.1852600000,0.1285800000,0.0133430000,0.2360600000,0.4376300000,0.5341400000,0.6089400000,0.5541700000,0.6142400000,0.3458600000,0.1967200000,0.0402940000,-0.0833330000,-0.0815050000,-0.2087900000,-0.0969660000,0.1174600000,0.3229600000,0.3520800000,0.1399300000,0.1101600000,0.1016500000,0.5354600000,0.5131500000,0.4100600000,0.1668500000,-0.1806500000,-0.0332330000,-0.0756550000,-0.1605200000,-0.2246400000,-0.3224800000,-0.3168600000,-0.3869500000,-0.4269000000,-0.7548400000,-0.7697300000,-0.9852600000,-0.8683100000,-0.4765900000,-0.2491300000,1
5.3134000000,-0.6773000000,-0.5535100000,-0.6252600000,-0.6791700000,-0.4443500000,0.1115800000,0.9079100000,1.6490000000,2.0933000000,2.2562000000,1.9187000000,1.0603000000,0.1744700000,-0.5582100000,-0.6726100000,-0.0299720000,0.1920100000,-0.2897700000,-1.0624000000,-1.7141000000,-1.7791000000,-1.4339000000,-1.4688000000,-1.9582000000,-1.9683000000,-1.1018000000,0.4123400000,1.9873000000,2.8218000000,2.6991000000,2.1715000000,1.5022000000,0.9237900000,0.4790000000,-0.1655200000,-0.9716600000,-1.6944000000,-2.3050000000,-2.1687000000,-1.3428000000,-0.4058300000,0.5609700000,0.9423500000,0.7192100000,0.0894530000,-0.5223700000,-0.8190000000,-0.9228400000,-0.6495400000,-0.3966900000,-0.2450700000,-0.1093900000,-0.0340150000,0.0231650000,0.0211530000,0.1551200000,0.2031600000,0.3079400000,0.4331000000,0.4184400000,0.4936000000,0.4940500000,0.4064400000,0.4838200000,0.3661300000,0.3197800000,0.2918700000,0.0856540000,0.0944190000,-0.0216650000,-0.0834320000,-0.1504800000,-0.2248900000,-0.3472800000,-0.3365700000,-0.2763300000,-0.2508000000,-0.1343800000,-0.1181000000,-0.0759320000,-0.1139500000,-0.0589480000,-0.0781990000,-0.0519220000,0.1669000000,0.3065600000,0.5919500000,0.7485300000,0.8308100000,0.8756900000,0.7248400000,0.5954600000,0.3311000000,0.0645610000,-0.0388770000,-0.0805950000,-0.0150870000,0.0815450000,0.1976400000,0.2217500000,0.1898400000,0.1029100000,-0.1531800000,-0.3247900000,-0.3906500000,-0.3751200000,-0.1774200000,0.0130070000,0.1598100000,0.2609000000,0.2419700000,0.3247000000,0.3125000000,0.2368700000,0.1093400000,-0.2503200000,-0.5109000000,-0.6104400000,-0.6240400000,-0.5094500000,-0.4867600000,-0.5478500000,-0.6825900000,-0.7638600000,-0.8377500000,-0.8451600000,-0.8452200000,-0.9115400000,-0.7077300000,-0.4911500000,1
2.8823000000,2.5589000000,1.8996000000,0.9010700000,-0.2451000000,-1.0694000000,-1.7622000000,-1.9985000000,-1.7659000000,-1.2114000000,-0.7811600000,-0.4663100000,-0.5777000000,-1.1308000000,-1.9738000000,-2.5194000000,-2.2701000000,-1.3971000000,-0.0540000000,1.5159000000,2.6815000000,3.0091000000,2.8244000000,2.2851000000,1.5274000000,0.6266200000,-0.3452100000,-1.2714000000,-2.0542000000,-2.5926000000,-2.5184000000,-1.7693000000,-0.8008500000,0.0996520000,0.7477100000,0.7518200000,0.4393500000,-0.0194870000,-0.4555900000,-0.6729000000,-0.4764900000,-0.2979400000,-0.1591100000,-0.0872540000,-0.1943900000,-0.4025200000,-0.5835800000,-0.5755900000,-0.2749700000,0.2309600000,0.5734700000,0.9117200000,1.1218000000,1.0654000000,0.8877000000,0.7731300000,0.6622400000,0.5773200000,0.5606300000,0.5231600000,0.6246200000,0.5915900000,0.3617800000,-0.0011812000,-0.3783900000,-0.7316500000,-0.8337300000,-0.6414400000,-0.2888000000,0.1138800000,0.3377400000,0.3806800000,0.2930900000,0.2032000000,0.0520010000,-0.1834900000,-0.4100100000,-0.5733000000,-0.7369000000,-0.6060500000,-0.1937600000,0.2901100000,0.6527200000,0.9117400000,0.7150200000,0.3760100000,0.0824190000,-0.0408060000,-0.1980300000,-0.0686800000,0.0876620000,0.1784000000,0.1876700000,0.3854000000,0.4989000000,0.6534000000,0.8036400000,0.7861900000,0.5264600000,0.4108900000,0.2510600000,0.0882620000,0.2353900000,0.3997400000,0.2596600000,0.0759970000,-0.0573920000,-0.3874100000,-0.4096200000,-0.2000300000,-0.0394330000,-0.0931100000,-0.1486400000,-0.2894300000,-0.4447100000,-0.4835400000,-0.3052300000,0.0171710000,0.2051700000,0.2407800000,0.1889500000,0.1251900000,-0.0921130000,-0.2218900000,-0.2399600000,-0.2014700000,-0.1976900000,-0.0889720000,-0.1500800000,-0.2595100000,-0.2595100000,1
-0.9888400000,-0.7966600000,-0.5700000000,-0.3120000000,0.1895900000,0.9569800000,1.7339000000,2.4005000000,2.5152000000,1.5703000000,0.2852600000,-0.6190500000,-0.5702600000,0.2666200000,0.1966900000,-0.8270600000,-1.8802000000,-1.6127000000,0.0336210000,0.7211200000,-0.3579500000,-2.5489000000,-3.6086000000,-2.3156000000,0.4106700000,2.6663000000,3.4421000000,2.8893000000,1.9683000000,1.1122000000,0.6112100000,0.1871000000,-0.2553700000,-1.1693000000,-2.0685000000,-2.5571000000,-2.0607000000,-0.6866100000,0.4158300000,0.9969900000,0.6565700000,-0.2043100000,-0.9042500000,-1.6269000000,-1.7144000000,-1.0187000000,-0.1660800000,0.6830200000,0.7951600000,0.5185000000,0.5473900000,0.6740500000,0.8402400000,0.8122300000,0.5254900000,0.4270100000,0.3789200000,0.4055100000,0.4010400000,0.3280900000,0.2262100000,0.1412600000,0.0437800000,0.0387000000,-0.0882380000,-0.1396600000,-0.1710300000,-0.2240400000,-0.2762200000,-0.5253800000,-0.4701500000,-0.3994800000,-0.2854500000,-0.1916900000,-0.2229500000,-0.0776850000,0.0955260000,0.2512400000,0.2163500000,-0.1118700000,-0.1852400000,-0.0353700000,0.4137200000,0.6051400000,0.4746300000,0.2399300000,0.0445890000,0.1505300000,0.2238000000,0.1777000000,0.0102190000,-0.0796460000,-0.2401100000,-0.0501870000,0.1704900000,0.4395300000,0.6713900000,0.7098300000,0.5441800000,0.3968300000,-0.0137010000,-0.2808800000,-0.2302300000,-0.3220700000,-0.0503720000,0.0033934000,0.1056700000,0.1643500000,0.0465920000,0.0515300000,0.0206210000,-0.0475800000,0.0695140000,0.2260200000,0.5867400000,0.7132100000,0.5510800000,0.1720900000,-0.1239300000,-0.0999200000,0.1695400000,0.2940900000,0.1922200000,-0.2293300000,-0.7933400000,-1.1200000000,-1.3914000000,-1.2757000000,-0.9569800000,-0.6813000000,-0.3843700000,1
-1.3691000000,-2.0301000000,-2.3630000000,-2.1396000000,-1.4021000000,-0.6151200000,0.0199990000,0.3357100000,0.8419600000,1.4024000000,2.0505000000,2.2863000000,2.0596000000,1.0355000000,-0.2418400000,-1.1646000000,-0.9914800000,-0.2993300000,0.1478100000,0.1653600000,0.1342300000,-0.4772500000,-1.6788000000,-2.8106000000,-2.5995000000,-0.5220800000,1.7637000000,2.8061000000,2.4556000000,1.6538000000,0.9206800000,0.6994000000,0.4356200000,-0.0936570000,-1.0973000000,-2.1878000000,-2.3600000000,-1.2537000000,0.1344300000,0.8309500000,-0.2877300000,-1.5033000000,-1.8067000000,-0.9867400000,0.4783600000,0.9466900000,1.0623000000,0.6364000000,0.4749700000,0.4947100000,0.6341300000,0.6578700000,0.4957500000,0.3880300000,0.3554100000,0.3466000000,0.3503000000,0.2261700000,0.1130900000,0.2610000000,0.2916900000,0.2667200000,0.0671130000,-0.1669500000,-0.0631280000,0.0212840000,-0.1801600000,-0.4975400000,-0.8218400000,-0.5474900000,-0.3828800000,-0.0698530000,-0.0251230000,0.2337500000,0.1540700000,-0.1889300000,-0.2530800000,0.1913300000,0.7416600000,0.7942000000,0.1209600000,-0.3236500000,-0.1345400000,0.1635100000,0.2016400000,-0.0508840000,0.0409240000,-0.1599200000,-0.0967430000,0.1141200000,0.8209200000,1.4205000000,0.6373500000,-0.7149200000,-1.7115000000,-0.9153200000,0.8339600000,1.9765000000,1.6019000000,0.0092863000,-0.7346600000,-0.9364600000,-0.2910400000,0.1448200000,0.6966700000,1.1459000000,0.9502100000,0.3186000000,0.2654400000,0.0462790000,-0.1157000000,-0.8257800000,-0.9308000000,-0.2292400000,0.3762100000,0.7314100000,0.5514100000,0.3640000000,0.2280300000,-0.0209570000,-0.2949600000,-0.5107000000,-0.6821600000,-0.4645200000,-0.1802600000,0.2020600000,0.2934600000,-0.0277730000,-0.1283300000,-0.4991100000,-0.6610400000,1
-0.8946900000,0.0164180000,0.5005400000,1.1327000000,1.7232000000,2.1035000000,2.1306000000,1.6697000000,1.0948000000,0.2760700000,-0.4568700000,-0.7203800000,-0.6460400000,-0.1630600000,0.3202100000,0.3396000000,0.1856400000,-0.1439800000,-0.6868700000,-1.3236000000,-2.1846000000,-2.5665000000,-1.9360000000,-0.3960600000,1.4298000000,2.5463000000,2.6016000000,1.8720000000,0.6458200000,-0.4663200000,-1.1215000000,-1.6065000000,-1.7416000000,-1.5758000000,-1.3626000000,-0.6441100000,0.3211000000,0.8810100000,0.9883400000,0.5572700000,-0.0571620000,-0.7905100000,-1.6880000000,-2.4990000000,-2.8506000000,-1.9655000000,-0.1583700000,1.6493000000,2.5982000000,2.3015000000,1.4252000000,0.5798400000,0.1295700000,-0.0704430000,-0.1503000000,0.0291800000,0.0773110000,0.4145500000,0.6856600000,0.6571600000,0.8876600000,0.5948800000,0.2903200000,-0.1596900000,-0.7578100000,-0.4747900000,-0.1460600000,0.3130400000,0.5360800000,0.1024500000,-0.1755300000,-0.7140400000,-1.0470000000,-0.7941800000,-0.6284300000,-0.1680700000,0.4874000000,0.5445700000,0.1842200000,0.0186140000,-0.2772000000,-0.5328000000,-0.3917400000,-0.0137810000,0.3997700000,0.8150400000,1.2057000000,0.8610300000,0.1733700000,-0.1930600000,-0.4970000000,-0.5004400000,-0.2132800000,-0.0459990000,0.0335860000,0.2371100000,0.5088900000,0.6477600000,0.7092400000,0.5889200000,0.2554400000,0.0413760000,-0.0555060000,-0.0223900000,0.2361600000,0.2608600000,0.0639750000,-0.0476670000,-0.2450300000,-0.2028100000,-0.0378870000,-0.1882200000,-0.3234000000,-0.2887200000,-0.1151100000,0.3020600000,0.6175100000,0.7435200000,0.6286000000,0.3197900000,-0.0017941000,-0.4540400000,-0.7267500000,-0.8681700000,-0.9485800000,-0.9797600000,-0.9960900000,-0.8801800000,-0.7500400000,-0.4854400000,-0.2769900000,1
