@relation	wafer_TRAIN
@attribute	1	real
@attribute	2	real
@attribute	3	real
@attribute	4	real
@attribute	5	real
@attribute	6	real
@attribute	7	real
@attribute	8	real
@attribute	9	real
@attribute	10	real
@attribute	11	real
@attribute	12	real
@attribute	13	real
@attribute	14	real
@attribute	15	real
@attribute	16	real
@attribute	17	real
@attribute	18	real
@attribute	19	real
@attribute	20	real
@attribute	21	real
@attribute	22	real
@attribute	23	real
@attribute	24	real
@attribute	25	real
@attribute	26	real
@attribute	27	real
@attribute	28	real
@attribute	29	real
@attribute	30	real
@attribute	31	real
@attribute	32	real
@attribute	33	real
@attribute	34	real
@attribute	35	real
@attribute	36	real
@attribute	37	real
@attribute	38	real
@attribute	39	real
@attribute	40	real
@attribute	41	real
@attribute	42	real
@attribute	43	real
@attribute	44	real
@attribute	45	real
@attribute	46	real
@attribute	47	real
@attribute	48	real
@attribute	49	real
@attribute	50	real
@attribute	51	real
@attribute	52	real
@attribute	53	real
@attribute	54	real
@attribute	55	real
@attribute	56	real
@attribute	57	real
@attribute	58	real
@attribute	59	real
@attribute	60	real
@attribute	61	real
@attribute	62	real
@attribute	63	real
@attribute	64	real
@attribute	65	real
@attribute	66	real
@attribute	67	real
@attribute	68	real
@attribute	69	real
@attribute	70	real
@attribute	71	real
@attribute	72	real
@attribute	73	real
@attribute	74	real
@attribute	75	real
@attribute	76	real
@attribute	77	real
@attribute	78	real
@attribute	79	real
@attribute	80	real
@attribute	81	real
@attribute	82	real
@attribute	83	real
@attribute	84	real
@attribute	85	real
@attribute	86	real
@attribute	87	real
@attribute	88	real
@attribute	89	real
@attribute	90	real
@attribute	91	real
@attribute	92	real
@attribute	93	real
@attribute	94	real
@attribute	95	real
@attribute	96	real
@attribute	97	real
@attribute	98	real
@attribute	99	real
@attribute	100	real
@attribute	101	real
@attribute	102	real
@attribute	103	real
@attribute	104	real
@attribute	105	real
@attribute	106	real
@attribute	107	real
@attribute	108	real
@attribute	109	real
@attribute	110	real
@attribute	111	real
@attribute	112	real
@attribute	113	real
@attribute	114	real
@attribute	115	real
@attribute	116	real
@attribute	117	real
@attribute	118	real
@attribute	119	real
@attribute	120	real
@attribute	121	real
@attribute	122	real
@attribute	123	real
@attribute	124	real
@attribute	125	real
@attribute	126	real
@attribute	127	real
@attribute	128	real
@attribute	129	real
@attribute	130	real
@attribute	131	real
@attribute	132	real
@attribute	133	real
@attribute	134	real
@attribute	135	real
@attribute	136	real
@attribute	137	real
@attribute	138	real
@attribute	139	real
@attribute	140	real
@attribute	141	real
@attribute	142	real
@attribute	143	real
@attribute	144	real
@attribute	145	real
@attribute	146	real
@attribute	147	real
@attribute	148	real
@attribute	149	real
@attribute	150	real
@attribute	151	real
@attribute	152	real
@attribute	class	{1,2}
@data
-1.6870000000,-1.7567000000,-1.7741000000,-1.7799000000,-1.7842000000,-1.7842000000,-1.7842000000,-1.7842000000,-1.7842000000,-1.7842000000,-0.6823500000,-1.0496000000,0.2366100000,0.8971600000,1.3153000000,1.4546000000,1.5287000000,1.5475000000,1.6114000000,1.6724000000,1.6869000000,1.6913000000,1.7653000000,1.7101000000,1.7000000000,1.7000000000,1.7000000000,1.7000000000,1.7000000000,1.7000000000,1.7000000000,1.7000000000,1.7000000000,1.6956000000,1.7000000000,1.6811000000,-1.4169000000,-1.6492000000,-1.7146000000,-1.7421000000,-1.7567000000,-1.7654000000,-1.7697000000,-1.7741000000,-1.7741000000,-0.9204400000,-0.6417000000,-0.1713400000,0.0086819000,0.1161100000,0.1349800000,0.1858000000,0.2177300000,0.2235400000,0.2235400000,0.2235400000,0.2235400000,0.2279000000,0.2279000000,0.2279000000,0.2322500000,0.2279000000,0.2279000000,0.2279000000,0.2279000000,0.2322500000,0.2322500000,0.2322500000,0.2322500000,0.2322500000,0.2322500000,0.2322500000,0.2322500000,0.2366100000,0.2322500000,0.2322500000,0.2322500000,0.2279000000,0.2322500000,0.2322500000,0.2279000000,0.2322500000,0.2322500000,0.2322500000,0.2322500000,0.2322500000,0.2322500000,0.2322500000,0.2322500000,0.2366100000,0.2366100000,0.2322500000,0.2322500000,0.2322500000,0.2322500000,0.2322500000,0.2322500000,0.2279000000,0.2322500000,0.2322500000,0.2322500000,0.2322500000,0.2322500000,0.2279000000,0.2279000000,0.2322500000,0.2322500000,0.2322500000,0.2279000000,0.2279000000,0.2322500000,0.2322500000,0.2322500000,0.2322500000,0.2322500000,0.2322500000,0.2322500000,0.2322500000,0.2279000000,0.2279000000,0.2322500000,0.2279000000,0.2279000000,0.2322500000,0.2279000000,0.2279000000,0.2279000000,0.2279000000,0.2279000000,0.2279000000,0.2279000000,0.2322500000,0.2279000000,0.2322500000,0.2279000000,-1.0830000000,-1.2035000000,-1.2122000000,-1.2166000000,-1.2166000000,-1.2166000000,-1.2166000000,-1.2166000000,-1.2166000000,-1.2166000000,-1.2166000000,-1.2166000000,-1.2166000000,-1.2166000000,-1.2166000000,-1.2166000000,-1.2166000000,1
-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,0.7594700000,0.9177300000,0.9103700000,0.9140500000,0.9140500000,0.9177300000,0.9177300000,0.9177300000,0.9214100000,0.9177300000,0.9177300000,0.9140500000,0.9140500000,0.9140500000,-1.3200000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3200000000,0.7263500000,0.7226700000,0.7079500000,0.7153100000,0.7226700000,0.7153100000,0.7189900000,0.7189900000,0.7189900000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7263500000,0.7263500000,0.7263500000,0.7263500000,0.7263500000,0.7263500000,0.7300300000,0.7300300000,0.7226700000,0.7226700000,0.7263500000,0.7263500000,0.7263500000,0.7263500000,0.7263500000,0.7263500000,0.7263500000,0.7263500000,0.7263500000,0.7263500000,0.7263500000,0.7263500000,0.7300300000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7189900000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,0.7226700000,-1.2316000000,-1.3200000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,-1.3236000000,1
-1.5692000000,-1.6153000000,-1.6282000000,-1.6282000000,-1.6383000000,-1.6383000000,-1.6340000000,-1.6340000000,-1.6383000000,-1.6383000000,-0.7400100000,-0.9242700000,0.5455000000,1.0105000000,1.5402000000,1.6424000000,1.7706000000,1.8397000000,1.9231000000,1.8397000000,1.8037000000,1.8037000000,1.7979000000,1.7979000000,1.8209000000,1.7936000000,1.8166000000,1.8080000000,1.8209000000,1.8037000000,1.8209000000,1.6928000000,-1.2741000000,-1.5231000000,-1.5692000000,-1.5965000000,-1.6109000000,-1.6196000000,-1.6239000000,-1.6282000000,-1.6282000000,-0.7673600000,-0.5327200000,0.1309100000,0.1395500000,0.2144100000,0.2691100000,0.3382100000,0.3526000000,0.3569200000,0.3569200000,0.3612400000,0.3569200000,0.3569200000,0.3526000000,0.3526000000,0.3526000000,0.3569200000,0.3526000000,0.3526000000,0.3468500000,0.3526000000,0.3698800000,0.3655600000,0.3569200000,0.3569200000,0.3468500000,0.3526000000,0.3612400000,0.3526000000,0.3569200000,0.3526000000,0.3569200000,0.3569200000,0.3526000000,0.3526000000,0.3526000000,0.3526000000,0.3569200000,0.3526000000,0.3569200000,0.3612400000,0.3569200000,0.3612400000,0.3612400000,0.3569200000,0.3569200000,0.3569200000,0.3569200000,0.3612400000,0.3612400000,0.3612400000,0.3612400000,0.3569200000,0.3612400000,0.3526000000,0.3526000000,0.3569200000,0.3612400000,0.3655600000,0.3612400000,0.3612400000,0.3612400000,0.3655600000,0.3655600000,0.3655600000,0.3655600000,0.3655600000,0.3569200000,0.3612400000,0.3569200000,0.3468500000,0.3569200000,0.3526000000,0.3569200000,0.3569200000,0.3526000000,0.3569200000,0.3698800000,0.3612400000,0.3655600000,0.3612400000,0.3569200000,0.3612400000,0.3569200000,-0.9429900000,-1.0668000000,-1.0754000000,-1.0754000000,-1.0812000000,-1.0812000000,-1.0812000000,-1.0812000000,-1.0812000000,-1.0812000000,-1.0812000000,-1.0812000000,-1.0812000000,-1.0812000000,-1.0812000000,-1.0812000000,-1.0812000000,-1.0812000000,-1.0812000000,-1.0812000000,-1.0812000000,-1.0812000000,-1.0812000000,-1.0812000000,-1.0812000000,-1.0812000000,-1.0812000000,1
-1.6025000000,-1.6341000000,-1.6427000000,-1.6484000000,-1.6484000000,-1.6527000000,-1.6527000000,-1.6527000000,-1.6527000000,-1.6527000000,-0.7306900000,-0.9601200000,0.5455500000,0.9728800000,1.3758000000,1.5637000000,1.7386000000,1.7802000000,1.7802000000,1.8447000000,1.8118000000,1.7931000000,1.7888000000,1.7888000000,1.7845000000,1.7845000000,1.7888000000,1.7888000000,1.7845000000,1.7845000000,1.7888000000,1.7845000000,1.7759000000,-1.0462000000,-1.4921000000,-1.5739000000,-1.6068000000,-1.6197000000,-1.6298000000,-1.6384000000,-1.6427000000,-1.6427000000,-0.8081200000,-0.5557400000,-0.1198100000,0.0450950000,0.2845700000,0.3161200000,0.3304600000,0.3304600000,0.3347600000,0.3390600000,0.3390600000,0.3390600000,0.3390600000,0.3390600000,0.3390600000,0.3390600000,0.3390600000,0.3390600000,0.3390600000,0.3390600000,0.3347600000,0.3347600000,0.3347600000,0.3390600000,0.3390600000,0.3433600000,0.3390600000,0.3433600000,0.3433600000,0.3433600000,0.3390600000,0.3390600000,0.3390600000,0.3390600000,0.3390600000,0.3347600000,0.3347600000,0.3347600000,0.3347600000,0.3347600000,0.3390600000,0.3390600000,0.3347600000,0.3390600000,0.3390600000,0.3390600000,0.3390600000,0.3347600000,0.3347600000,0.3390600000,0.3347600000,0.3390600000,0.3390600000,0.3347600000,0.3347600000,0.3390600000,0.3347600000,0.3390600000,0.3390600000,0.3390600000,0.3390600000,0.3390600000,0.3390600000,0.3390600000,0.3390600000,0.3390600000,0.3390600000,0.3390600000,0.3390600000,0.3390600000,0.3304600000,0.3390600000,0.3390600000,0.3390600000,0.3390600000,0.3347600000,0.3390600000,0.3347600000,0.3390600000,0.3390600000,0.3390600000,0.3390600000,0.3347600000,0.2974700000,-1.0103000000,-1.0834000000,-1.0920000000,-1.0920000000,-1.0920000000,-1.0920000000,-1.0920000000,-1.0920000000,-1.0920000000,-1.0920000000,-1.0920000000,-1.0920000000,-1.0920000000,-1.0920000000,-1.0920000000,-1.0920000000,-1.0920000000,-1.0920000000,-1.0920000000,-1.0920000000,-1.0920000000,-1.0920000000,-1.0920000000,-1.0920000000,-1.0920000000,-1.0920000000,1
-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,0.9184600000,1.1598000000,0.8475000000,0.5305100000,0.3483600000,0.1875000000,0.0952450000,0.0266440000,-0.0348610000,-0.0750760000,-0.1152900000,-0.1413100000,-0.1649700000,-1.0095000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,0.4832000000,0.8120100000,0.8545900000,0.8924400000,0.9113700000,0.9255600000,0.9444900000,0.9610500000,0.9705100000,0.9799700000,0.9705100000,0.9705100000,0.9634100000,0.9634100000,0.9610500000,0.9586800000,0.9515800000,0.9421200000,0.9373900000,0.9397500000,0.9350200000,0.9350200000,0.9302900000,0.9302900000,0.9302900000,0.9208300000,0.9184600000,0.9184600000,0.9113700000,0.9137300000,0.9161000000,0.9090000000,0.9113700000,0.9090000000,0.9090000000,0.9090000000,0.9090000000,0.9066400000,0.9113700000,0.9090000000,0.9137300000,0.9161000000,0.9208300000,0.9184600000,0.9255600000,0.9184600000,0.9184600000,0.9184600000,0.9232000000,0.9279300000,0.9468500000,0.9799700000,1.0226000000,1.0178000000,0.9752400000,0.9586800000,0.9444900000,0.9373900000,0.9373900000,0.9302900000,0.9279300000,0.9255600000,0.9255600000,0.9255600000,0.9255600000,0.9232000000,0.9255600000,0.9232000000,0.9255600000,0.9255600000,0.9255600000,0.9255600000,0.9255600000,0.9255600000,0.9208300000,-1.1372000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,-1.1419000000,1
-1.2160000000,-1.2160000000,-1.2160000000,-1.2160000000,-1.2196000000,-1.2196000000,-1.2196000000,-1.2196000000,-1.2196000000,-1.2196000000,-1.2196000000,-1.2196000000,-1.2196000000,-1.2196000000,-1.2160000000,-1.2196000000,-1.2160000000,-1.2160000000,-1.2160000000,-1.2196000000,-1.2196000000,-1.2160000000,0.9913100000,0.9768600000,0.9768600000,0.9804800000,0.9804800000,0.9804800000,0.9840900000,0.9768600000,0.9804800000,0.9804800000,0.9804800000,0.9804800000,0.9804800000,-1.2088000000,-1.2160000000,-1.2160000000,-1.2160000000,-1.2160000000,-1.2196000000,-1.2160000000,-1.2160000000,-1.2160000000,-1.2196000000,-1.2160000000,-1.2160000000,-1.2160000000,-1.2160000000,-1.2196000000,-1.2160000000,-1.2160000000,-1.2160000000,-1.2160000000,0.5505700000,0.8070700000,0.7781700000,0.7817800000,0.7890100000,0.7890100000,0.7853900000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7926200000,0.7926200000,0.7926200000,0.7926200000,0.7926200000,0.7926200000,0.7926200000,0.7926200000,0.7962300000,0.7890100000,0.7890100000,0.7890100000,0.7926200000,0.7926200000,0.7926200000,0.7926200000,0.7926200000,0.7926200000,0.7926200000,0.7926200000,0.7926200000,0.7926200000,0.7926200000,0.7926200000,0.7926200000,0.7926200000,0.7926200000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7926200000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7853900000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,0.7890100000,-1.1293000000,-1.2160000000,-1.2160000000,-1.2160000000,-1.2160000000,-1.2160000000,-1.2160000000,-1.2160000000,-1.2160000000,-1.2160000000,-1.2160000000,-1.2160000000,-1.2160000000,-1.2160000000,-1.2160000000,-1.2160000000,-1.2160000000,-1.2160000000,-1.2160000000,-1.2160000000,1
0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,1.9631000000,-0.8056000000,-0.8475500000,-0.8056000000,-0.8056000000,-0.8475500000,-0.7636500000,-0.8475500000,-0.8056000000,-0.8475500000,-0.8475500000,-0.8056000000,-0.8056000000,0.9143400000,0.9143400000,0.9143400000,0.9143400000,0.9143400000,0.9143400000,0.9143400000,0.9143400000,0.9143400000,0.9143400000,0.9143400000,0.9143400000,0.9143400000,0.9143400000,0.9143400000,0.9143400000,0.7884900000,0.9143400000,0.9562900000,6.5775000000,2.7601000000,-0.5958500000,-0.8056000000,-0.8056000000,-0.7217000000,-0.6797500000,-0.6797500000,-0.7636500000,-0.6797500000,-0.7217000000,-0.7636500000,-0.7636500000,-0.7217000000,-0.7636500000,-0.7217000000,-0.7636500000,-0.7217000000,-0.7217000000,-0.7217000000,-0.7636500000,-0.6797500000,-0.6797500000,-0.6797500000,-0.6797500000,-0.6797500000,-0.6797500000,-0.7217000000,-0.7217000000,-0.7217000000,-0.7217000000,-0.7217000000,-0.7217000000,-0.6797500000,-0.7217000000,-0.7217000000,-0.6797500000,-0.6797500000,-0.7217000000,-0.7217000000,-0.6797500000,-0.7217000000,-0.7636500000,-0.7636500000,-0.7636500000,-0.7636500000,-0.8056000000,-0.7636500000,-0.7636500000,-0.7636500000,-0.7636500000,-0.7636500000,-0.8056000000,-0.8056000000,-0.7636500000,-0.7636500000,-0.7636500000,-0.7217000000,-0.7217000000,-0.7217000000,-0.7217000000,-0.7636500000,-0.7636500000,-0.7217000000,-0.7217000000,-0.7217000000,-0.7217000000,-0.7217000000,-0.7217000000,-0.7217000000,-0.7217000000,-0.7217000000,-0.6797500000,-0.7217000000,-0.7217000000,-0.7217000000,-0.7217000000,-0.7217000000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,0.8723900000,1
-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,1.7640000000,1.7640000000,1.7640000000,1.7640000000,1.7640000000,1.7640000000,1.7640000000,1.7640000000,1.7640000000,1.7640000000,1.7640000000,1.7640000000,1.7343000000,-0.7352200000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,0.3623600000,0.5971500000,0.5971500000,0.6084700000,0.6169500000,0.6254400000,0.6325100000,0.6395800000,0.6480700000,0.6523100000,0.6565600000,0.6622100000,0.6636300000,0.6692900000,0.6721100000,0.6749400000,0.6749400000,0.6777700000,0.6820200000,0.6848400000,0.6876700000,0.6905000000,0.6919200000,0.6961600000,0.6975700000,0.7004000000,0.7032300000,0.7046500000,0.7060600000,0.7088900000,0.7103000000,0.7117200000,0.7145500000,0.7173800000,0.7145500000,0.7173800000,0.7187900000,0.7202000000,0.7216200000,0.7216200000,0.7244500000,0.7272800000,0.7286900000,0.7301100000,0.7301100000,0.7315200000,0.7301100000,0.7301100000,0.7301100000,0.7286900000,0.7301100000,0.7258600000,0.7216200000,0.6975700000,0.6565600000,0.6070500000,0.5660300000,0.5264300000,0.4797500000,0.4769300000,0.4712700000,0.4684400000,0.4698500000,0.4698500000,0.4698500000,0.4698500000,0.4712700000,0.4726800000,0.4726800000,0.4726800000,0.4726800000,0.4741000000,0.4741000000,0.4726800000,0.4726800000,0.4712700000,-1.1256000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,-1.1298000000,1
-1.0748000000,-1.0769000000,-1.0769000000,-1.0748000000,-1.0748000000,-1.0748000000,-1.0748000000,-1.0748000000,-1.0748000000,-1.0748000000,-1.0769000000,-1.0769000000,-1.0748000000,-1.0769000000,-1.0769000000,-1.0769000000,-1.0748000000,-1.0769000000,-1.0769000000,-1.0769000000,0.8677100000,1.0676000000,0.7731700000,0.5389500000,0.3283700000,0.2101900000,0.1006000000,0.0382820000,-0.0218840000,-0.0627110000,-0.0949420000,-0.1293200000,-0.1529600000,-0.9501600000,-1.0748000000,-1.0748000000,-1.0748000000,-1.0748000000,-1.0748000000,-1.0748000000,-1.0748000000,-1.0748000000,-1.0769000000,-1.0748000000,-1.0748000000,-1.0769000000,-1.0769000000,-1.0769000000,-1.0769000000,-1.0748000000,-1.0769000000,0.3906800000,0.8784600000,0.9214300000,0.9558100000,0.9730000000,0.9901900000,1.0117000000,1.0203000000,1.0203000000,1.0246000000,1.0224000000,1.0160000000,1.0138000000,1.0117000000,1.0052000000,1.0052000000,0.9944900000,0.9944900000,0.9944900000,0.9923400000,0.9923400000,0.9923400000,0.9923400000,0.9880500000,0.9880500000,0.9880500000,0.9837500000,0.9816000000,0.9816000000,0.9794500000,0.9773000000,0.9816000000,0.9773000000,0.9794500000,0.9816000000,0.9773000000,0.9773000000,0.9751500000,0.9751500000,0.9708600000,0.9773000000,0.9773000000,0.9773000000,0.9773000000,0.9794500000,0.9794500000,0.9816000000,0.9837500000,0.9859000000,0.9923400000,1.0117000000,1.0246000000,1.0482000000,1.0568000000,1.0504000000,1.0375000000,1.0224000000,1.0138000000,1.0031000000,0.9966400000,0.9944900000,0.9923400000,0.9901900000,0.9859000000,0.9837500000,0.9794500000,0.9794500000,0.9816000000,0.9794500000,0.9794500000,0.9816000000,-0.7761100000,-1.0748000000,-1.0748000000,-1.0748000000,-1.0748000000,-1.0769000000,-1.0769000000,-1.0748000000,-1.0769000000,-1.0791000000,-1.0812000000,-1.0834000000,-1.0855000000,-1.0877000000,-1.0898000000,-1.0920000000,-1.0941000000,-1.0963000000,-1.0984000000,-1.1006000000,-1.1027000000,-1.1049000000,-1.1070000000,-1.1092000000,-1.1113000000,-1.1135000000,-1.1156000000,-1.1178000000,-1.1199000000,-1.1221000000,1
-0.8835300000,-1.0367000000,-0.9795700000,-1.0117000000,-0.9930000000,-1.0039000000,-0.9995600000,-0.9977300000,-1.0059000000,-0.9904700000,-1.0158000000,-0.9736600000,-1.0502000000,-0.8380200000,1.1807000000,1.1436000000,1.1602000000,1.1581000000,1.1446000000,1.1804000000,1.1223000000,1.2187000000,1.0615000000,1.3467000000,0.5008300000,-1.2211000000,-0.8911900000,-1.0651000000,-0.9608800000,-1.0234000000,-0.9907500000,-0.9983200000,-1.0150000000,-0.9717500000,-1.0480000000,-0.9211200000,-1.1491000000,-0.4949700000,1.1641000000,0.8821900000,1.0193000000,0.9349000000,0.9952800000,0.9630900000,0.9790400000,0.9643700000,0.9713300000,0.9679200000,0.9702300000,0.9676700000,0.9660900000,0.9681300000,0.9703600000,0.9703800000,0.9699600000,0.9701500000,0.9700700000,0.9712800000,0.9736000000,0.9740700000,0.9726700000,0.9712700000,0.9741700000,0.9705500000,0.9697000000,0.9722100000,0.9744200000,0.9734000000,0.9736200000,0.9737700000,0.9737800000,0.9734600000,0.9737000000,0.9739000000,0.9734800000,0.9736300000,0.9739600000,0.9736800000,0.9733300000,0.9743300000,0.9763800000,0.9729800000,0.9741700000,0.9767500000,0.9779000000,0.9722300000,0.9698900000,0.9703200000,0.9697800000,0.9705400000,0.9699900000,0.9700400000,0.9701100000,0.9712500000,0.9698500000,0.9743000000,0.9702900000,0.9767800000,0.9706100000,0.9802600000,0.9642300000,0.9953300000,0.8970800000,-0.9525800000,-1.0029000000,-0.9964900000,-1.0011000000,-0.9989800000,-1.0003000000,-0.9993100000,-1.0002000000,-0.9994600000,-0.9999500000,-0.9991300000,-0.9989000000,-0.9991400000,-0.9993000000,-0.9989200000,-0.9990200000,-0.9994600000,-0.9989900000,-0.9989400000,-0.9993500000,-0.9991000000,-0.9989000000,-0.9991800000,-0.9992500000,-0.9989100000,-0.9990500000,-0.9994300000,-0.9989600000,-0.9989500000,-0.9994100000,-0.9990600000,-0.9989100000,-0.9992300000,-0.9992000000,-0.9989000000,-0.9990800000,-0.9993800000,-0.9989400000,-0.9989800000,-0.9994600000,-0.9998300000,-0.9983700000,-1.0014000000,-0.9963200000,-1.0043000000,-0.9916900000,-1.0117000000,-0.9795700000,-1.0367000000,2
-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,1.0348000000,1.0312000000,1.0276000000,1.0312000000,1.0312000000,1.0312000000,1.0348000000,1.0348000000,1.0312000000,1.0312000000,1.0348000000,1.0348000000,1.0312000000,-1.0441000000,-1.1345000000,-1.1345000000,-1.1345000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1345000000,-1.1381000000,-1.1381000000,0.8865700000,0.8359500000,0.8395700000,0.8395700000,0.8431800000,0.8395700000,0.8395700000,0.8431800000,0.8431800000,0.8468000000,0.8468000000,0.8431800000,0.8431800000,0.8395700000,0.8395700000,0.8431800000,0.8395700000,0.8431800000,0.8431800000,0.8431800000,0.8395700000,0.8395700000,0.8395700000,0.8431800000,0.8431800000,0.8431800000,0.8395700000,0.8431800000,0.8431800000,0.8431800000,0.8431800000,0.8431800000,0.8431800000,0.8468000000,0.8431800000,0.8468000000,0.8431800000,0.8468000000,0.8468000000,0.8468000000,0.8431800000,0.8431800000,0.8431800000,0.8431800000,0.8431800000,0.8431800000,0.8431800000,0.8431800000,0.8468000000,0.8431800000,0.8431800000,0.8395700000,0.8395700000,0.8431800000,0.8431800000,0.8431800000,0.8431800000,0.8431800000,0.8431800000,0.8431800000,0.8431800000,0.8431800000,0.8431800000,0.8431800000,0.8431800000,0.8431800000,0.8431800000,0.8431800000,0.8431800000,0.8431800000,0.8431800000,0.8431800000,0.8431800000,-1.1273000000,-1.1345000000,-1.1381000000,-1.1345000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,-1.1381000000,1
