@relation	SLeaf5train.txt
@attribute	1	real
@attribute	2	real
@attribute	3	real
@attribute	4	real
@attribute	5	real
@attribute	6	real
@attribute	7	real
@attribute	8	real
@attribute	9	real
@attribute	10	real
@attribute	11	real
@attribute	12	real
@attribute	13	real
@attribute	14	real
@attribute	15	real
@attribute	16	real
@attribute	17	real
@attribute	18	real
@attribute	19	real
@attribute	20	real
@attribute	21	real
@attribute	22	real
@attribute	23	real
@attribute	24	real
@attribute	25	real
@attribute	26	real
@attribute	27	real
@attribute	28	real
@attribute	29	real
@attribute	30	real
@attribute	31	real
@attribute	32	real
@attribute	33	real
@attribute	34	real
@attribute	35	real
@attribute	36	real
@attribute	37	real
@attribute	38	real
@attribute	39	real
@attribute	40	real
@attribute	41	real
@attribute	42	real
@attribute	43	real
@attribute	44	real
@attribute	45	real
@attribute	46	real
@attribute	47	real
@attribute	48	real
@attribute	49	real
@attribute	50	real
@attribute	51	real
@attribute	52	real
@attribute	53	real
@attribute	54	real
@attribute	55	real
@attribute	56	real
@attribute	57	real
@attribute	58	real
@attribute	59	real
@attribute	60	real
@attribute	61	real
@attribute	62	real
@attribute	63	real
@attribute	64	real
@attribute	65	real
@attribute	66	real
@attribute	67	real
@attribute	68	real
@attribute	69	real
@attribute	70	real
@attribute	71	real
@attribute	72	real
@attribute	73	real
@attribute	74	real
@attribute	75	real
@attribute	76	real
@attribute	77	real
@attribute	78	real
@attribute	79	real
@attribute	80	real
@attribute	81	real
@attribute	82	real
@attribute	83	real
@attribute	84	real
@attribute	85	real
@attribute	86	real
@attribute	87	real
@attribute	88	real
@attribute	89	real
@attribute	90	real
@attribute	91	real
@attribute	92	real
@attribute	93	real
@attribute	94	real
@attribute	95	real
@attribute	96	real
@attribute	97	real
@attribute	98	real
@attribute	99	real
@attribute	100	real
@attribute	101	real
@attribute	102	real
@attribute	103	real
@attribute	104	real
@attribute	105	real
@attribute	106	real
@attribute	107	real
@attribute	108	real
@attribute	109	real
@attribute	110	real
@attribute	111	real
@attribute	112	real
@attribute	113	real
@attribute	114	real
@attribute	115	real
@attribute	116	real
@attribute	117	real
@attribute	118	real
@attribute	119	real
@attribute	120	real
@attribute	121	real
@attribute	122	real
@attribute	123	real
@attribute	124	real
@attribute	125	real
@attribute	126	real
@attribute	127	real
@attribute	128	real
@attribute	class	{1,2}
@data
2.0140000000,1.8836000000,1.6905000000,1.4660000000,1.2456000000,1.0961000000,0.9166600000,0.8156100000,0.6477100000,0.5558800000,0.3525700000,0.2428200000,0.1012300000,-0.0020139000,-0.1262500000,-0.1680600000,-0.3209700000,-0.3898700000,-0.4932900000,-0.6316400000,-0.6219800000,-0.7834200000,-0.8631900000,-0.9584300000,-1.0168000000,-1.0495000000,-1.0326000000,-1.1651000000,-1.1031000000,-1.1573000000,-1.2542000000,-1.2122000000,-1.2483000000,-1.1697000000,-1.1753000000,-1.1596000000,-1.1566000000,-1.1343000000,-1.1084000000,-0.9691500000,-0.8991700000,-0.8086000000,-0.7113800000,-0.5781500000,-0.4567300000,-0.3895800000,-0.2641300000,-0.1439400000,-0.0082383000,0.1195100000,0.2862100000,0.3965300000,0.5590700000,0.6500600000,0.8462100000,1.0087000000,1.2561000000,1.5269000000,1.7619000000,1.9284000000,1.8835000000,1.6332000000,1.6376000000,1.6459000000,1.5988000000,1.5283000000,1.4983000000,1.3140000000,1.3017000000,1.1573000000,1.0603000000,0.8776800000,0.7519800000,0.6820600000,0.5095600000,0.4303500000,0.3069600000,0.2082400000,0.0951610000,-0.0578600000,-0.1375000000,-0.2923700000,-0.3724200000,-0.4137500000,-0.6146300000,-0.6806900000,-0.7568400000,-0.8858600000,-0.9645500000,-1.0876000000,-1.0648000000,-1.0970000000,-1.1435000000,-1.1084000000,-1.1515000000,-1.1154000000,-1.0622000000,-1.1953000000,-1.1909000000,-1.1260000000,-1.0453000000,-1.1379000000,-1.0741000000,-0.9809500000,-0.9700100000,-0.8938400000,-0.8747500000,-0.7721800000,-0.6218200000,-0.6134100000,-0.4250300000,-0.3532000000,-0.2855400000,-0.1692700000,-0.0317970000,0.0822360000,0.1606800000,0.3475600000,0.4694900000,0.5343300000,0.7428000000,0.8743800000,1.0167000000,1.1283000000,1.3462000000,1.5665000000,1.7587000000,1.9825000000,1
1.8188000000,1.7020000000,1.5967000000,1.3534000000,1.3493000000,1.1831000000,1.0208000000,0.8383200000,0.8141700000,0.6028300000,0.4734600000,0.4576900000,0.2534100000,0.0608600000,0.0083114000,-0.0248100000,-0.1436300000,-0.2975000000,-0.4069600000,-0.5055600000,-0.5897900000,-0.7094800000,-0.7278000000,-0.8587300000,-0.8375300000,-0.9512200000,-0.8061000000,-0.8482800000,-0.8322500000,-0.6856600000,-0.7499100000,-0.6820000000,-0.7329500000,-0.6982800000,-0.6261300000,-0.5613300000,-0.5787200000,-0.5247400000,-0.4553100000,-0.4316000000,-0.4936300000,-0.4065100000,-0.4279900000,-0.4533500000,-0.4771700000,-0.4047100000,-0.4454800000,-0.4297900000,-0.5675300000,-0.7609200000,-1.0192000000,-1.1405000000,-0.8555700000,-0.5661400000,-0.2700600000,0.0243800000,0.3221100000,0.6200400000,0.9189500000,1.2560000000,1.5565000000,1.8561000000,2.1574000000,2.4265000000,2.2180000000,1.9141000000,1.6077000000,1.3048000000,1.0005000000,0.6617300000,0.3609600000,0.0609960000,-0.2378500000,-0.5362900000,-0.8334000000,-1.1305000000,-1.2824000000,-1.3419000000,-1.3700000000,-1.4480000000,-1.4962000000,-1.4800000000,-1.4675000000,-1.3943000000,-1.2953000000,-1.1987000000,-1.1236000000,-1.1390000000,-1.0455000000,-1.0386000000,-0.9330900000,-0.9603900000,-0.8795300000,-0.8853700000,-0.8322500000,-0.6096400000,-0.5514200000,-0.5120000000,-0.4171600000,-0.5153700000,-0.4606200000,-0.3466600000,-0.3760400000,-0.3608800000,-0.2455200000,-0.1145000000,-0.0439550000,0.1130100000,0.2022600000,0.1737000000,0.2139100000,0.2697900000,0.4875500000,0.3201700000,0.3775200000,0.6055400000,0.7417000000,0.9357100000,1.1235000000,1.3440000000,1.4886000000,1.7651000000,1.7275000000,1.8567000000,1.6605000000,1.3681000000,1.5306000000,1.7830000000,1
1.8828000000,1.7433000000,1.6085000000,1.4468000000,1.3134000000,1.1543000000,1.0239000000,0.8707900000,0.7454700000,0.6261700000,0.4858400000,0.4346200000,0.3076300000,0.2049500000,0.0829410000,-0.0187530000,-0.0566300000,-0.1050500000,-0.1546900000,-0.1350700000,-0.1798400000,-0.1551600000,-0.1809500000,-0.1860200000,-0.2315300000,-0.2808300000,-0.2694300000,-0.3622900000,-0.4811300000,-0.6069200000,-0.7585600000,-0.8494800000,-1.0099000000,-1.1393000000,-1.2922000000,-1.4285000000,-1.5389000000,-1.5624000000,-1.5611000000,-1.5311000000,-1.4892000000,-1.3574000000,-1.2279000000,-1.0719000000,-0.9154200000,-0.7847300000,-0.6276400000,-0.4965800000,-0.3391500000,-0.2078500000,-0.0502000000,0.1075400000,0.2390500000,0.3950300000,0.5267100000,0.6832800000,0.8150700000,0.9720900000,1.1040000000,1.2613000000,1.4190000000,1.5505000000,1.7085000000,1.8144000000,1.8972000000,1.7666000000,1.6060000000,1.4724000000,1.3130000000,1.1543000000,1.0223000000,0.8640400000,0.7320800000,0.5740900000,0.4421600000,0.2844900000,0.1525900000,-0.0046491000,-0.1628300000,-0.2946300000,-0.4527600000,-0.5845100000,-0.7440400000,-0.8758300000,-1.0339000000,-1.1920000000,-1.3236000000,-1.4849000000,-1.5535000000,-1.6128000000,-1.6210000000,-1.5796000000,-1.5109000000,-1.4143000000,-1.3053000000,-1.1914000000,-1.0498000000,-0.9268700000,-0.7987400000,-0.7669500000,-0.6163700000,-0.5642800000,-0.5961700000,-0.6108500000,-0.5518700000,-0.5157000000,-0.4609000000,-0.4009300000,-0.3107100000,-0.2868000000,-0.2339600000,-0.1495300000,-0.0284980000,0.0373120000,0.1688900000,0.2792600000,0.3890000000,0.4973500000,0.6339200000,0.7734100000,0.8840400000,1.0240000000,1.1412000000,1.2873000000,1.4098000000,1.5651000000,1.6965000000,1.8589000000,1
2.2237000000,1.8557000000,1.4728000000,0.9736800000,0.7395000000,1.2223000000,1.6185000000,1.4230000000,0.8934000000,0.3706400000,-0.1309400000,-0.3434400000,-0.8343000000,-0.4311200000,0.0502630000,0.5233600000,0.9662000000,1.0152000000,0.5224800000,-0.0333190000,-0.5373600000,-1.0140000000,-1.1738000000,-1.6762000000,-1.6049000000,-1.1115000000,-0.6052200000,-0.1173400000,0.2909900000,0.0944670000,-0.3696000000,-0.8673200000,-1.3289000000,-1.8098000000,-1.9175000000,-1.4198000000,-1.5456000000,-1.2122000000,-0.7576100000,-0.2577600000,-0.0187790000,-0.3168800000,-0.6232700000,-0.8444200000,-1.0304000000,-0.8513100000,-0.3502500000,-0.5460300000,-0.4461400000,-0.1760000000,0.2830200000,0.3540700000,0.2427100000,0.1279400000,0.0486540000,-0.0543970000,0.4473900000,0.3033500000,0.4722600000,0.8578000000,0.9630500000,0.8986100000,0.7087600000,1.0102000000,1.5139000000,2.0035000000,2.3166000000,1.8780000000,1.3736000000,0.8796400000,0.7676000000,0.8837800000,0.9144600000,0.6053200000,0.2726900000,0.2100800000,0.3152800000,-0.1770300000,-0.0480230000,-0.0122980000,0.1504300000,0.2814000000,0.4348600000,0.1051600000,-0.3253200000,-0.6091000000,-0.7249900000,-0.3774700000,-0.8049800000,-1.0618000000,-0.8186400000,-0.5917700000,-0.3344100000,-0.0279050000,0.2203000000,-0.2354400000,-0.7262900000,-1.2116000000,-1.5712000000,-1.3386000000,-1.8191000000,-1.9286000000,-1.4440000000,-0.9636100000,-0.4847400000,-0.0177020000,0.3240800000,-0.0690940000,-0.5307200000,-1.0660000000,-1.6109000000,-1.7173000000,-1.2265000000,-1.0716000000,-0.6142400000,-0.0453100000,0.5060500000,0.9188000000,0.6091900000,0.6011000000,1.1352000000,1.5529000000,1.3233000000,0.9089900000,0.7642100000,1.2739000000,1.7330000000,2.2124000000,1
2.2112000000,1.9964000000,1.6806000000,1.4068000000,1.1500000000,0.9444900000,0.7661600000,0.5868900000,0.4919700000,0.4140200000,0.1853500000,0.1837100000,0.0931960000,0.0987770000,0.0314630000,-0.0402380000,-0.1875100000,-0.3234600000,-0.2487600000,-0.3611900000,-0.3445000000,-0.4237600000,-0.5106000000,-0.6413300000,-0.5054300000,-0.6106600000,-0.6123500000,-0.7460800000,-0.7597300000,-0.8101000000,-0.8364700000,-0.8472700000,-0.8393300000,-0.9038700000,-0.9076700000,-0.7460800000,-0.7165200000,-0.7873600000,-0.6785800000,-0.7027700000,-0.6035000000,-0.5805900000,-0.5529900000,-0.5507000000,-0.5238700000,-0.5423600000,-0.4409000000,-0.3860100000,-0.3684400000,-0.3242600000,-0.2756600000,-0.1904400000,-0.0457610000,0.0562330000,0.1662600000,0.2576900000,0.3593700000,0.4816700000,0.5227800000,0.6254700000,0.7445400000,1.0145000000,1.3443000000,1.3701000000,1.6405000000,1.8177000000,1.9735000000,1.9921000000,1.9891000000,1.9857000000,1.8176000000,1.6718000000,1.5978000000,1.4347000000,1.3337000000,1.1468000000,0.9855900000,0.8559100000,0.7284100000,0.5470500000,0.4460900000,0.2573300000,0.1476600000,-0.0149770000,-0.2548800000,-0.3116700000,-0.5332100000,-0.5965500000,-0.7087800000,-0.8676200000,-0.9507500000,-1.0287000000,-1.1251000000,-1.2570000000,-1.2714000000,-1.4101000000,-1.3893000000,-1.4823000000,-1.3304000000,-1.4203000000,-1.3228000000,-1.4641000000,-1.6973000000,-1.3960000000,-1.4079000000,-1.3194000000,-1.2845000000,-1.1586000000,-1.1111000000,-0.9217600000,-0.8048500000,-0.7087800000,-0.5990800000,-0.5488200000,-0.4447800000,-0.2849900000,-0.1961100000,-0.0092942000,0.1175300000,0.2746900000,0.2952500000,0.4288400000,0.7142600000,0.9110000000,1.2501000000,1.5362000000,1.8696000000,2.1599000000,1
2.2796000000,2.2674000000,2.2729000000,2.1459000000,1.9788000000,1.7980000000,1.6435000000,1.3194000000,1.0836000000,1.1857000000,1.0708000000,0.8017100000,0.6921800000,0.4616500000,0.3173200000,-0.0452160000,-0.1078800000,-0.1716100000,-0.2385000000,-0.5095300000,-0.8205200000,-1.1420000000,-1.2240000000,-0.8472100000,-0.5144300000,-0.2098800000,-0.0274390000,-0.0062302000,-0.1333000000,-0.2506100000,-0.4030100000,-0.6511600000,-0.8833100000,-1.0239000000,-1.1438000000,-1.2314000000,-1.3635000000,-1.2313000000,-0.9609500000,-0.6701800000,-0.4049700000,-0.0781240000,0.2205400000,0.6343800000,0.9471800000,1.0018000000,0.7285800000,0.3264900000,0.0412970000,0.1716800000,0.4596400000,0.2789500000,0.1546200000,0.0475680000,-0.1045400000,-0.3231700000,-0.4173800000,-0.6267800000,-0.2894600000,0.0672250000,0.4211900000,0.7554800000,1.1023000000,0.8725500000,0.5189300000,0.1594300000,-0.2000100000,-0.5294800000,-0.4386800000,-0.2772100000,-0.1452400000,-0.0421770000,0.0917610000,0.1818100000,0.2968200000,0.4455900000,0.5330400000,0.5310600000,0.3446900000,0.0365860000,-0.3272700000,-0.6137600000,-0.8396400000,-1.0652000000,-1.2846000000,-1.3442000000,-1.3737000000,-1.2284000000,-1.4708000000,-1.8102000000,-1.7892000000,-1.6740000000,-1.5646000000,-1.4434000000,-1.3154000000,-1.1907000000,-1.0848000000,-0.9828900000,-0.7430500000,-0.5652400000,-0.4015200000,-0.2862100000,-0.2646500000,-0.5465300000,-0.8157600000,-1.1920000000,-1.4080000000,-1.1320000000,-0.8040500000,-0.5218500000,-0.2610700000,-0.0215590000,0.1575900000,0.4766900000,0.7394600000,0.9250600000,0.8162800000,0.5265800000,0.2750600000,0.6683300000,1.0143000000,1.3545000000,1.5835000000,1.7557000000,1.7210000000,1.9608000000,2.1358000000,2.2540000000,1
1.7889000000,1.6734000000,1.5555000000,1.4181000000,1.2846000000,1.1697000000,1.0358000000,0.9119500000,0.8018000000,0.6789800000,0.5722700000,0.5036200000,0.3940400000,0.3351500000,0.2361000000,0.1325500000,0.0625790000,0.0080441000,-0.0596320000,-0.0924940000,-0.1904500000,-0.2666100000,-0.2608600000,-0.3551300000,-0.3877000000,-0.4950300000,-0.5661400000,-0.6270800000,-0.6731400000,-0.7527500000,-0.8601300000,-0.9598400000,-1.0665000000,-1.1549000000,-1.2383000000,-1.3218000000,-1.3943000000,-1.4453000000,-1.4484000000,-1.4507000000,-1.4115000000,-1.2692000000,-1.1459000000,-1.0019000000,-0.8577700000,-0.7339500000,-0.5896400000,-0.4452700000,-0.3212400000,-0.1767900000,-0.0323070000,0.0939430000,0.2408400000,0.3879700000,0.5150200000,0.6655300000,0.8165900000,0.9444200000,1.0962000000,1.2522000000,1.3848000000,1.5377000000,1.6954000000,1.8242000000,1.9479000000,1.8901000000,1.7411000000,1.5761000000,1.4368000000,1.2784000000,1.1205000000,0.9875900000,0.8349700000,0.6827000000,0.5509800000,0.4029400000,0.2518300000,0.1244300000,-0.0202190000,-0.1676600000,-0.2920200000,-0.4366600000,-0.5812900000,-0.7056300000,-0.8502500000,-0.9948700000,-1.1192000000,-1.2637000000,-1.4102000000,-1.5239000000,-1.6042000000,-1.6085000000,-1.5715000000,-1.4834000000,-1.3911000000,-1.3082000000,-1.1671000000,-1.0785000000,-0.9421100000,-0.8889200000,-0.8108500000,-0.7902200000,-0.7543500000,-0.7330900000,-0.7283500000,-0.6405200000,-0.5859800000,-0.5613800000,-0.4788100000,-0.4036700000,-0.2865100000,-0.1651800000,-0.1158700000,0.0180170000,0.1172800000,0.2348000000,0.3221100000,0.4399500000,0.5539600000,0.6944800000,0.7973200000,0.9422900000,1.0882000000,1.2133000000,1.3575000000,1.5018000000,1.6242000000,1.7671000000,1
1.4468000000,1.4907000000,1.3656000000,1.1788000000,1.0806000000,1.1910000000,1.1319000000,0.9408800000,0.7512100000,0.5383000000,0.3371300000,0.0974550000,-0.0768150000,0.0885480000,0.3212800000,0.4956100000,0.7140600000,0.8353900000,0.7681100000,0.6204600000,0.4386900000,0.2555200000,-0.0112730000,-0.1848200000,-0.4153500000,-0.6369700000,-0.8383100000,-1.0347000000,-1.2357000000,-1.4440000000,-1.5060000000,-1.3340000000,-1.1401000000,-0.9168500000,-0.7090500000,-0.5206100000,-0.4989000000,-0.5684200000,-0.6720500000,-0.7957800000,-0.8417800000,-0.8548800000,-0.8255200000,-0.7273100000,-0.5567700000,-0.3489600000,-0.1048700000,0.0478460000,0.0740170000,0.1676300000,0.3412400000,0.5591400000,0.7575700000,0.9915300000,1.2036000000,1.4369000000,1.5992000000,1.6358000000,1.8042000000,2.0245000000,2.2872000000,2.1946000000,1.9551000000,1.8033000000,1.6041000000,1.4252000000,1.2221000000,1.0482000000,0.8392800000,0.6711800000,0.4282200000,0.3045800000,0.1865700000,0.0201520000,-0.1208900000,-0.1889800000,-0.3178700000,-0.5320700000,-0.7014100000,-0.7568600000,-0.8509800000,-0.9109200000,-0.9242800000,-0.8763600000,-0.7757300000,-0.6970300000,-0.6486600000,-0.6190800000,-0.6292000000,-0.7578300000,-0.9872400000,-1.1874000000,-1.4163000000,-1.6399000000,-1.8258000000,-2.0489000000,-2.0745000000,-1.8755000000,-1.7312000000,-1.4770000000,-1.2997000000,-1.0275000000,-0.7918000000,-0.5567700000,-0.3588000000,-0.1951400000,-0.0411530000,0.0496820000,-0.0258840000,-0.1728600000,-0.4273300000,-0.6636000000,-0.8740800000,-0.7305900000,-0.5011700000,-0.2932300000,-0.0573870000,0.1721000000,0.3738000000,0.5867800000,0.7699200000,0.8592100000,0.8174600000,0.6440900000,0.7666400000,1.0016000000,1.2124000000,1.4138000000,1
1.5251000000,1.5316000000,1.4832000000,1.3496000000,1.1524000000,0.9789800000,0.9911700000,0.9522400000,0.8137500000,0.6599200000,0.4853800000,0.2707500000,0.0596630000,0.1691800000,0.2587500000,0.2509300000,0.1513700000,0.0426670000,-0.1012200000,-0.2358400000,-0.4109800000,-0.6065600000,-0.8239800000,-1.0203000000,-1.1292000000,-1.2953000000,-1.4336000000,-1.3288000000,-1.1474000000,-0.9854800000,-0.9206600000,-0.8689300000,-0.8923300000,-0.9605500000,-1.0090000000,-1.0654000000,-1.1671000000,-1.2408000000,-1.3047000000,-1.3352000000,-1.3078000000,-1.1690000000,-1.0222000000,-0.8671000000,-0.7052900000,-0.4785800000,-0.3342500000,-0.2061300000,-0.1254300000,-0.0527070000,-0.0527070000,0.0668500000,0.2653600000,0.4663500000,0.6341000000,0.8106600000,0.9933800000,1.1732000000,1.3548000000,1.5355000000,1.7502000000,1.9357000000,2.1255000000,2.2176000000,2.0290000000,1.8400000000,1.6511000000,1.4971000000,1.2842000000,1.1040000000,0.9229500000,0.7437800000,0.5667000000,0.3982500000,0.2347700000,0.0468440000,-0.1337800000,-0.1589600000,-0.1404400000,-0.2491300000,-0.3778200000,-0.5877000000,-0.7570100000,-0.9295700000,-1.1126000000,-1.1991000000,-1.2557000000,-1.1711000000,-1.1273000000,-1.0264000000,-0.9660400000,-0.9396900000,-0.9237100000,-0.9519900000,-1.0894000000,-1.2446000000,-1.4598000000,-1.5970000000,-1.4585000000,-1.2761000000,-1.0843000000,-0.8580000000,-0.6549000000,-0.4566200000,-0.2958700000,-0.1548300000,-0.0550300000,0.0313910000,0.0668500000,0.0004121100,-0.1507100000,-0.2764300000,-0.2674800000,-0.0700120000,0.1276800000,0.3124100000,0.4978700000,0.7009600000,0.8652400000,1.0216000000,1.1543000000,1.1977000000,1.1891000000,1.0645000000,1.0069000000,1.1877000000,1.3700000000,1.4933000000,1
2.0019000000,2.0095000000,1.9955000000,1.7844000000,1.6777000000,1.3399000000,1.3318000000,1.2201000000,0.8830500000,0.7509600000,0.8293500000,0.6131000000,0.3265000000,-0.0119040000,-0.4143200000,-0.2820800000,-0.1412300000,0.0186140000,0.0226460000,-0.2204900000,-0.4889500000,-0.7471600000,-0.7211200000,-0.7588500000,-1.0153000000,-1.2086000000,-1.4869000000,-1.8292000000,-2.0941000000,-1.8451000000,-1.4728000000,-1.1005000000,-0.7685800000,-0.6306100000,-0.6248400000,-0.7477500000,-0.9086500000,-1.0207000000,-1.1480000000,-1.2738000000,-1.3870000000,-1.1460000000,-0.8857000000,-0.5377600000,-0.1818400000,-0.0195190000,0.1057800000,0.1503800000,0.1500500000,0.1564400000,0.1446400000,0.1434900000,0.1346200000,0.0747840000,0.0009325600,-0.1247800000,0.2009300000,0.5754900000,0.9539100000,1.3327000000,1.7118000000,2.0500000000,2.3623000000,2.1335000000,1.7580000000,1.3876000000,1.0123000000,0.6814800000,0.3068100000,-0.0668240000,0.1090900000,0.1871200000,0.2497100000,0.2465000000,0.3177800000,0.3377500000,0.3859400000,0.4263900000,0.4145500000,0.3568500000,0.2806600000,0.1117300000,-0.2417000000,-0.5678600000,-0.8567700000,-1.0651000000,-0.9624400000,-0.8732500000,-0.7240700000,-0.5633100000,-0.4009300000,-0.5270100000,-0.5907200000,-0.9109200000,-1.2525000000,-1.3073000000,-1.0547000000,-0.9774600000,-0.6664000000,-0.6503100000,-0.8165700000,-1.0362000000,-0.7432100000,-0.4539900000,-0.3788100000,-0.3368800000,-0.4777700000,-0.6833300000,-0.9940000000,-1.2917000000,-1.4125000000,-0.9414600000,-0.5405900000,-0.1732700000,0.2070900000,0.5257300000,0.6814800000,0.5281700000,0.2007700000,0.4089400000,0.8014400000,1.1446000000,1.3691000000,1.2072000000,1.5110000000,1.6295000000,1.8512000000,1.9609000000,1
1.8800000000,1.5616000000,1.1521000000,0.7123900000,0.2832700000,0.3410400000,0.6829900000,1.0025000000,1.1782000000,0.8921800000,0.4447200000,0.0582710000,-0.2448900000,-0.2999500000,-0.7125400000,-0.4687000000,-0.2546200000,-0.0238780000,0.2594100000,0.3432000000,-0.0498640000,-0.4679000000,-0.8321900000,-1.1521000000,-1.1762000000,-1.4375000000,-1.7821000000,-1.4240000000,-1.1126000000,-0.8388000000,-0.8880400000,-0.5419700000,-0.3540700000,-0.1437900000,-0.4563900000,-0.7251200000,-1.1619000000,-1.5814000000,-1.9908000000,-1.9908000000,-1.6676000000,-1.6872000000,-1.4914000000,-1.1374000000,-0.9898900000,-0.6898400000,-0.2717000000,0.1363800000,-0.0064726000,-0.2976700000,-0.6368300000,-0.8619800000,-1.0411000000,-1.0793000000,-0.6622000000,-0.6940300000,-0.3480900000,0.0614460000,0.4952600000,0.9248000000,0.8974600000,0.5906400000,0.2404600000,-0.0656510000,-0.0963350000,0.2328900000,0.4935400000,0.9424800000,1.3593000000,1.5246000000,1.1783000000,1.5213000000,1.5444000000,1.1977000000,0.7786500000,0.9711400000,1.3902000000,1.6527000000,1.3659000000,0.9444500000,0.6241800000,1.0239000000,1.3325000000,1.0802000000,0.6192400000,0.1625800000,0.4642000000,0.8444000000,0.8805300000,0.5000500000,0.0768380000,-0.4316800000,-0.9104800000,-1.3381000000,-1.5058000000,-1.8559000000,-1.6320000000,-1.1974000000,-0.7876300000,-0.3772200000,0.0207990000,0.3559100000,0.1391700000,-0.2090200000,-0.5985100000,-0.9544500000,-1.3255000000,-1.7330000000,-1.3603000000,-1.1127000000,-0.8240400000,-0.3455700000,0.1408400000,0.6080800000,0.9822200000,0.8413300000,0.7226000000,1.1675000000,1.5083000000,1.3310000000,0.9602900000,0.5759300000,0.1568200000,0.4130400000,0.8378800000,1.2459000000,1.6194000000,1.8649000000,1
2.4982000000,2.2183000000,1.8863000000,1.5874000000,1.3248000000,1.1349000000,1.0277000000,0.8725800000,0.7044400000,0.6125000000,0.4649500000,0.3841200000,0.2678800000,0.0971050000,-0.0172190000,-0.1001800000,-0.1652600000,-0.3706200000,-0.4221600000,-0.5031700000,-0.5887400000,-0.5660000000,-0.6658900000,-0.7760000000,-0.8983800000,-0.9316100000,-0.8998400000,-0.9486000000,-0.9662200000,-0.9055700000,-0.9834400000,-0.9078200000,-0.9078200000,-0.8526800000,-0.7215600000,-0.6612900000,-0.6122100000,-0.4913600000,-0.4353500000,-0.3733500000,-0.3362400000,-0.2114400000,-0.2529500000,-0.1037500000,0.0663290000,0.1473000000,0.2932200000,0.3888200000,0.4631100000,0.4621500000,0.5199000000,0.4788400000,0.5144400000,0.4495400000,0.3398200000,0.1510800000,-0.0232000000,-0.1816500000,-0.3882500000,-0.6096600000,-0.8110500000,-0.7306700000,-0.3728500000,-0.0087806000,0.3304400000,0.7006500000,1.0744000000,1.4599000000,1.8492000000,2.2117000000,2.4702000000,2.2344000000,1.8695000000,1.4830000000,1.0905000000,0.7016600000,0.3250700000,-0.0552990000,-0.4234900000,-0.7914600000,-0.9645100000,-1.0536000000,-1.1149000000,-1.2673000000,-1.4246000000,-1.4682000000,-1.4454000000,-1.5485000000,-1.5001000000,-1.3975000000,-1.3706000000,-1.3976000000,-1.2917000000,-1.2291000000,-1.2673000000,-1.2157000000,-1.2349000000,-1.1059000000,-1.0849000000,-1.0461000000,-0.7896000000,-0.7160400000,-0.5534200000,-0.4353500000,-0.2998700000,-0.3267000000,-0.2743700000,-0.2647400000,-0.2118300000,-0.0974860000,0.0315320000,0.1296600000,0.0859320000,0.1555000000,0.2272600000,0.2508700000,0.3319600000,0.5052300000,0.5497400000,0.6025800000,0.6761700000,0.6787900000,0.8956000000,1.1978000000,1.4828000000,1.8076000000,2.1378000000,2.4680000000,1
2.0542000000,1.8807000000,1.6236000000,1.4171000000,1.1407000000,0.9850600000,0.7339300000,0.6570000000,0.4907100000,0.4012800000,0.2864900000,0.1103700000,0.0134010000,-0.1530200000,-0.1898100000,-0.3915100000,-0.5537600000,-0.6280500000,-0.7024900000,-0.7572800000,-0.9129400000,-0.9454200000,-1.0119000000,-1.1280000000,-1.0689000000,-1.1859000000,-1.2805000000,-1.2362000000,-1.2603000000,-1.3754000000,-1.3261000000,-1.3762000000,-1.3039000000,-1.1953000000,-1.3311000000,-1.2493000000,-1.0981000000,-1.0906000000,-0.9720600000,-0.8205900000,-0.7012400000,-0.7020800000,-0.5544300000,-0.4689600000,-0.3172300000,-0.2454500000,-0.1530200000,0.0952320000,0.1572000000,0.2553500000,0.4322800000,0.5297700000,0.6770300000,0.8128000000,0.9396700000,1.0762000000,1.0889000000,1.2750000000,1.2794000000,1.3993000000,1.4568000000,1.5414000000,1.5463000000,1.6069000000,1.5346000000,1.5751000000,1.5236000000,1.3843000000,1.4193000000,1.4301000000,1.2011000000,0.9322000000,0.6950400000,0.4605000000,0.3787300000,0.3726100000,0.2861500000,0.1999600000,0.1118700000,0.0311490000,-0.1340100000,-0.3187500000,-0.4453800000,-0.5921600000,-0.6624800000,-0.8057000000,-0.8954900000,-0.9876300000,-1.0331000000,-1.0888000000,-1.2012000000,-1.2814000000,-1.2857000000,-1.3442000000,-1.2775000000,-1.3929000000,-1.2551000000,-1.2653000000,-1.1915000000,-1.0369000000,-1.1036000000,-0.9245700000,-0.8521400000,-0.8675000000,-0.7158700000,-0.5992000000,-0.4001600000,-0.3172300000,-0.2653200000,-0.1742000000,-0.0253850000,0.0868920000,0.1172800000,0.2288600000,0.3114500000,0.4451200000,0.4511500000,0.5423600000,0.4369200000,0.6226400000,0.6707400000,0.8549500000,1.0251000000,1.2210000000,1.4210000000,1.6392000000,1.8259000000,2.0264000000,1
