@relation	ECG200_TRAIN
@attribute	1	real
@attribute	2	real
@attribute	3	real
@attribute	4	real
@attribute	5	real
@attribute	6	real
@attribute	7	real
@attribute	8	real
@attribute	9	real
@attribute	10	real
@attribute	11	real
@attribute	12	real
@attribute	13	real
@attribute	14	real
@attribute	15	real
@attribute	16	real
@attribute	17	real
@attribute	18	real
@attribute	19	real
@attribute	20	real
@attribute	21	real
@attribute	22	real
@attribute	23	real
@attribute	24	real
@attribute	25	real
@attribute	26	real
@attribute	27	real
@attribute	28	real
@attribute	29	real
@attribute	30	real
@attribute	31	real
@attribute	32	real
@attribute	33	real
@attribute	34	real
@attribute	35	real
@attribute	36	real
@attribute	37	real
@attribute	38	real
@attribute	39	real
@attribute	40	real
@attribute	41	real
@attribute	42	real
@attribute	43	real
@attribute	44	real
@attribute	45	real
@attribute	46	real
@attribute	47	real
@attribute	48	real
@attribute	49	real
@attribute	50	real
@attribute	51	real
@attribute	52	real
@attribute	53	real
@attribute	54	real
@attribute	55	real
@attribute	56	real
@attribute	57	real
@attribute	58	real
@attribute	59	real
@attribute	60	real
@attribute	61	real
@attribute	62	real
@attribute	63	real
@attribute	64	real
@attribute	65	real
@attribute	66	real
@attribute	67	real
@attribute	68	real
@attribute	69	real
@attribute	70	real
@attribute	71	real
@attribute	72	real
@attribute	73	real
@attribute	74	real
@attribute	75	real
@attribute	76	real
@attribute	77	real
@attribute	78	real
@attribute	79	real
@attribute	80	real
@attribute	81	real
@attribute	82	real
@attribute	83	real
@attribute	84	real
@attribute	85	real
@attribute	86	real
@attribute	87	real
@attribute	88	real
@attribute	89	real
@attribute	90	real
@attribute	91	real
@attribute	92	real
@attribute	93	real
@attribute	94	real
@attribute	95	real
@attribute	96	real
@attribute	class	{1,2}
@data
0.4822300000,0.9868300000,1.4438000000,2.1864000000,2.5175000000,1.8787000000,1.0927000000,0.3525700000,-0.2938800000,-0.1153900000,0.3200900000,0.2048400000,0.0990600000,0.2294600000,0.2482300000,0.1864200000,-0.1892300000,-0.5396000000,-0.4573700000,-0.5598600000,-0.6803400000,-0.5312100000,-0.5570700000,-0.7082900000,-0.7925200000,-0.8089200000,-0.8925300000,-1.1835000000,-1.3929000000,-1.4238000000,-1.6533000000,-1.8564000000,-1.8704000000,-2.2614000000,-2.4536000000,-2.2074000000,-2.2578000000,-2.1794000000,-1.9633000000,-1.8399000000,-1.5236000000,-1.3562000000,-1.0187000000,-0.4736800000,-0.3446500000,-0.1737600000,0.2048200000,0.2990400000,0.3197000000,0.5891400000,0.7819900000,0.6539100000,0.6480200000,0.8165500000,0.7828200000,0.7705100000,0.8255300000,0.6783800000,0.5379200000,0.5359500000,0.5649000000,0.5541500000,0.4834200000,0.4378800000,0.4043000000,0.3957600000,0.4823500000,0.5177100000,0.4759900000,0.5385800000,0.6302700000,0.6181400000,0.6643400000,0.8647100000,1.1088000000,1.2390000000,1.0900000000,0.8422300000,0.9330200000,0.8937200000,0.4091300000,0.2996900000,0.3586800000,0.1695500000,0.2857600000,0.3219500000,0.0331730000,0.0068894000,-0.0573860000,-0.3063300000,-0.0674110000,0.2251900000,0.0693870000,0.0589760000,0.2072000000,0.1331500000,1
0.2748300000,0.4810400000,0.9192600000,1.5386000000,2.0466000000,2.2471000000,1.8813000000,1.2235000000,0.5810100000,-0.0138960000,0.0752100000,0.3247200000,-0.0998380000,-0.1693500000,0.0027368000,-0.0682190000,-0.2688500000,-0.8745100000,-0.9635400000,-0.6392700000,-0.9781800000,-1.0723000000,-0.8433500000,-1.1584000000,-1.2610000000,-1.1862000000,-1.4552000000,-1.6930000000,-1.9015000000,-1.6818000000,-1.5710000000,-2.0164000000,-2.1419000000,-2.0270000000,-1.9897000000,-1.8155000000,-2.0674000000,-2.1750000000,-1.5897000000,-1.3726000000,-1.2478000000,-0.8812500000,-0.6872500000,-0.4021200000,-0.2006000000,-0.0715980000,0.0316130000,0.0803640000,0.2128700000,0.3354100000,0.4774300000,0.5382700000,0.4898800000,0.5179400000,0.5322100000,0.4841400000,0.4895600000,0.5108600000,0.4238900000,0.4954600000,0.7047700000,0.5608500000,0.4395500000,0.5818300000,0.6136700000,0.6375800000,0.6663400000,0.6343000000,0.6503200000,0.7074900000,0.7619300000,0.7552400000,0.7847000000,0.9191200000,0.9609400000,0.9145500000,0.9970600000,1.0214000000,0.8307200000,0.7542300000,0.7399300000,0.5329200000,0.4423900000,0.5065800000,0.4478300000,0.4282800000,0.4373800000,0.3422200000,0.3803000000,0.3682500000,0.2536800000,0.2928800000,0.2981600000,0.3171800000,0.4230400000,0.2615200000,1
-0.7063000000,-0.2261800000,0.2162000000,-0.3177300000,-0.6489700000,-1.2193000000,-1.5243000000,-1.5081000000,-1.5509000000,-1.6005000000,-1.6892000000,-1.3954000000,-1.4708000000,-1.5818000000,-1.3081000000,-1.3220000000,-1.3202000000,-1.3946000000,-1.2384000000,-1.3180000000,-1.4283000000,-1.3303000000,-1.3595000000,-1.3505000000,-1.4492000000,-1.4249000000,-1.2991000000,-1.1066000000,-0.9707100000,-0.7874700000,-0.4047500000,-0.2316300000,-0.0677590000,0.1449200000,0.4225500000,0.5340300000,0.3575500000,0.5282100000,0.4617600000,0.3635100000,0.3135700000,-0.0231530000,0.2423200000,-0.0023967000,0.0079621000,0.0251810000,-0.0460410000,0.3151900000,0.2189600000,0.3076600000,0.5313900000,0.4176100000,0.4848200000,0.5690500000,0.7047100000,0.6766700000,0.6318700000,0.8066500000,0.6798500000,0.5737900000,0.6917000000,0.7095200000,0.6826100000,0.6065400000,0.6239400000,0.5369900000,0.7935300000,1.1081000000,1.0155000000,1.1737000000,0.6792600000,0.5706000000,0.4824300000,0.3353200000,0.4155000000,0.2635300000,0.2649300000,0.1996500000,0.2296800000,0.3264000000,0.2027800000,0.1815300000,0.2319300000,0.3861000000,0.2652700000,0.2469000000,0.3381700000,0.1208900000,0.3319700000,0.6415900000,1.5314000000,3.1248000000,3.3321000000,2.6537000000,1.1554000000,-0.3668200000,1
0.9875500000,2.8133000000,3.8503000000,2.3798000000,1.6998000000,0.0785760000,-0.5966700000,0.8270200000,0.8712000000,0.8099100000,0.8429700000,0.6056100000,0.0890430000,-0.5921200000,-0.6401900000,-0.5838100000,-1.0218000000,-0.8724800000,-0.9781800000,-1.0883000000,-1.0610000000,-1.2332000000,-1.3974000000,-1.4202000000,-1.2854000000,-1.6193000000,-1.6767000000,-1.5017000000,-1.6669000000,-1.8557000000,-1.9269000000,-1.5274000000,-1.6123000000,-1.6619000000,-1.2215000000,-1.0314000000,-0.5622300000,-0.1409400000,-0.0444150000,0.4079000000,0.6434400000,0.5270100000,0.9639200000,1.1173000000,0.8671500000,1.1099000000,0.9482200000,0.9059800000,0.8093000000,0.8630100000,0.7680100000,0.5785900000,0.8372700000,0.4224400000,0.5599900000,0.7424700000,0.5506800000,0.5251100000,0.6392500000,0.4764800000,0.3971900000,0.5451300000,0.3330300000,0.3668400000,0.4464700000,0.0784670000,0.2062800000,0.3343000000,0.1082300000,0.0034538000,0.0280810000,0.2876900000,0.2413100000,0.6944900000,0.6739300000,0.4915900000,0.5070600000,0.1009900000,0.2556300000,-0.0801520000,-0.4071000000,-0.1713900000,-0.4405300000,-0.3206300000,-0.3731300000,-0.4254900000,-0.2418900000,-0.6914400000,-0.4036400000,-0.2938500000,-0.5591800000,-0.1943900000,-0.5598800000,-0.7063800000,-0.3070800000,-0.2225000000,1
0.5011200000,0.7291300000,0.8337400000,1.2558000000,2.0014000000,2.5040000000,2.4542000000,2.2203000000,2.1224000000,1.9165000000,1.3821000000,0.7354500000,0.2208600000,-0.0488170000,0.0588930000,0.3706400000,0.3539300000,-0.0569400000,-0.2701500000,-0.0302880000,0.1839300000,0.0341460000,-0.1855200000,-0.1769400000,-0.1408900000,-0.3382700000,-0.5632800000,-0.5318400000,-0.3990300000,-0.4708500000,-0.6988800000,-0.8642200000,-0.9254400000,-0.9204100000,-0.8817800000,-0.9432400000,-1.2016000000,-1.4695000000,-1.4964000000,-1.4125000000,-1.5678000000,-1.9121000000,-1.9972000000,-1.7389000000,-1.5818000000,-1.7166000000,-1.7980000000,-1.6296000000,-1.4510000000,-1.4278000000,-1.4234000000,-1.3124000000,-1.1325000000,-0.9296400000,-0.7179700000,-0.5386500000,-0.4170200000,-0.2945200000,-0.1341800000,-0.0297990000,-0.0471620000,-0.0597060000,0.0875750000,0.2959700000,0.3572700000,0.3053000000,0.3596800000,0.5363100000,0.6059900000,0.5214100000,0.4924800000,0.5638400000,0.5487000000,0.4597800000,0.5321000000,0.7530800000,0.8465200000,0.7551400000,0.6997700000,0.7367600000,0.6596300000,0.4589000000,0.4242800000,0.5751500000,0.5591900000,0.3532800000,0.3580200000,0.6058900000,0.7109600000,0.6197100000,0.5649300000,0.5561100000,0.5618200000,0.6581900000,0.6397100000,0.2426200000,2
2.2488000000,3.5350000000,2.8883000000,2.7209000000,0.8621200000,0.3755800000,1.6392000000,1.2831000000,1.1571000000,1.1851000000,0.5953800000,-0.0515090000,-0.4338100000,-0.3791700000,-0.5231800000,-0.7183000000,-0.7135700000,-0.8204100000,-0.8596900000,-1.0077000000,-1.1346000000,-1.0715000000,-1.1278000000,-1.3160000000,-1.5014000000,-1.5052000000,-1.6539000000,-1.8809000000,-1.8101000000,-1.8814000000,-1.9864000000,-1.9803000000,-1.7677000000,-1.4317000000,-1.2489000000,-0.9245100000,-0.4976300000,-0.1512700000,0.1964400000,0.3614600000,0.5248200000,0.7818500000,0.8557500000,0.8680000000,0.8262500000,0.7807800000,0.7251900000,0.6515900000,0.6555000000,0.5249500000,0.5687500000,0.7200600000,0.5729600000,0.5008400000,0.4953600000,0.5149000000,0.5163800000,0.4059800000,0.4221400000,0.4107900000,0.3194700000,0.3164800000,0.3074100000,0.2523000000,0.0988170000,0.0589660000,0.1411300000,0.0744390000,0.0105710000,0.0180090000,0.0603280000,-0.0052835000,-0.0399930000,0.0850520000,0.2321500000,0.3848500000,0.4029000000,0.3935600000,0.2403300000,0.0531040000,-0.0154590000,-0.1951000000,-0.1924900000,-0.3495400000,-0.4344400000,-0.2305300000,-0.2795900000,-0.3991300000,-0.3563900000,-0.2518500000,-0.3171700000,-0.3516900000,-0.2522200000,-0.2754400000,-0.2913500000,-0.2050800000,1
0.3193100000,2.0917000000,3.4438000000,2.2330000000,2.3024000000,0.6216100000,-0.8866600000,0.2480800000,0.4988000000,-0.0980050000,-0.0307660000,0.3447200000,-0.3898700000,-0.6201200000,-1.0453000000,-1.0410000000,-0.6187000000,-1.1784000000,-1.1975000000,-1.0881000000,-1.3817000000,-1.2972000000,-1.3249000000,-1.5013000000,-1.6616000000,-1.8334000000,-1.8142000000,-1.6741000000,-1.8588000000,-1.9986000000,-2.0456000000,-1.8968000000,-1.6344000000,-1.3430000000,-1.1657000000,-0.9072200000,-0.5020300000,-0.1439100000,0.2030600000,0.6738600000,0.7046400000,0.6368700000,1.1167000000,0.6695700000,1.1392000000,1.2433000000,0.7779800000,0.9366600000,0.7071300000,0.8886900000,0.9201000000,0.7458100000,0.6580600000,0.4053900000,0.8296600000,0.7484100000,0.5809500000,0.6270800000,0.4805600000,0.5655900000,0.6678800000,0.5688600000,0.4509400000,0.4585800000,0.3809300000,0.3495100000,0.3987900000,0.2280100000,0.1428500000,0.1098400000,0.2042200000,0.1018600000,0.2701700000,0.4545900000,0.6895900000,0.9295300000,0.5057100000,0.3637600000,0.4469900000,0.2901800000,0.0402980000,-0.2025400000,-0.0834460000,-0.1586300000,-0.0425430000,-0.1934300000,-0.1606400000,-0.2079200000,-0.1657800000,-0.1860200000,-0.1840000000,-0.0260530000,-0.2775100000,-0.1284600000,-0.0427320000,-0.1771700000,1
0.6304000000,2.1920000000,3.5209000000,2.7300000000,2.1389000000,0.5607300000,-0.6785300000,0.7374500000,1.1285000000,0.6162100000,0.9579700000,0.8474700000,-0.0042979000,-0.4907800000,-0.5365800000,-0.7562700000,-0.8623700000,-0.9221800000,-0.9172400000,-1.0340000000,-1.0889000000,-1.1076000000,-1.1773000000,-1.3366000000,-1.5629000000,-1.4417000000,-1.5250000000,-1.8071000000,-1.9285000000,-1.9497000000,-1.8198000000,-1.7580000000,-1.7317000000,-1.6749000000,-1.3020000000,-1.0402000000,-0.7638700000,-0.3410500000,-0.1628000000,0.2401300000,0.3124200000,0.5364700000,1.0895000000,0.8327900000,0.8190100000,0.9021200000,0.7919400000,0.8896300000,0.7724700000,0.7469900000,0.6654000000,0.5201300000,0.7012000000,0.8264300000,0.6650900000,0.4230900000,0.6834700000,0.7785800000,0.3647700000,0.6574100000,0.9088100000,0.7274300000,0.4116400000,0.2415100000,0.4159100000,0.3238800000,0.2755400000,0.2040900000,0.2225500000,0.3169000000,0.0844970000,0.3533400000,0.3765300000,0.6598200000,0.8162000000,0.6801300000,0.3102300000,-0.2062300000,0.0302080000,0.0940150000,-0.1008200000,-0.2888900000,-0.2661600000,-0.1519300000,-0.4778400000,-0.2249600000,-0.2726500000,-0.4840700000,-0.5166300000,-0.5743000000,-0.1411600000,-0.4479600000,-0.7380200000,-0.3986000000,-0.4886900000,-0.2323200000,1
1.0881000000,1.5640000000,1.3689000000,1.2502000000,1.4915000000,1.6826000000,1.2270000000,0.3439700000,-0.3353200000,-0.7293200000,-0.9497200000,-1.0159000000,-1.0660000000,-1.1634000000,-1.2075000000,-1.2347000000,-1.3248000000,-1.3649000000,-1.3312000000,-1.3564000000,-1.3705000000,-1.3339000000,-1.3782000000,-1.3953000000,-1.4010000000,-1.4920000000,-1.5030000000,-1.5535000000,-1.5989000000,-1.4646000000,-1.5164000000,-1.6458000000,-1.5075000000,-1.4003000000,-1.3866000000,-1.2241000000,-1.0356000000,-0.8888900000,-0.6708700000,-0.5003600000,-0.3048700000,-0.0424260000,0.0114760000,0.1014900000,0.2584000000,0.1373400000,0.1031800000,0.2594300000,0.2888400000,0.3756100000,0.4570600000,0.2460800000,0.1670600000,0.3410700000,0.2623000000,0.2204800000,0.3649600000,0.2883500000,0.2882800000,0.4027300000,0.3649600000,0.4310900000,0.4769500000,0.3400800000,0.4867500000,0.7408800000,0.6066200000,0.6453200000,0.8825600000,0.7057400000,0.5607000000,0.5381500000,0.4258600000,0.5964000000,0.7793600000,0.7328100000,0.6237600000,0.4906300000,0.4394500000,0.2548800000,0.1975000000,0.4007200000,0.2490400000,0.2096200000,0.3649600000,0.1298400000,0.2443200000,0.5852500000,0.5476400000,1.0933000000,2.1508000000,2.3851000000,1.9939000000,1.7603000000,1.2692000000,0.3991000000,2
0.5264100000,1.0079000000,1.7899000000,2.3580000000,2.3015000000,2.0870000000,1.9676000000,1.5141000000,0.7504500000,0.1154000000,-0.2278400000,-0.2011100000,0.0014060000,-0.0903930000,-0.3634900000,-0.4349500000,-0.4216400000,-0.3839000000,-0.2437000000,-0.2933000000,-0.5989800000,-0.7924000000,-0.7944100000,-0.7422300000,-0.7006100000,-0.8414600000,-1.1115000000,-1.1893000000,-1.1721000000,-1.3322000000,-1.5126000000,-1.5604000000,-1.6295000000,-1.7536000000,-1.8153000000,-1.8172000000,-1.8184000000,-1.8307000000,-1.8101000000,-1.6991000000,-1.5458000000,-1.4567000000,-1.4365000000,-1.4095000000,-1.2618000000,-0.9144100000,-0.5265700000,-0.3964400000,-0.5014700000,-0.4502900000,-0.1314700000,0.0696860000,0.0450520000,0.1248400000,0.2629500000,0.2428100000,0.3090200000,0.4591800000,0.2989400000,0.0966230000,0.3210600000,0.5511800000,0.3560700000,0.1953600000,0.4152800000,0.5729100000,0.4117200000,0.3306600000,0.4535100000,0.4586400000,0.3988200000,0.4940100000,0.6076600000,0.6318900000,0.5952400000,0.5327500000,0.6044400000,0.6879000000,0.5460900000,0.5801400000,0.9405500000,1.0175000000,0.8887100000,1.0290000000,1.0391000000,0.7788700000,0.7795600000,0.8512100000,0.6595600000,0.6312700000,0.8308100000,0.8270900000,0.7399100000,0.8240900000,0.8069400000,0.4950500000,2
-0.3680800000,-0.6219800000,-0.6014200000,-0.6282900000,-0.6114400000,-0.3925700000,-0.3227400000,-0.5791200000,-0.8964900000,-0.9948500000,-0.8109600000,-0.7424500000,-1.0151000000,-1.0731000000,-0.8563800000,-1.0931000000,-1.5145000000,-1.3942000000,-1.1909000000,-1.5411000000,-1.8867000000,-1.7608000000,-1.9166000000,-2.0768000000,-1.7355000000,-1.9185000000,-2.1974000000,-1.7579000000,-1.5190000000,-1.5855000000,-1.3945000000,-1.0033000000,-0.6906700000,-0.4888800000,-0.1174000000,0.2520500000,0.1533500000,0.1398500000,0.5504600000,0.5473200000,0.3191000000,0.5085100000,0.6245000000,0.5973400000,0.6148200000,0.4797100000,0.4692100000,0.6392100000,0.4906700000,0.3388900000,0.5116900000,0.5829800000,0.5013700000,0.4455300000,0.4903100000,0.5706400000,0.5494400000,0.6226800000,0.7037800000,0.7074300000,0.8365800000,0.9767100000,1.0447000000,1.1005000000,1.1871000000,1.2850000000,1.2504000000,1.1659000000,1.0236000000,0.8108500000,0.6914600000,0.5694800000,0.5894200000,0.7034800000,0.6820500000,0.5981000000,0.2366000000,0.1139800000,0.3949200000,0.3485400000,0.3897100000,0.4565400000,0.1536600000,0.1811800000,0.3664600000,0.2983500000,0.5568600000,0.9689400000,1.3548000000,2.1902000000,2.4655000000,1.6467000000,0.9219400000,0.2702000000,-0.4906400000,-0.4525100000,1
0.0872530000,1.2520000000,1.9707000000,1.7369000000,1.3942000000,-0.2809100000,-0.3611200000,0.8225000000,0.0579150000,0.0194690000,0.2184900000,-0.6881600000,-0.9354600000,-0.9901100000,-1.0866000000,-1.1528000000,-1.2421000000,-1.2979000000,-1.3146000000,-1.3549000000,-1.4753000000,-1.4923000000,-1.5284000000,-1.6943000000,-1.7821000000,-1.7944000000,-1.8748000000,-2.0250000000,-2.0110000000,-2.0139000000,-2.1668000000,-2.0969000000,-1.8472000000,-1.7564000000,-1.5339000000,-1.1442000000,-0.8036000000,-0.4301900000,-0.1221100000,0.1894300000,0.4492400000,0.5102400000,0.6491200000,0.7464400000,0.6556800000,0.5877700000,0.6087900000,0.6603700000,0.4215100000,0.4265400000,0.6049000000,0.5218200000,0.5714100000,0.5836700000,0.5761200000,0.5877700000,0.6338400000,0.5802300000,0.4945000000,0.4559600000,0.5447400000,0.5259200000,0.3821500000,0.4397700000,0.5271200000,0.5014100000,0.4195400000,0.3813000000,0.4218000000,0.3807600000,0.4410300000,0.5504300000,0.4637100000,0.4280100000,0.7251200000,0.8600500000,1.0087000000,1.0244000000,0.8648600000,0.8781500000,0.6902800000,0.6368000000,0.7027100000,0.5550600000,0.3456400000,0.5550200000,0.7403500000,0.4495200000,0.4783100000,0.5683500000,0.6543800000,0.5308200000,0.6406500000,0.7391800000,0.5196700000,0.6471600000,1
0.4704100000,1.1748000000,2.2215000000,3.9039000000,2.7880000000,1.0087000000,-0.5859700000,-1.1148000000,-0.1252000000,0.1170400000,0.2018000000,-0.3859900000,-0.2084700000,0.2584500000,-0.2934600000,-0.1004800000,-0.4466200000,-0.9410100000,-0.7132700000,-0.8075800000,-0.9597600000,-1.0230000000,-1.2077000000,-1.2411000000,-1.3355000000,-1.5214000000,-1.5576000000,-1.5766000000,-1.7348000000,-1.9569000000,-1.7296000000,-2.0989000000,-1.7149000000,-1.7751000000,-1.6744000000,-1.3308000000,-1.2738000000,-0.6654800000,-0.6921200000,-0.2527600000,0.0777250000,0.0416140000,0.4752300000,0.8039200000,0.9185000000,1.1075000000,0.7758100000,1.0528000000,1.0120000000,0.7244400000,0.9548400000,0.6382000000,0.8032100000,0.8086500000,0.3504900000,0.5930800000,0.8139400000,0.6389300000,0.4619300000,1.3950000000,0.2408000000,0.0589360000,0.8017200000,0.0606750000,0.5630100000,0.3852300000,0.1092300000,0.4703500000,0.1664200000,0.1877900000,0.4310800000,0.3340800000,0.3068300000,0.8099500000,1.1522000000,0.5408300000,0.9057100000,0.7370300000,0.0558540000,0.2059100000,-0.0157370000,0.0909750000,-0.2215900000,-0.2804600000,-0.4483500000,-0.0410180000,0.0372140000,-0.1919600000,-0.3312600000,-0.0570720000,-0.0442190000,-0.2130100000,-0.1471400000,-0.1460300000,0.0863430000,-0.1477900000,1
1.3511000000,2.8253000000,2.6405000000,1.2186000000,-0.0567420000,1.1970000000,0.7246800000,0.9666500000,0.5498200000,-0.9886000000,-1.0897000000,-1.3796000000,-1.4933000000,-1.5359000000,-1.6086000000,-1.7979000000,-1.8714000000,-1.8084000000,-1.9634000000,-1.8675000000,-1.9725000000,-1.9740000000,-1.8119000000,-1.7761000000,-1.6585000000,-1.5791000000,-1.2090000000,-0.9565200000,-0.5789300000,0.0091407000,0.4139300000,0.7969400000,1.1533000000,1.3466000000,1.5806000000,1.6579000000,1.5706000000,1.4357000000,1.3710000000,1.1873000000,0.9751600000,0.9066200000,0.8063100000,0.7969700000,0.6069400000,0.6441000000,0.4363900000,0.4173400000,0.3973300000,0.2777500000,0.3563600000,0.2235400000,0.2188800000,0.2164500000,0.2262800000,0.0517490000,0.0574900000,0.1405900000,0.0081305000,-0.0133830000,0.0426850000,0.0620650000,-0.0579790000,-0.0556620000,0.0626310000,-0.1510200000,0.0164230000,0.0328650000,-0.1421200000,-0.0439550000,0.0019502000,-0.0232400000,-0.0439930000,0.0282510000,-0.0373400000,-0.0111560000,0.0041187000,0.0062361000,0.2272900000,0.3790200000,0.4050600000,0.1995200000,0.2916800000,-0.0277990000,-0.1986900000,-0.1707400000,-0.2844600000,-0.1506100000,-0.2620000000,-0.2224200000,-0.2717800000,-0.0651680000,-0.1539900000,-0.0995450000,-0.0722550000,0.0159330000,2
0.4752800000,1.3431000000,2.7848000000,2.8878000000,1.5500000000,-0.4053900000,-0.0243680000,1.0566000000,0.7647200000,1.0003000000,0.6189200000,-0.2631000000,-0.5727100000,-0.6838100000,-0.8552900000,-0.8718200000,-0.9746300000,-1.0680000000,-1.0048000000,-1.1565000000,-1.2207000000,-1.3067000000,-1.4449000000,-1.4511000000,-1.6627000000,-1.7536000000,-1.7558000000,-1.9270000000,-2.0733000000,-2.1305000000,-2.1626000000,-2.1702000000,-2.0143000000,-1.7349000000,-1.4720000000,-1.1195000000,-0.6785500000,-0.2460500000,0.1724300000,0.4875200000,0.7221900000,0.8789600000,0.8577000000,0.8947000000,0.9304600000,0.7477600000,0.6761500000,0.7157300000,0.6937800000,0.6505600000,0.6560100000,0.6973700000,0.7220700000,0.7448100000,0.6891000000,0.6817000000,0.7052900000,0.6720900000,0.6661200000,0.6066300000,0.6866200000,0.5390600000,0.4744400000,0.5598400000,0.4171700000,0.4337300000,0.4007900000,0.3219600000,0.3497900000,0.3354300000,0.2277100000,0.1936700000,0.2274200000,0.1755200000,0.3475100000,0.6197800000,0.6784700000,0.5676900000,0.4522400000,0.3966600000,0.2191300000,0.0424180000,0.0088996000,0.0359660000,-0.0622490000,-0.0995320000,0.0421600000,-0.0518570000,-0.0678280000,0.0101700000,-0.0192640000,-0.0579520000,-0.0777620000,0.0756380000,0.0805780000,-0.0297830000,1
0.6692300000,0.6401600000,0.3381600000,0.2853100000,-0.1312700000,-0.2882700000,-0.3379000000,-0.7775500000,-0.7241200000,-0.7089100000,-0.9008300000,-0.9268200000,-1.2062000000,-1.2043000000,-1.2901000000,-1.4926000000,-1.4695000000,-1.6203000000,-1.9642000000,-2.1405000000,-2.2356000000,-2.1912000000,-2.4191000000,-2.3834000000,-2.3353000000,-2.4091000000,-1.7281000000,-1.5081000000,-1.1367000000,-0.5967900000,-0.4252800000,0.0491370000,0.3393400000,0.5951200000,0.8145600000,0.5134700000,0.7409400000,0.8262800000,0.5216400000,0.6954200000,0.6417400000,0.5767900000,0.5816500000,0.6270100000,0.6400500000,0.6336000000,0.4519600000,0.7550800000,0.6408800000,0.5253800000,0.6657900000,0.4251700000,0.5696100000,0.6377700000,0.4564200000,0.1815800000,0.4789500000,0.4642500000,0.3711300000,0.5709000000,0.1588300000,0.5223900000,0.5668400000,0.0610800000,0.4744500000,0.3493300000,0.2423800000,0.6035700000,0.6105500000,0.7813900000,1.0117000000,0.5754100000,0.3385700000,0.6034200000,0.2955400000,0.2115400000,0.4184000000,0.0885030000,0.1817200000,0.3343500000,0.0276740000,0.2940100000,0.3294900000,-0.0306290000,0.3824300000,0.2203300000,0.2102500000,0.1592300000,0.2720600000,0.4107600000,1.0622000000,2.5428000000,2.1922000000,1.5475000000,0.9029900000,-0.3256700000,1
1.1949000000,2.1908000000,2.4433000000,2.0008000000,1.0050000000,0.1829900000,0.8416100000,1.3159000000,1.0808000000,1.3490000000,1.1474000000,0.3179400000,-0.3956800000,-0.5229500000,-0.5880100000,-0.7306900000,-0.8104500000,-0.8968900000,-0.9689300000,-1.1617000000,-1.2225000000,-1.2841000000,-1.4718000000,-1.6613000000,-1.9442000000,-2.0391000000,-2.1801000000,-2.4142000000,-2.4478000000,-2.4449000000,-2.2974000000,-2.1031000000,-1.8771000000,-1.5395000000,-1.1415000000,-0.8126000000,-0.4950800000,-0.1751900000,0.0749410000,0.3002100000,0.4039500000,0.4649300000,0.5060000000,0.5727500000,0.5167500000,0.5172600000,0.5117600000,0.4460500000,0.4632700000,0.4778000000,0.5061400000,0.5230800000,0.4909000000,0.5535900000,0.5794000000,0.5108800000,0.5768000000,0.5585800000,0.5438000000,0.5459700000,0.4531000000,0.4702600000,0.5153300000,0.3909200000,0.4020300000,0.3994400000,0.3347800000,0.3925900000,0.2820700000,0.3119900000,0.3473500000,0.3516800000,0.5154900000,0.6022800000,0.6511900000,0.6326200000,0.4099900000,0.3688600000,0.3135700000,0.1393800000,0.0936710000,0.0773650000,0.1253300000,0.0604420000,0.0830740000,0.0549850000,0.0619650000,0.0866700000,0.0656120000,0.0032298000,0.1095300000,0.0600010000,0.0404530000,0.0692180000,0.1785500000,0.4565500000,1
0.2030400000,0.4620800000,0.7483700000,0.9969600000,0.9985500000,0.8494900000,0.8757000000,1.0093000000,0.8080700000,0.1612900000,-0.4190600000,-0.4501600000,-0.2122600000,-0.3351900000,-0.7445400000,-0.8418800000,-0.5982100000,-0.4674400000,-0.5460800000,-0.6948100000,-0.8563400000,-0.9066100000,-0.8514100000,-0.7672000000,-0.5001000000,-0.2679700000,-0.6116100000,-1.1419000000,-1.1068000000,-0.9168100000,-1.1134000000,-1.1243000000,-0.6309200000,-0.4175700000,-0.8385800000,-1.1334000000,-0.9259500000,-0.8273800000,-1.0968000000,-1.2912000000,-1.3831000000,-1.6019000000,-1.6551000000,-1.4482000000,-1.4094000000,-1.5045000000,-1.3607000000,-1.1107000000,-0.9906600000,-0.8647400000,-0.6653400000,-0.5317400000,-0.4564100000,-0.2935200000,-0.0483350000,0.1432100000,0.2684500000,0.3744900000,0.4371200000,0.5203000000,0.6459500000,0.6229600000,0.4756000000,0.4653200000,0.5137300000,0.4355700000,0.4116700000,0.5066000000,0.4346800000,0.2151000000,0.2123000000,0.3869700000,0.3338600000,0.1187500000,0.1997700000,0.4782500000,0.5216000000,0.4118600000,0.3392600000,0.2328300000,0.2521000000,0.4331500000,0.3576400000,0.1787400000,0.3773700000,0.5720500000,0.4986900000,0.7431300000,1.3640000000,1.9802000000,2.7125000000,3.2699000000,3.0704000000,2.5160000000,1.9309000000,0.8843900000,2
