@relation	DistalPhalanxTW_TRAIN
@attribute	1	real
@attribute	2	real
@attribute	3	real
@attribute	4	real
@attribute	5	real
@attribute	6	real
@attribute	7	real
@attribute	8	real
@attribute	9	real
@attribute	10	real
@attribute	11	real
@attribute	12	real
@attribute	13	real
@attribute	14	real
@attribute	15	real
@attribute	16	real
@attribute	17	real
@attribute	18	real
@attribute	19	real
@attribute	20	real
@attribute	21	real
@attribute	22	real
@attribute	23	real
@attribute	24	real
@attribute	25	real
@attribute	26	real
@attribute	27	real
@attribute	28	real
@attribute	29	real
@attribute	30	real
@attribute	31	real
@attribute	32	real
@attribute	33	real
@attribute	34	real
@attribute	35	real
@attribute	36	real
@attribute	37	real
@attribute	38	real
@attribute	39	real
@attribute	40	real
@attribute	41	real
@attribute	42	real
@attribute	43	real
@attribute	44	real
@attribute	45	real
@attribute	46	real
@attribute	47	real
@attribute	48	real
@attribute	49	real
@attribute	50	real
@attribute	51	real
@attribute	52	real
@attribute	53	real
@attribute	54	real
@attribute	55	real
@attribute	56	real
@attribute	57	real
@attribute	58	real
@attribute	59	real
@attribute	60	real
@attribute	61	real
@attribute	62	real
@attribute	63	real
@attribute	64	real
@attribute	65	real
@attribute	66	real
@attribute	67	real
@attribute	68	real
@attribute	69	real
@attribute	70	real
@attribute	71	real
@attribute	72	real
@attribute	73	real
@attribute	74	real
@attribute	75	real
@attribute	76	real
@attribute	77	real
@attribute	78	real
@attribute	79	real
@attribute	80	real
@attribute	class	{3,4,5,6,7,8}
@data
-0.4890200000,-0.4476200000,-0.2465100000,0.0128560000,0.2746600000,0.5254100000,0.7133100000,0.9091700000,1.0721000000,1.2541000000,1.3861000000,1.4265000000,1.3479000000,1.2398000000,1.1873000000,1.0966000000,0.8759800000,0.6727800000,0.5138400000,0.2589200000,0.0224000000,-0.1723600000,-0.3599900000,-0.4694800000,-0.3974800000,-0.2195100000,-0.0001480100,0.2469600000,0.5003800000,0.7329900000,0.9904800000,1.2602000000,1.3491000000,1.3144000000,1.2590000000,1.3124000000,1.3340000000,1.3800000000,1.4845000000,1.3690000000,1.3505000000,1.3918000000,1.2733000000,1.0946000000,0.8312700000,0.5926600000,0.3314500000,0.0727460000,-0.1790400000,-0.3799200000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,-1.0967000000,8
-0.9573400000,-0.8382300000,-0.6090000000,-0.3271200000,0.0019166000,0.2658000000,0.5377800000,0.8617000000,1.0101000000,1.1224000000,1.2700000000,1.3771000000,1.3285000000,1.2701000000,1.1453000000,1.0056000000,0.8935400000,0.7620500000,0.4271600000,0.1959700000,-0.1375100000,-0.3959300000,-0.6703300000,-0.9701100000,-0.9519400000,-0.8307400000,-0.6404000000,-0.3253200000,0.0036608000,0.3568900000,0.6784400000,1.0437000000,1.3323000000,1.5071000000,1.4836000000,1.2702000000,1.2559000000,1.4195000000,1.4925000000,1.5539000000,1.5367000000,1.5824000000,1.4621000000,1.1748000000,0.8215800000,0.4730200000,0.0775360000,-0.2328200000,-0.4909600000,-0.8053100000,0.0845690000,-0.1083100000,-0.2774400000,-0.6090000000,-0.8672000000,-1.1726000000,-1.3760000000,-1.6010000000,-1.7180000000,-1.4903000000,-1.2100000000,-0.9600400000,-0.6301600000,-0.3675200000,-0.1286700000,0.1260900000,-0.0089987000,-0.2931300000,-0.6869900000,-0.9619500000,-1.2860000000,-1.5839000000,-1.6908000000,-1.6861000000,-1.4340000000,-1.1381000000,-0.8679300000,-0.5829500000,-0.2456500000,-0.0457400000,5
-0.5018100000,-0.4244300000,-0.2115200000,0.0359420000,0.2915500000,0.5663600000,0.7994800000,1.0273000000,1.2685000000,1.4144000000,1.4756000000,1.4131000000,1.3890000000,1.2958000000,1.1962000000,0.9125900000,0.6665100000,0.4881100000,0.2684900000,0.0202120000,-0.0094650000,-0.2232900000,-0.4416600000,-0.5214100000,-0.3905400000,-0.1611900000,0.0793680000,0.3219300000,0.5693100000,0.7535100000,0.9658900000,1.1932000000,1.4217000000,1.4111000000,1.3899000000,1.3573000000,1.3995000000,1.3844000000,1.4017000000,1.4168000000,1.4764000000,1.3456000000,1.1947000000,0.9705500000,0.7385100000,0.4719900000,0.2088300000,-0.0516460000,-0.2701600000,-0.4479400000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,-1.0782000000,8
-0.8200100000,-0.7768300000,-0.5703900000,-0.3547200000,-0.1693800000,0.1839500000,0.4902200000,0.8882700000,1.2506000000,1.4095000000,1.4401000000,1.4836000000,1.4203000000,1.3386000000,1.1509000000,0.9780200000,0.6709000000,0.5424300000,0.3829800000,0.1263100000,-0.1391100000,-0.2404200000,-0.5654600000,-0.8270600000,-0.9280200000,-0.8987400000,-0.6347400000,-0.3248700000,-0.0375830000,0.3070600000,0.6152400000,0.9674300000,1.2657000000,1.4598000000,1.4295000000,1.4000000000,1.3456000000,1.3990000000,1.3445000000,1.4871000000,1.5211000000,1.6078000000,1.6752000000,1.3799000000,0.9406200000,0.6255400000,0.2278300000,-0.1002300000,-0.4605400000,-0.6964000000,-0.0385710000,-0.0426630000,-0.2498800000,-0.5225600000,-0.7865000000,-0.9685900000,-1.2883000000,-1.4089000000,-1.5228000000,-1.5171000000,-1.3485000000,-1.0961000000,-0.8027900000,-0.6408100000,-0.4812200000,-0.3758100000,-0.3818100000,-0.5861300000,-0.7857900000,-0.9532800000,-1.1486000000,-1.3909000000,-1.5132000000,-1.4710000000,-1.3514000000,-1.2862000000,-1.0329000000,-0.6990800000,-0.3572600000,-0.1625300000,4
-0.9130600000,-0.9354800000,-0.6827300000,-0.3788800000,-0.0584370000,0.2784500000,0.5289400000,0.8073000000,1.0479000000,1.2080000000,1.3243000000,1.4679000000,1.5016000000,1.3915000000,1.2601000000,1.1577000000,0.9086200000,0.7425000000,0.4816700000,0.1681400000,-0.0532860000,-0.3868700000,-0.6794800000,-0.8545900000,-0.9079100000,-0.7879800000,-0.5388500000,-0.2279900000,0.1176700000,0.4550500000,0.8087500000,1.1500000000,1.4064000000,1.4607000000,1.3234000000,1.3452000000,1.4550000000,1.5529000000,1.5977000000,1.5913000000,1.5912000000,1.4723000000,1.3126000000,0.9703000000,0.6129900000,0.3236900000,0.0512830000,-0.2845700000,-0.5937100000,-0.8353800000,-0.1435700000,-0.2742600000,-0.4881000000,-0.7017100000,-0.9508900000,-1.1205000000,-1.3700000000,-1.5391000000,-1.5439000000,-1.4074000000,-1.1312000000,-0.8764600000,-0.6589600000,-0.3849300000,-0.1805400000,-0.1089100000,-0.2441700000,-0.4104200000,-0.6689500000,-0.9754700000,-1.2313000000,-1.4416000000,-1.5000000000,-1.4669000000,-1.4011000000,-1.1583000000,-0.9347500000,-0.6905000000,-0.4800100000,-0.2697900000,6
-0.4458700000,-0.3607000000,-0.2171600000,-0.0140310000,0.2137200000,0.4450500000,0.6874700000,0.9181100000,1.0919000000,1.2562000000,1.3188000000,1.3697000000,1.3532000000,1.2627000000,1.1374000000,0.9665900000,0.8098300000,0.5998600000,0.3597700000,0.1231600000,-0.0398100000,-0.2532700000,-0.3723600000,-0.4503000000,-0.3426700000,-0.1688700000,0.0426660000,0.2748700000,0.5094700000,0.7424700000,0.9771700000,1.2122000000,1.4200000000,1.4584000000,1.3689000000,1.3088000000,1.3473000000,1.3779000000,1.4065000000,1.3559000000,1.3367000000,1.4187000000,1.3473000000,1.1576000000,0.9118200000,0.6545500000,0.3984900000,0.1366600000,-0.1149800000,-0.3335200000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,-1.0988000000,8
-0.4784700000,-0.4382000000,-0.3042900000,-0.1231500000,0.1708800000,0.4167300000,0.7004000000,0.9592400000,1.1926000000,1.3685000000,1.4055000000,1.4126000000,1.3973000000,1.3072000000,1.1644000000,1.0419000000,0.7690700000,0.7605300000,0.4819500000,0.2760700000,0.0353280000,-0.2254400000,-0.3759900000,-0.4806000000,-0.3552300000,-0.2302100000,0.0002058100,0.2122000000,0.4679400000,0.7143200000,0.8952900000,1.1468000000,1.3727000000,1.4598000000,1.3759000000,1.3031000000,1.3383000000,1.3446000000,1.3609000000,1.4116000000,1.4498000000,1.4760000000,1.2893000000,1.0530000000,0.8014700000,0.5369600000,0.2809200000,0.0058207000,-0.2312600000,-0.4354500000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,-1.0826000000,7
-0.5064800000,-0.4741100000,-0.3057200000,-0.0296080000,0.2140200000,0.4588000000,0.7141000000,0.9348600000,1.1392000000,1.2825000000,1.4126000000,1.4440000000,1.3831000000,1.2343000000,1.0676000000,0.9412500000,0.7647400000,0.5906500000,0.3893400000,0.1196200000,-0.1071300000,-0.3373100000,-0.4757600000,-0.4804100000,-0.3494200000,-0.1058800000,0.0933170000,0.3181300000,0.5329300000,0.8037000000,1.0243000000,1.3078000000,1.4084000000,1.4093000000,1.3547000000,1.3836000000,1.4448000000,1.4464000000,1.4321000000,1.5028000000,1.5185000000,1.4533000000,1.1970000000,0.9555600000,0.7233800000,0.4681000000,0.2369100000,-0.0184220000,-0.2425700000,-0.4174900000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,-1.0752000000,8
-0.9247700000,-0.8584500000,-0.6099800000,-0.3003400000,0.0224990000,0.4137200000,0.6598900000,0.8126800000,1.2176000000,1.3366000000,1.3880000000,1.3857000000,1.5087000000,1.3538000000,1.3157000000,1.1559000000,1.0089000000,0.7889100000,0.4905400000,0.2218300000,-0.0070938000,-0.3295400000,-0.6415700000,-0.9333500000,-1.0432000000,-0.8217300000,-0.5524800000,-0.2692900000,0.0498680000,0.3757700000,0.7059600000,1.0390000000,1.3002000000,1.3769000000,1.3823000000,1.4962000000,1.4830000000,1.4338000000,1.3639000000,1.4299000000,1.4581000000,1.5303000000,1.4337000000,1.1729000000,0.8326100000,0.4306600000,0.0824500000,-0.2470500000,-0.5445900000,-0.7852400000,-0.2286500000,-0.3001100000,-0.4293600000,-0.6335200000,-0.7793400000,-1.1317000000,-1.3834000000,-1.4511000000,-1.4062000000,-1.3006000000,-1.0961000000,-0.9673900000,-0.6995300000,-0.5149200000,-0.4065900000,-0.3605200000,-0.3530000000,-0.5708800000,-0.8719500000,-0.9712300000,-1.2125000000,-1.3644000000,-1.4396000000,-1.4710000000,-1.3108000000,-1.2616000000,-0.9925400000,-0.8014900000,-0.5038000000,-0.3761600000,3
-0.4539200000,-0.3952500000,-0.2122700000,0.0211230000,0.2395800000,0.4869200000,0.7462500000,0.9463100000,1.1240000000,1.2376000000,1.2938000000,1.3796000000,1.3494000000,1.2300000000,1.1331000000,0.9418800000,0.7600900000,0.5229600000,0.3662800000,0.2010600000,0.1115500000,-0.0654670000,-0.3002700000,-0.4260300000,-0.3829000000,-0.2385800000,-0.0525760000,0.1842100000,0.4266500000,0.6716700000,0.9168500000,1.1645000000,1.3904000000,1.4345000000,1.3994000000,1.3134000000,1.3405000000,1.3622000000,1.3571000000,1.3890000000,1.4608000000,1.4566000000,1.3954000000,1.1604000000,0.9069500000,0.6535000000,0.3896500000,0.1538000000,-0.1128200000,-0.3406400000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,-1.1013000000,8
