@relation	ECG5000_TRAIN
@attribute	1	real
@attribute	2	real
@attribute	3	real
@attribute	4	real
@attribute	5	real
@attribute	6	real
@attribute	7	real
@attribute	8	real
@attribute	9	real
@attribute	10	real
@attribute	11	real
@attribute	12	real
@attribute	13	real
@attribute	14	real
@attribute	15	real
@attribute	16	real
@attribute	17	real
@attribute	18	real
@attribute	19	real
@attribute	20	real
@attribute	21	real
@attribute	22	real
@attribute	23	real
@attribute	24	real
@attribute	25	real
@attribute	26	real
@attribute	27	real
@attribute	28	real
@attribute	29	real
@attribute	30	real
@attribute	31	real
@attribute	32	real
@attribute	33	real
@attribute	34	real
@attribute	35	real
@attribute	36	real
@attribute	37	real
@attribute	38	real
@attribute	39	real
@attribute	40	real
@attribute	41	real
@attribute	42	real
@attribute	43	real
@attribute	44	real
@attribute	45	real
@attribute	46	real
@attribute	47	real
@attribute	48	real
@attribute	49	real
@attribute	50	real
@attribute	51	real
@attribute	52	real
@attribute	53	real
@attribute	54	real
@attribute	55	real
@attribute	56	real
@attribute	57	real
@attribute	58	real
@attribute	59	real
@attribute	60	real
@attribute	61	real
@attribute	62	real
@attribute	63	real
@attribute	64	real
@attribute	65	real
@attribute	66	real
@attribute	67	real
@attribute	68	real
@attribute	69	real
@attribute	70	real
@attribute	71	real
@attribute	72	real
@attribute	73	real
@attribute	74	real
@attribute	75	real
@attribute	76	real
@attribute	77	real
@attribute	78	real
@attribute	79	real
@attribute	80	real
@attribute	81	real
@attribute	82	real
@attribute	83	real
@attribute	84	real
@attribute	85	real
@attribute	86	real
@attribute	87	real
@attribute	88	real
@attribute	89	real
@attribute	90	real
@attribute	91	real
@attribute	92	real
@attribute	93	real
@attribute	94	real
@attribute	95	real
@attribute	96	real
@attribute	97	real
@attribute	98	real
@attribute	99	real
@attribute	100	real
@attribute	101	real
@attribute	102	real
@attribute	103	real
@attribute	104	real
@attribute	105	real
@attribute	106	real
@attribute	107	real
@attribute	108	real
@attribute	109	real
@attribute	110	real
@attribute	111	real
@attribute	112	real
@attribute	113	real
@attribute	114	real
@attribute	115	real
@attribute	116	real
@attribute	117	real
@attribute	118	real
@attribute	119	real
@attribute	120	real
@attribute	121	real
@attribute	122	real
@attribute	123	real
@attribute	124	real
@attribute	125	real
@attribute	126	real
@attribute	127	real
@attribute	128	real
@attribute	129	real
@attribute	130	real
@attribute	131	real
@attribute	132	real
@attribute	133	real
@attribute	134	real
@attribute	135	real
@attribute	136	real
@attribute	137	real
@attribute	138	real
@attribute	139	real
@attribute	140	real
@attribute	class	{1,2,3,4,5}
@data
-1.0052000000,-2.4363000000,-3.4994000000,-3.8380000000,-3.8017000000,-3.6439000000,-3.3290000000,-2.7793000000,-1.7577000000,-1.0347000000,-0.9351400000,-0.5686100000,-0.2340400000,-0.2088900000,-0.1957700000,-0.1377800000,-0.1539900000,-0.2014000000,-0.2288500000,-0.2021200000,-0.3037400000,-0.1773600000,-0.1570200000,-0.1640000000,-0.1313500000,-0.0962830000,-0.1766600000,-0.1889700000,-0.2432600000,-0.2123500000,-0.1510300000,-0.2382600000,-0.1684900000,-0.2305300000,-0.2005700000,-0.2034500000,-0.1761800000,-0.2123000000,-0.1524300000,-0.1556400000,-0.1440000000,-0.0177100000,0.0096195000,0.0206350000,-0.1920200000,-0.1514000000,-0.1340200000,-0.0440680000,0.0448150000,0.1206700000,0.1305400000,0.0150700000,0.1229600000,0.1821100000,0.1484500000,0.1448900000,0.0889510000,0.1658100000,0.0368570000,0.0814890000,0.1296600000,0.0910940000,0.0715040000,0.0190890000,0.0028242000,0.0470800000,0.0254870000,0.0187970000,-0.0447380000,-0.1190600000,-0.0160080000,0.0997620000,0.1917200000,0.1797700000,0.2123300000,0.2830800000,0.2832400000,0.2587300000,0.3148400000,0.4329500000,0.4377000000,0.5088800000,0.3728800000,0.4544700000,0.5556800000,0.5431000000,0.6187000000,0.6098000000,0.6944700000,0.7220900000,0.6825400000,0.9112800000,0.9166200000,1.0481000000,1.2528000000,1.5021000000,1.7648000000,2.0447000000,2.2040000000,2.0854000000,1.7713000000,1.5918000000,1.5174000000,1.3420000000,1.1794000000,0.9158100000,0.6383200000,0.3152200000,0.0429420000,-0.1088400000,-0.2726100000,-0.3445400000,-0.2801100000,-0.1745100000,-0.1573000000,0.0015682000,-0.0558490000,-0.1640300000,-0.1632400000,-0.2614100000,-0.2261900000,-0.1770400000,-0.2336600000,-0.2608100000,-0.1930600000,-0.0731890000,0.1799000000,0.5001200000,1.0374000000,1.4136000000,1.3582000000,1.2671000000,0.9667200000,0.6555900000,0.2262300000,-0.3016800000,-0.5930900000,-0.2348500000,-0.1823300000,-1.5724000000,1
-0.7322400000,-2.8921000000,-4.2502000000,-4.4432000000,-3.4910000000,-2.2714000000,-1.5572000000,-1.4358000000,-0.8071400000,-0.2456000000,-0.2845000000,-0.4178700000,-0.3579100000,-0.3721300000,-0.3252900000,-0.3264500000,-0.4352200000,-0.3689100000,-0.3793800000,-0.4603800000,-0.3774400000,-0.5921800000,-0.4461700000,-0.5043200000,-0.5669200000,-0.5164600000,-0.6199300000,-0.7120200000,-0.7748300000,-0.8295000000,-0.8597500000,-0.9296100000,-0.9103800000,-0.9980600000,-0.9740800000,-0.9449000000,-0.9701300000,-0.8874400000,-0.8525000000,-0.7034300000,-0.6661300000,-0.6278700000,-0.4990300000,-0.4326800000,-0.3682100000,-0.2095100000,-0.1349500000,-0.1743400000,-0.1650100000,-0.0539420000,0.0188360000,0.0220390000,0.0605470000,0.0776650000,0.0562200000,0.1593300000,0.0787780000,0.0928450000,0.0539930000,0.1771300000,0.2924000000,0.2285500000,0.2959100000,0.2976800000,0.2655500000,0.2023700000,0.2768400000,0.3388800000,0.4094900000,0.4870700000,0.5360100000,0.4500300000,0.4244200000,0.4371500000,0.4956200000,0.4994900000,0.5133600000,0.5563500000,0.6000300000,0.5469600000,0.5801100000,0.5378400000,0.5539600000,0.4143500000,0.4678800000,0.4719200000,0.3674800000,0.4194100000,0.4180000000,0.3702400000,0.4302500000,0.4041000000,0.3125500000,0.3684500000,0.3678700000,0.5406100000,0.6857500000,0.9011400000,1.1606000000,1.3512000000,1.5473000000,1.7567000000,2.0146000000,2.0773000000,1.9959000000,1.8681000000,1.7543000000,1.4663000000,1.1965000000,0.9511900000,0.6171100000,0.1793900000,-0.0898650000,-0.1906600000,-0.2026500000,-0.2359700000,-0.2754100000,-0.2900000000,-0.3284100000,-0.3814800000,-0.3141000000,-0.3143200000,-0.3326100000,-0.3101500000,-0.3423900000,-0.3456100000,-0.3281400000,-0.2924200000,-0.0964090000,0.4014800000,1.0287000000,1.0412000000,1.0125000000,1.1145000000,0.9855000000,0.9285600000,0.9662900000,1.2011000000,1.8474000000,0.7992300000,1
-0.8901200000,-2.9628000000,-3.9339000000,-4.1467000000,-4.0186000000,-3.4808000000,-2.3859000000,-1.7193000000,-1.4969000000,-0.8972600000,-0.5069800000,-0.3853100000,-0.4685000000,-0.3672700000,-0.3935400000,-0.3952000000,-0.3187800000,-0.4223300000,-0.3594500000,-0.3396800000,-0.3517100000,-0.4017500000,-0.4075700000,-0.4277400000,-0.3648100000,-0.4813600000,-0.4511600000,-0.4721400000,-0.5641400000,-0.5163500000,-0.6183500000,-0.6559200000,-0.6422500000,-0.6779500000,-0.6375200000,-0.6529800000,-0.5407100000,-0.5896100000,-0.5064800000,-0.5110700000,-0.4330800000,-0.4036400000,-0.3173100000,-0.2810800000,-0.2152900000,-0.1870100000,-0.0850510000,0.0621310000,-0.0334240000,0.0888010000,0.0434250000,0.0688310000,0.1303400000,0.0661110000,0.1934100000,0.1185200000,0.1800300000,0.1545000000,0.1883100000,0.1816800000,0.1764400000,0.2254900000,0.2846600000,0.3142000000,0.2705600000,0.3025100000,0.3551600000,0.3907900000,0.3900100000,0.5108000000,0.5042100000,0.5642100000,0.5955800000,0.6456500000,0.6713400000,0.7194900000,0.7302800000,0.6379500000,0.6912700000,0.6170500000,0.6213600000,0.5960300000,0.5651600000,0.5901800000,0.5724400000,0.5330400000,0.3767000000,0.3754900000,0.5324400000,0.3815300000,0.4975600000,0.4023700000,0.3772200000,0.4800000000,0.5784500000,0.6962400000,0.8302200000,1.0342000000,1.0610000000,1.3000000000,1.4981000000,1.7174000000,1.9408000000,1.8662000000,1.7533000000,1.7113000000,1.5431000000,1.3333000000,1.0857000000,0.8246300000,0.5160000000,0.0704080000,-0.1848500000,-0.2212700000,-0.3788900000,-0.3445500000,-0.3991400000,-0.4082600000,-0.3215900000,-0.3706700000,-0.3792000000,-0.3981300000,-0.3895800000,-0.4059500000,-0.3760900000,-0.3525000000,-0.3304700000,-0.3270200000,-0.1115800000,0.2923300000,0.8635400000,0.8608200000,0.9585100000,1.0156000000,0.9576900000,0.6304100000,0.6507100000,0.7307300000,1.3650000000,0.3554800000,1
-1.1673000000,-3.8051000000,-4.3736000000,-4.3528000000,-3.2786000000,-2.2965000000,-1.5824000000,-1.1580000000,-0.3016600000,-0.0680390000,-0.2804400000,-0.0875930000,-0.2205400000,-0.1111900000,-0.1414700000,-0.1238600000,-0.1809300000,-0.2653600000,-0.2260600000,-0.3735600000,-0.3170100000,-0.4638100000,-0.5179100000,-0.4322300000,-0.5268100000,-0.5345000000,-0.6681600000,-0.7241700000,-0.7549600000,-0.7043300000,-0.8938100000,-0.9104400000,-0.9223100000,-0.9474400000,-1.0011000000,-1.0183000000,-0.9659700000,-0.9124800000,-0.9575500000,-0.8027300000,-0.6141900000,-0.5805800000,-0.5309300000,-0.4272200000,-0.4238400000,-0.2715100000,-0.1847900000,-0.1330200000,-0.0713900000,-0.1182100000,-0.1686400000,-0.1426800000,-0.0763730000,-0.0329880000,-0.0592230000,-0.0224150000,0.1035100000,0.0141360000,0.0279190000,0.1328300000,0.1531100000,0.1318800000,0.1612700000,0.1863200000,0.3233300000,0.3240700000,0.2066300000,0.2633400000,0.4362900000,0.3963300000,0.4978800000,0.5488800000,0.6168500000,0.5633300000,0.6175800000,0.4442700000,0.4700800000,0.6280400000,0.6078600000,0.5290700000,0.5010400000,0.4064700000,0.4014100000,0.2053600000,0.2583100000,0.3692600000,0.3587700000,0.2824500000,0.2182100000,0.3563200000,0.1220900000,0.1815200000,0.2084400000,0.2624500000,0.2942800000,0.3225000000,0.3391500000,0.3282400000,0.5303300000,0.7510800000,0.8935000000,1.1341000000,1.2108000000,1.3943000000,1.6593000000,1.9111000000,1.8193000000,1.7467000000,1.6358000000,1.3973000000,1.2194000000,0.9696500000,0.7056200000,0.3005300000,-0.0542250000,-0.1943200000,-0.1937200000,-0.1373700000,-0.2050600000,-0.1502100000,-0.1960400000,-0.1687100000,-0.1810500000,-0.1087100000,-0.0855620000,-0.0637300000,0.0056556000,0.0553090000,0.2394500000,0.7438200000,1.6921000000,1.9308000000,1.7296000000,1.8781000000,1.3714000000,0.7353700000,0.3019100000,0.5849300000,1.1736000000,-0.5541900000,1
-1.6236000000,-3.3998000000,-3.6765000000,-4.2359000000,-3.9281000000,-3.1070000000,-2.1689000000,-1.5070000000,-1.3911000000,-0.7830700000,-0.4544600000,-0.4804300000,-0.3783800000,-0.2187200000,-0.4604600000,-0.3715100000,-0.2663400000,-0.4151000000,-0.5118700000,-0.5567000000,-0.4030900000,-0.4035300000,-0.3235500000,-0.4672100000,-0.4875500000,-0.4667200000,-0.3679700000,-0.3487600000,-0.5026000000,-0.5446000000,-0.3969600000,-0.4090100000,-0.5223300000,-0.5695000000,-0.4479600000,-0.4279700000,-0.4146700000,-0.2086900000,-0.1215300000,-0.2334500000,-0.3091000000,-0.1047100000,-0.0658490000,-0.1197000000,-0.0672560000,-0.0513520000,0.0144600000,0.0145930000,0.0876520000,0.1812900000,0.2660700000,0.0895410000,0.1281500000,0.1163000000,0.1876500000,0.1770400000,0.1436900000,0.1122500000,0.1526800000,0.1351400000,0.0947550000,0.2275000000,0.1686100000,0.0776870000,0.1668600000,0.1921900000,0.2090400000,0.3154400000,0.3319900000,0.2124800000,0.2273900000,0.2128200000,0.2173200000,0.3238600000,0.4925300000,0.4466100000,0.4572400000,0.5251900000,0.3626600000,0.4206200000,0.6928100000,0.6068200000,0.5487700000,0.4985000000,0.5354900000,0.5278600000,0.4150400000,0.5144100000,0.5292200000,0.4641600000,0.4090700000,0.4546300000,0.4418900000,0.5910500000,0.8330500000,0.8896800000,0.8647200000,0.6745000000,1.0423000000,1.3543000000,1.6953000000,1.9978000000,2.1847000000,2.1818000000,1.9133000000,1.7732000000,1.7903000000,1.3947000000,0.9955300000,0.6486500000,0.3642700000,0.2212700000,0.0646690000,-0.1876000000,-0.0401540000,-0.0091515000,-0.2623400000,-0.2769500000,-0.1114600000,-0.0777970000,-0.0930490000,-0.1382800000,-0.2509800000,-0.2475300000,-0.0933200000,-0.0460390000,-0.1005700000,0.0538320000,0.3304600000,0.8275100000,1.4626000000,1.5202000000,1.2698000000,0.7595900000,0.4421900000,-0.1154500000,-0.6816300000,-0.8646800000,-0.4425300000,-1.5092000000,1
-0.3622400000,-1.7845000000,-2.5083000000,-3.3544000000,-4.0644000000,-4.0826000000,-3.1473000000,-1.9482000000,-1.6159000000,-1.1535000000,-0.5073500000,-0.3820300000,-0.4295700000,-0.4106500000,-0.4118700000,-0.4563800000,-0.4155300000,-0.3384100000,-0.3694200000,-0.4258400000,-0.4273700000,-0.4570500000,-0.4590100000,-0.4278900000,-0.4066000000,-0.5051500000,-0.4286600000,-0.4508100000,-0.4427900000,-0.3529500000,-0.4649100000,-0.4425800000,-0.4738800000,-0.4792100000,-0.4816200000,-0.4169000000,-0.3913000000,-0.4574600000,-0.3671500000,-0.2818300000,-0.2625000000,-0.1998300000,-0.1406700000,-0.0745670000,-0.0362860000,-0.0378440000,-0.0497480000,-0.0449470000,0.0239690000,0.1243100000,0.1091000000,0.0543630000,0.0156150000,0.0848140000,0.2272300000,0.0803040000,0.0869590000,0.2017400000,0.1355300000,0.1397500000,0.1492600000,0.2692200000,0.2366800000,0.2331200000,0.3359000000,0.2205300000,0.3300200000,0.4313000000,0.4239300000,0.5311500000,0.4352700000,0.6266000000,0.5543200000,0.5226600000,0.5722300000,0.6065900000,0.6137500000,0.5917700000,0.7087400000,0.6430100000,0.6012000000,0.5999400000,0.6075700000,0.6702400000,0.6488600000,0.6173000000,0.5712600000,0.5283900000,0.5324300000,0.5268800000,0.4246800000,0.4775300000,0.4200800000,0.4820200000,0.5078300000,0.5529100000,0.8190300000,0.8845700000,1.1655000000,1.3350000000,1.5171000000,1.8704000000,2.0282000000,2.1061000000,1.9711000000,1.8668000000,1.6657000000,1.5289000000,1.3482000000,1.1076000000,0.8349000000,0.4633100000,0.0783130000,-0.0993460000,-0.2244700000,-0.1606900000,-0.2026300000,-0.2227700000,-0.2130400000,-0.2824400000,-0.1710100000,-0.1487600000,-0.2050300000,-0.1752200000,-0.2412500000,-0.2142500000,-0.1476700000,-0.0566920000,0.1851100000,0.8404600000,1.6583000000,1.5683000000,1.0503000000,0.1065900000,-0.8850800000,-1.6245000000,-1.7210000000,-1.1105000000,-0.2107000000,-1.1415000000,1
-0.9045800000,-3.9746000000,-4.5103000000,-4.6731000000,-3.7246000000,-2.2526000000,-1.6360000000,-1.3838000000,-0.4002300000,-0.1417800000,-0.2239200000,-0.1737200000,-0.1991000000,-0.1895200000,-0.1520500000,-0.2040300000,-0.1960000000,-0.1825900000,-0.1539200000,-0.2406600000,-0.2778100000,-0.2770700000,-0.3756600000,-0.3779700000,-0.3716100000,-0.4405800000,-0.4547800000,-0.5958700000,-0.6663500000,-0.5751100000,-0.7107900000,-0.7773200000,-0.8696000000,-0.8530800000,-0.9218600000,-0.9801100000,-0.9054200000,-0.8583200000,-0.8275200000,-0.7432800000,-0.7005600000,-0.6986000000,-0.5394700000,-0.4186400000,-0.3820200000,-0.2298700000,-0.1802200000,-0.1895900000,-0.0760960000,-0.1490000000,-0.1138100000,-0.0098287000,-0.0485940000,0.0029304000,0.0867900000,0.0149410000,0.0770430000,0.0273980000,0.0801580000,0.1746100000,0.1672000000,0.1441400000,0.2506600000,0.2966300000,0.3722400000,0.4139400000,0.3851100000,0.4308500000,0.5624400000,0.6029700000,0.5973600000,0.6345500000,0.5457200000,0.5069500000,0.5764500000,0.6616900000,0.6141500000,0.5511600000,0.5629000000,0.5281900000,0.4596700000,0.4184200000,0.3974600000,0.4491100000,0.3658600000,0.3190200000,0.3072600000,0.3560600000,0.3570200000,0.3866300000,0.3326000000,0.3428600000,0.2688200000,0.2886100000,0.2579200000,0.1908600000,0.2424000000,0.2671900000,0.4216500000,0.5512900000,0.9857900000,1.2779000000,1.3497000000,1.5280000000,1.7702000000,1.8856000000,1.8096000000,1.7767000000,1.5997000000,1.4223000000,1.2349000000,0.8563300000,0.6317600000,0.1412800000,-0.1697700000,-0.1650400000,-0.2106900000,-0.2127700000,-0.1683200000,-0.1707400000,-0.1900000000,-0.1003000000,-0.1532700000,-0.1372900000,-0.1689800000,-0.1899700000,-0.0721600000,-0.0285130000,-0.1423100000,0.0165030000,0.3199400000,1.1182000000,1.3584000000,1.1392000000,1.0528000000,0.8634400000,0.8401300000,0.7719500000,1.5102000000,0.2834300000,1
-2.5949000000,-4.1515000000,-4.6434000000,-4.3577000000,-3.9019000000,-2.9118000000,-1.5554000000,-1.2006000000,-0.7797600000,-0.1142600000,0.0809470000,0.0758510000,0.0551820000,0.2051200000,0.2966900000,0.1501300000,0.1343200000,0.2421900000,0.1484900000,0.0968960000,0.1747600000,0.1535900000,0.1905000000,0.0741970000,0.0129500000,0.0244580000,-0.0072936000,-0.0669830000,-0.0736550000,-0.1073100000,-0.0793700000,-0.1443900000,-0.2593700000,-0.1776100000,-0.1876800000,-0.1763200000,-0.1221300000,-0.1412400000,-0.3132700000,-0.1148500000,0.0594940000,-0.0211000000,-0.1066600000,0.0122030000,0.1938600000,0.0779980000,0.1812400000,0.2805700000,0.3077300000,0.2316000000,0.2327700000,0.3347500000,0.2540800000,0.2474600000,0.1748000000,0.1210000000,0.1856700000,0.1004800000,0.0967660000,0.1354300000,0.1800000000,0.1185400000,0.0355270000,0.1956200000,0.0519530000,0.1871600000,0.2511800000,0.1953500000,0.2501000000,0.3031600000,0.3367400000,0.2572100000,0.3413500000,0.3393700000,0.5200800000,0.5089700000,0.4695500000,0.5176500000,0.4034300000,0.3933500000,0.4229800000,0.4595300000,0.4012300000,0.2721300000,0.1788000000,0.3253900000,0.2766000000,0.2824400000,0.1838000000,0.1769500000,0.3132400000,0.2887300000,0.3592400000,0.5504700000,0.7455000000,0.8015300000,0.8462900000,1.0990000000,1.3854000000,1.5977000000,1.8080000000,1.8711000000,1.7326000000,1.5602000000,1.4163000000,1.2694000000,1.0032000000,0.7936900000,0.4851800000,0.1343700000,-0.2056400000,-0.4631400000,-0.5411300000,-0.4549600000,-0.4785300000,-0.6262800000,-0.6046800000,-0.6436900000,-0.5705100000,-0.5915600000,-0.6411900000,-0.5899700000,-0.5961700000,-0.6451200000,-0.5571800000,-0.5659100000,-0.3888500000,-0.0958840000,0.4081400000,0.7865500000,0.6695500000,0.8688000000,1.0016000000,0.7987300000,0.5689100000,0.3150700000,0.4647500000,0.4558800000,-0.5972200000,-2.4113000000,1
-1.3428000000,-3.1056000000,-4.2214000000,-5.0586000000,-4.4154000000,-3.3032000000,-1.8355000000,-1.4440000000,-1.0685000000,-0.2562900000,-0.1846500000,-0.2484000000,-0.1431500000,-0.1889300000,-0.1579100000,-0.0806100000,-0.1140900000,-0.0925790000,-0.1696100000,-0.0927100000,-0.2609000000,-0.2883400000,-0.2478400000,-0.2415100000,-0.3234400000,-0.3807400000,-0.3580200000,-0.3384300000,-0.4746700000,-0.4300600000,-0.5103400000,-0.6302800000,-0.5999000000,-0.6012500000,-0.6689600000,-0.6097300000,-0.6383600000,-0.6446600000,-0.5680000000,-0.5008600000,-0.4796800000,-0.3221500000,-0.2327200000,-0.1723200000,-0.0745610000,0.0229340000,0.0083204000,0.1306800000,0.0815820000,0.1072500000,0.0363130000,0.0002879700,0.0049230000,0.0124540000,0.0358140000,0.0628620000,0.1406300000,0.1062300000,0.0995320000,0.1404700000,0.1343500000,0.2082600000,0.1582300000,0.1879000000,0.2079700000,0.2731200000,0.3694300000,0.3954700000,0.4459300000,0.4675700000,0.4038700000,0.5311900000,0.4923700000,0.5285500000,0.5087300000,0.6726300000,0.5095300000,0.5031300000,0.5023000000,0.4786400000,0.5484800000,0.5257200000,0.4759700000,0.4933800000,0.4435900000,0.3646200000,0.4653200000,0.4066500000,0.3976700000,0.4603300000,0.4109200000,0.3783200000,0.3987600000,0.4213900000,0.4212100000,0.4209400000,0.4078600000,0.3769100000,0.3794700000,0.4571800000,0.4702100000,0.6094200000,0.8053300000,0.9457900000,1.2683000000,1.3158000000,1.1560000000,0.7457000000,0.6483200000,0.7700000000,0.6016900000,0.6421600000,0.5994200000,0.3835600000,0.0813870000,0.0009820900,-0.0018709000,-0.0710630000,-0.0551760000,-0.0599970000,-0.1245300000,-0.1145900000,-0.1230800000,-0.1099900000,-0.0486070000,-0.0648900000,-0.0648770000,-0.0461750000,0.2320600000,0.7438000000,1.4024000000,1.5420000000,1.7689000000,2.1419000000,2.1832000000,1.4657000000,0.7202300000,0.3783400000,-0.2205600000,-2.0197000000,1
0.3222000000,-2.6346000000,-3.9478000000,-4.5239000000,-4.1488000000,-2.8915000000,-1.9353000000,-1.7248000000,-0.9624200000,-0.2338000000,-0.2727400000,-0.2156200000,-0.2160400000,-0.1695300000,-0.2155700000,-0.1998700000,-0.2053200000,-0.1882200000,-0.2941000000,-0.3897800000,-0.2251200000,-0.3411400000,-0.3239600000,-0.4102700000,-0.4650400000,-0.4982000000,-0.5840300000,-0.5186900000,-0.6281500000,-0.7318000000,-0.7823300000,-0.8477600000,-0.8423200000,-0.8742200000,-0.9195300000,-0.8966400000,-0.8418400000,-0.7908100000,-0.8408000000,-0.7042300000,-0.5691600000,-0.6006800000,-0.4900800000,-0.4353400000,-0.2991500000,-0.1528300000,-0.0953790000,-0.0262560000,0.0132870000,-0.0227390000,0.1285900000,0.1234600000,0.1573600000,0.2692200000,0.1918700000,0.3039200000,0.3077200000,0.2626100000,0.2411900000,0.3126400000,0.3948400000,0.4012100000,0.4925400000,0.4718700000,0.4572300000,0.5756600000,0.5215200000,0.5895400000,0.7440400000,0.6200700000,0.7654300000,0.7769400000,0.7222000000,0.6676100000,0.7204300000,0.6332300000,0.6541300000,0.7059500000,0.6175000000,0.5792500000,0.5370300000,0.5567400000,0.4493800000,0.4666200000,0.4767600000,0.4790200000,0.4148400000,0.4003200000,0.2820000000,0.4255800000,0.3856300000,0.3923300000,0.3354800000,0.2300700000,0.2645200000,0.1852600000,0.1986600000,0.1545700000,0.3559700000,0.5086100000,0.7953600000,1.1290000000,1.3582000000,1.5293000000,1.7653000000,2.0967000000,2.0118000000,2.0212000000,1.9360000000,1.6543000000,1.2869000000,1.0587000000,0.7129600000,0.1345100000,-0.2741900000,-0.3113200000,-0.4414700000,-0.5171600000,-0.3597100000,-0.4606500000,-0.4853400000,-0.4710300000,-0.4306300000,-0.4336400000,-0.4221700000,-0.3980800000,-0.3943000000,-0.4462200000,-0.3262600000,-0.1993800000,0.1791900000,1.1143000000,1.0907000000,0.9531500000,0.6589500000,0.2266200000,0.1623800000,0.1819100000,1.4014000000,-0.2037800000,1
1.1074000000,-0.8392000000,-2.7532000000,-3.6597000000,-4.4885000000,-4.2090000000,-2.8818000000,-1.9358000000,-1.7887000000,-0.8632200000,-0.0390600000,-0.1598600000,-0.1810400000,-0.1414400000,-0.0809590000,-0.0729960000,-0.1689300000,-0.1809100000,-0.0296730000,-0.3501700000,-0.1512200000,-0.2522700000,-0.3187800000,-0.2855000000,-0.2787900000,-0.3092400000,-0.3958300000,-0.4410200000,-0.4433200000,-0.5452700000,-0.6162900000,-0.5300500000,-0.5683800000,-0.7141200000,-0.8516400000,-0.8250000000,-0.7175400000,-0.7248200000,-0.6547000000,-0.5722500000,-0.5739800000,-0.5601600000,-0.5124500000,-0.5447100000,-0.3147000000,-0.1751600000,-0.1594500000,-0.1188900000,0.0264700000,-0.0156110000,0.0266910000,0.0891640000,0.0349050000,0.1734400000,0.2032100000,0.2123700000,0.0787390000,0.1446900000,0.2498300000,0.2405700000,0.1817200000,0.2307800000,0.2834500000,0.3460500000,0.3507900000,0.4382100000,0.4629600000,0.3894800000,0.4419900000,0.4516700000,0.6643700000,0.6226000000,0.6627600000,0.7116900000,0.7474700000,0.7128000000,0.6238700000,0.7091100000,0.7534000000,0.6281300000,0.7214600000,0.6335800000,0.5502800000,0.4489600000,0.4988600000,0.5323100000,0.4857700000,0.4568300000,0.3641500000,0.3768300000,0.2285100000,0.2708300000,0.3174200000,0.2770100000,0.2511500000,0.3226700000,0.3138600000,0.1987000000,0.2792400000,0.4601000000,0.6554100000,0.9548000000,1.1857000000,1.3028000000,1.3617000000,1.5119000000,1.9420000000,2.2185000000,2.1502000000,1.9216000000,1.5389000000,1.3165000000,1.0100000000,0.6600000000,0.0811240000,-0.3726400000,-0.6538200000,-0.6700400000,-0.6990100000,-0.7275900000,-0.5198800000,-0.5841500000,-0.5197100000,-0.5861000000,-0.6356700000,-0.7337800000,-0.6436200000,-0.4521800000,-0.4816400000,-0.5465500000,-0.3157400000,0.4401100000,0.8984700000,1.2217000000,1.5602000000,1.3209000000,1.1742000000,-0.0521220000,-0.1608600000,-0.0656650000,1
-1.4270000000,-4.1483000000,-4.5266000000,-4.3931000000,-3.3525000000,-2.1812000000,-1.6450000000,-1.4089000000,-0.4411100000,-0.2452900000,-0.3057400000,-0.3231500000,-0.2209100000,-0.2786500000,-0.2557300000,-0.2255800000,-0.2239200000,-0.2507100000,-0.2999800000,-0.2729500000,-0.2863300000,-0.2827600000,-0.3158900000,-0.3835600000,-0.3535300000,-0.4666500000,-0.3852300000,-0.5435100000,-0.5900200000,-0.6669000000,-0.7375700000,-0.7612200000,-0.7462100000,-0.8700700000,-0.8477600000,-0.8596500000,-0.8541300000,-0.8238500000,-0.7394400000,-0.7850100000,-0.6944800000,-0.5533100000,-0.4679900000,-0.4337900000,-0.3051200000,-0.2589500000,-0.1312500000,-0.0957900000,0.0232630000,0.0543230000,0.0963830000,0.1706800000,0.0752510000,0.0573910000,0.1647000000,0.1949400000,0.2021300000,0.2195000000,0.2177900000,0.2863600000,0.3445900000,0.2339100000,0.2951700000,0.3378700000,0.4092300000,0.4197200000,0.5654100000,0.5906700000,0.6181000000,0.5367300000,0.5761900000,0.7074500000,0.7259000000,0.7410300000,0.6918400000,0.6593800000,0.6284100000,0.7682900000,0.6661500000,0.6166000000,0.5347400000,0.5745600000,0.6296100000,0.5260700000,0.4435500000,0.4595800000,0.4704800000,0.5128000000,0.5071800000,0.4134600000,0.4131900000,0.4276100000,0.3286800000,0.4021300000,0.3249100000,0.3985700000,0.3602500000,0.4710700000,0.6717700000,0.8623900000,1.1412000000,1.2275000000,1.3588000000,1.6218000000,1.7619000000,1.7431000000,1.6468000000,1.5499000000,1.4164000000,1.1678000000,0.9328700000,0.5585600000,0.2273700000,-0.1060200000,-0.1283000000,-0.2273600000,-0.3006300000,-0.2458200000,-0.2571100000,-0.2608000000,-0.2310300000,-0.2483200000,-0.2925400000,-0.2290700000,-0.1776000000,-0.2257700000,-0.2410300000,-0.1281400000,-0.0993300000,0.2707100000,0.8889800000,1.0661000000,0.9623200000,0.8667000000,0.9628700000,0.8709900000,0.8595200000,0.8662000000,0.7253000000,-2.2567000000,1
