@relation	ProximalPhalanxTW_TRAIN
@attribute	1	real
@attribute	2	real
@attribute	3	real
@attribute	4	real
@attribute	5	real
@attribute	6	real
@attribute	7	real
@attribute	8	real
@attribute	9	real
@attribute	10	real
@attribute	11	real
@attribute	12	real
@attribute	13	real
@attribute	14	real
@attribute	15	real
@attribute	16	real
@attribute	17	real
@attribute	18	real
@attribute	19	real
@attribute	20	real
@attribute	21	real
@attribute	22	real
@attribute	23	real
@attribute	24	real
@attribute	25	real
@attribute	26	real
@attribute	27	real
@attribute	28	real
@attribute	29	real
@attribute	30	real
@attribute	31	real
@attribute	32	real
@attribute	33	real
@attribute	34	real
@attribute	35	real
@attribute	36	real
@attribute	37	real
@attribute	38	real
@attribute	39	real
@attribute	40	real
@attribute	41	real
@attribute	42	real
@attribute	43	real
@attribute	44	real
@attribute	45	real
@attribute	46	real
@attribute	47	real
@attribute	48	real
@attribute	49	real
@attribute	50	real
@attribute	51	real
@attribute	52	real
@attribute	53	real
@attribute	54	real
@attribute	55	real
@attribute	56	real
@attribute	57	real
@attribute	58	real
@attribute	59	real
@attribute	60	real
@attribute	61	real
@attribute	62	real
@attribute	63	real
@attribute	64	real
@attribute	65	real
@attribute	66	real
@attribute	67	real
@attribute	68	real
@attribute	69	real
@attribute	70	real
@attribute	71	real
@attribute	72	real
@attribute	73	real
@attribute	74	real
@attribute	75	real
@attribute	76	real
@attribute	77	real
@attribute	78	real
@attribute	79	real
@attribute	80	real
@attribute	class	{3,4,5,6,7,8}
@data
-0.5700900000,-0.4997700000,-0.3197600000,-0.0760720000,0.1345500000,0.3975000000,0.6518800000,0.8982300000,1.1024000000,1.3174000000,1.5189000000,1.4930000000,1.4590000000,1.5021000000,1.4809000000,1.2393000000,1.0015000000,0.7489200000,0.5167100000,0.2507700000,0.0336590000,-0.2064200000,-0.4091400000,-0.5317900000,-0.5164700000,-0.3644700000,-0.1700600000,0.0472620000,0.2912500000,0.5386700000,0.7807300000,0.9882000000,1.2296000000,1.4537000000,1.5728000000,1.5831000000,1.5046000000,1.3770000000,1.3899000000,1.4956000000,1.4912000000,1.2980000000,1.0920000000,0.8575300000,0.6421400000,0.3957900000,0.1528700000,-0.0839880000,-0.3088800000,-0.4920700000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,-1.0460000000,8
-0.5200300000,-0.4554500000,-0.2756800000,-0.0966330000,0.1550600000,0.4231200000,0.6724100000,0.9228500000,1.1145000000,1.3776000000,1.4898000000,1.4244000000,1.4019000000,1.4499000000,1.2866000000,1.0494000000,0.8305400000,0.5743100000,0.3205800000,0.0705430000,-0.1453800000,-0.3516000000,-0.5112400000,-0.5446600000,-0.4177300000,-0.2214100000,0.0006759600,0.2308900000,0.4671100000,0.7039000000,0.9325100000,1.1427000000,1.3499000000,1.4954000000,1.6169000000,1.6045000000,1.4833000000,1.3996000000,1.3715000000,1.4385000000,1.5314000000,1.3573000000,1.1193000000,0.8939700000,0.6446800000,0.4066300000,0.1638200000,-0.0754320000,-0.2821400000,-0.4441700000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,-1.0525000000,7
-0.8105600000,-0.7449500000,-0.5891300000,-0.4213800000,-0.1279800000,0.1705900000,0.4704800000,0.7097500000,0.9991000000,1.2375000000,1.4130000000,1.5548000000,1.5731000000,1.5548000000,1.4085000000,1.1952000000,0.9926200000,0.7746000000,0.4510500000,0.1638000000,-0.1246900000,-0.3991700000,-0.6419700000,-0.7815800000,-0.7927100000,-0.6289600000,-0.4075400000,-0.1244900000,0.1803000000,0.4832700000,0.7898000000,1.0597000000,1.3681000000,1.5939000000,1.5877000000,1.5655000000,1.5932000000,1.5834000000,1.6096000000,1.6579000000,1.6905000000,1.4432000000,1.1413000000,0.8602400000,0.5698800000,0.2907600000,-0.0017682000,-0.2825600000,-0.5426500000,-0.7445700000,-0.5805900000,-0.6579200000,-0.7568200000,-0.8400100000,-0.9798500000,-1.1239000000,-1.2170000000,-1.2403000000,-1.1739000000,-1.1100000000,-0.9861800000,-0.8844400000,-0.8449700000,-0.7439400000,-0.6348400000,-0.6282200000,-0.6779500000,-0.7358500000,-0.8483500000,-0.9995800000,-1.1143000000,-1.2319000000,-1.2921000000,-1.2652000000,-1.1495000000,-1.0484000000,-0.8985900000,-0.7242000000,-0.6209300000,-0.5607400000,4
-0.9636600000,-0.8592600000,-0.6380600000,-0.3467200000,-0.0645150000,0.2335400000,0.5255600000,0.8733100000,1.1550000000,1.4045000000,1.6261000000,1.6040000000,1.5706000000,1.5931000000,1.4699000000,1.2488000000,0.9997800000,0.7443100000,0.4389100000,0.1393400000,-0.1691100000,-0.4765200000,-0.7611100000,-0.9384800000,-0.9319200000,-0.7281600000,-0.4738300000,-0.1820700000,0.0840280000,0.3809400000,0.6611600000,0.9496600000,1.2277000000,1.5193000000,1.5704000000,1.4264000000,1.4126000000,1.4948000000,1.5816000000,1.5863000000,1.6714000000,1.5020000000,1.2069000000,0.9179900000,0.6050200000,0.3111900000,0.0007222200,-0.3066600000,-0.6170700000,-0.8549300000,-0.5114300000,-0.6230000000,-0.6788300000,-0.8405300000,-0.9745000000,-1.1472000000,-1.2591000000,-1.2651000000,-1.1877000000,-1.0643000000,-0.9510900000,-0.8385100000,-0.7834300000,-0.6868800000,-0.6587800000,-0.5879300000,-0.6303800000,-0.6822700000,-0.8108800000,-0.9667900000,-1.1086000000,-1.2315000000,-1.3038000000,-1.2513000000,-1.0974000000,-0.9203400000,-0.7590100000,-0.6255800000,-0.5086500000,-0.4699500000,4
-0.8329900000,-0.7428500000,-0.5452800000,-0.2706100000,0.0382740000,0.3268600000,0.5883400000,0.9176800000,1.1424000000,1.3713000000,1.5079000000,1.5138000000,1.4763000000,1.3195000000,1.1426000000,0.8852500000,0.5880700000,0.3644700000,0.1686000000,-0.0880010000,-0.3583900000,-0.6087800000,-0.7726400000,-0.7907200000,-0.6524500000,-0.4144700000,-0.1387900000,0.1596900000,0.4199400000,0.7371900000,1.0089000000,1.2417000000,1.5170000000,1.6968000000,1.6137000000,1.5109000000,1.4881000000,1.5695000000,1.6834000000,1.7938000000,1.7101000000,1.4108000000,1.1367000000,0.8605200000,0.5630700000,0.2677100000,0.0055456000,-0.2957000000,-0.5653800000,-0.7566900000,-0.6380200000,-0.6713900000,-0.7905500000,-0.8683000000,-0.9906900000,-1.0697000000,-1.1353000000,-1.1547000000,-1.1600000000,-1.0995000000,-1.0137000000,-0.9554600000,-0.9126300000,-0.8833600000,-0.8085300000,-0.7581100000,-0.7248200000,-0.7900300000,-0.8920900000,-0.9996000000,-1.1050000000,-1.2023000000,-1.2392000000,-1.2106000000,-1.1121000000,-0.9782300000,-0.8446200000,-0.7008000000,-0.6112800000,-0.5923400000,4
-0.9262200000,-0.8682200000,-0.6310000000,-0.3195600000,-0.0086839000,0.3008900000,0.6130800000,0.9627200000,1.2454000000,1.5338000000,1.5754000000,1.4534000000,1.4470000000,1.5250000000,1.2896000000,1.0221000000,0.8132700000,0.5093600000,0.2368600000,-0.0675840000,-0.3559600000,-0.6496500000,-0.8595900000,-0.9461400000,-0.8225900000,-0.6173500000,-0.3574800000,-0.0384880000,0.2624000000,0.5418000000,0.8610700000,1.1746000000,1.4694000000,1.6504000000,1.5697000000,1.4328000000,1.4637000000,1.5931000000,1.6116000000,1.7616000000,1.6346000000,1.3508000000,1.1003000000,0.8274200000,0.5157400000,0.2113200000,-0.0896920000,-0.3741500000,-0.6383100000,-0.8590600000,-0.4705200000,-0.5687000000,-0.6945200000,-0.8910500000,-1.0659000000,-1.2197000000,-1.2320000000,-1.2108000000,-1.1526000000,-1.0982000000,-0.9917200000,-0.8142900000,-0.6973000000,-0.5711600000,-0.5022700000,-0.5142100000,-0.5845600000,-0.7449800000,-0.8828000000,-1.0324000000,-1.1615000000,-1.2617000000,-1.3330000000,-1.2350000000,-1.0848000000,-0.9303300000,-0.7870900000,-0.5851300000,-0.4188100000,-0.3932500000,6
-0.7624600000,-0.7258800000,-0.5626600000,-0.3004300000,-0.0355000000,0.2368200000,0.5109300000,0.7720900000,1.0090000000,1.2619000000,1.4054000000,1.5294000000,1.5380000000,1.4446000000,1.2525000000,1.0747000000,0.8405600000,0.5909100000,0.3788800000,0.0870380000,-0.2073700000,-0.4926100000,-0.6964300000,-0.7860300000,-0.7073200000,-0.4912100000,-0.2274400000,0.0567540000,0.3329400000,0.6240000000,0.9059100000,1.1857000000,1.4990000000,1.6136000000,1.5660000000,1.5762000000,1.4881000000,1.4771000000,1.6334000000,1.6544000000,1.6518000000,1.4888000000,1.2032000000,0.9086100000,0.6385600000,0.3322200000,0.0328390000,-0.2570800000,-0.5106800000,-0.7074300000,-0.6309300000,-0.6761300000,-0.7381000000,-0.8550200000,-0.9991400000,-1.1154000000,-1.2459000000,-1.3198000000,-1.2603000000,-1.1549000000,-1.0439000000,-0.9173800000,-0.8013700000,-0.7984300000,-0.7452700000,-0.6802900000,-0.6577000000,-0.6991600000,-0.7573600000,-0.8368500000,-0.9753200000,-1.0911000000,-1.2088000000,-1.2904000000,-1.2597000000,-1.1478000000,-1.0437000000,-0.9272400000,-0.7747500000,-0.6790900000,3
-0.8379100000,-0.7862800000,-0.5753200000,-0.3138800000,0.0056936000,0.3584500000,0.6897400000,0.9108500000,1.1627000000,1.3895000000,1.5375000000,1.4051000000,1.3763000000,1.4782000000,1.4350000000,1.2341000000,0.8695800000,0.5436700000,0.3052900000,-0.0402560000,-0.3599700000,-0.6471000000,-0.7995800000,-0.8617100000,-0.8239000000,-0.6059100000,-0.3242100000,-0.0170130000,0.2616000000,0.5697800000,0.8707400000,1.1819000000,1.4941000000,1.6306000000,1.5529000000,1.4283000000,1.3606000000,1.4204000000,1.5460000000,1.6247000000,1.6922000000,1.4531000000,1.1500000000,0.8469400000,0.5239000000,0.1952100000,-0.1355500000,-0.4394500000,-0.6411300000,-0.8284100000,-0.4088900000,-0.5182200000,-0.6589700000,-0.8549500000,-1.0718000000,-1.2413000000,-1.2946000000,-1.2918000000,-1.3396000000,-1.1777000000,-1.0047000000,-0.8137600000,-0.7266000000,-0.5609200000,-0.4484700000,-0.4901600000,-0.5527300000,-0.6948800000,-0.8671600000,-1.0506000000,-1.2232000000,-1.3964000000,-1.4424000000,-1.3171000000,-1.1243000000,-0.9330100000,-0.7398500000,-0.5275300000,-0.3530400000,-0.3423300000,5
-0.7701300000,-0.7965200000,-0.6041600000,-0.3504700000,-0.0553700000,0.2632900000,0.5297500000,0.7870900000,1.1278000000,1.3986000000,1.5256000000,1.4889000000,1.4918000000,1.4248000000,1.2361000000,0.9802300000,0.6885000000,0.5020500000,0.2334500000,-0.0601990000,-0.3602600000,-0.6156600000,-0.8001000000,-0.7835900000,-0.6818400000,-0.4578500000,-0.2238100000,0.0639200000,0.3866800000,0.6511400000,0.9170400000,1.2473000000,1.5296000000,1.6456000000,1.6251000000,1.5621000000,1.4662000000,1.5548000000,1.6342000000,1.7328000000,1.6634000000,1.4237000000,1.1431000000,0.8311500000,0.5516000000,0.2628900000,-0.0557710000,-0.3255500000,-0.5849100000,-0.7063100000,-0.6301700000,-0.7032900000,-0.8473900000,-1.0222000000,-1.1794000000,-1.2373000000,-1.2469000000,-1.2585000000,-1.1640000000,-1.0127000000,-0.9207100000,-0.8388900000,-0.7248500000,-0.6423600000,-0.6465700000,-0.7188200000,-0.8138600000,-0.9434300000,-1.0729000000,-1.2046000000,-1.3214000000,-1.3266000000,-1.2133000000,-1.0441000000,-0.8955000000,-0.7189700000,-0.5808200000,-0.4732500000,-0.4122200000,-0.5225800000,5
-0.8690900000,-0.7653300000,-0.5640800000,-0.2872300000,-0.0154390000,0.2474700000,0.5202900000,0.8109100000,1.0814000000,1.3364000000,1.5419000000,1.4959000000,1.5138000000,1.4390000000,1.1861000000,0.9464100000,0.6724400000,0.4244400000,0.1275300000,-0.1807500000,-0.4441900000,-0.7026800000,-0.8011600000,-0.8289900000,-0.6713300000,-0.4486200000,-0.2132500000,0.1061400000,0.4164100000,0.7302500000,1.0033000000,1.2709000000,1.5880000000,1.7233000000,1.6358000000,1.5080000000,1.4493000000,1.5128000000,1.6262000000,1.7795000000,1.7199000000,1.4178000000,1.1374000000,0.8490700000,0.5485800000,0.2801400000,-0.0158960000,-0.3261000000,-0.5823300000,-0.7862000000,-0.6803100000,-0.7549200000,-0.8731800000,-0.9676200000,-1.0811000000,-1.1891000000,-1.1766000000,-1.1904000000,-1.1803000000,-1.0948000000,-0.9845500000,-0.9151600000,-0.8023500000,-0.6836900000,-0.6145300000,-0.6650900000,-0.7052000000,-0.8231200000,-0.9546700000,-1.0818000000,-1.2135000000,-1.2459000000,-1.2398000000,-1.1089000000,-0.9592800000,-0.7875000000,-0.6115400000,-0.4868200000,-0.4787600000,-0.5936200000,4
