@relation	MiddlePhalanxTW_TRAIN
@attribute	1	real
@attribute	2	real
@attribute	3	real
@attribute	4	real
@attribute	5	real
@attribute	6	real
@attribute	7	real
@attribute	8	real
@attribute	9	real
@attribute	10	real
@attribute	11	real
@attribute	12	real
@attribute	13	real
@attribute	14	real
@attribute	15	real
@attribute	16	real
@attribute	17	real
@attribute	18	real
@attribute	19	real
@attribute	20	real
@attribute	21	real
@attribute	22	real
@attribute	23	real
@attribute	24	real
@attribute	25	real
@attribute	26	real
@attribute	27	real
@attribute	28	real
@attribute	29	real
@attribute	30	real
@attribute	31	real
@attribute	32	real
@attribute	33	real
@attribute	34	real
@attribute	35	real
@attribute	36	real
@attribute	37	real
@attribute	38	real
@attribute	39	real
@attribute	40	real
@attribute	41	real
@attribute	42	real
@attribute	43	real
@attribute	44	real
@attribute	45	real
@attribute	46	real
@attribute	47	real
@attribute	48	real
@attribute	49	real
@attribute	50	real
@attribute	51	real
@attribute	52	real
@attribute	53	real
@attribute	54	real
@attribute	55	real
@attribute	56	real
@attribute	57	real
@attribute	58	real
@attribute	59	real
@attribute	60	real
@attribute	61	real
@attribute	62	real
@attribute	63	real
@attribute	64	real
@attribute	65	real
@attribute	66	real
@attribute	67	real
@attribute	68	real
@attribute	69	real
@attribute	70	real
@attribute	71	real
@attribute	72	real
@attribute	73	real
@attribute	74	real
@attribute	75	real
@attribute	76	real
@attribute	77	real
@attribute	78	real
@attribute	79	real
@attribute	80	real
@attribute	class	{3,4,5,6,7,8}
@data
-0.4302700000,-0.4912000000,-0.3581900000,-0.1741300000,0.1409600000,0.4681500000,0.6677300000,0.8883900000,1.0774000000,1.2434000000,1.2932000000,1.3366000000,1.3410000000,1.2903000000,1.2045000000,0.9449900000,0.8121700000,0.5485300000,0.3017100000,0.0184610000,-0.2079100000,-0.4060600000,-0.5148600000,-0.4793000000,-0.2709000000,-0.0417140000,0.1329400000,0.4127000000,0.5973100000,0.8909300000,1.0871000000,1.3239000000,1.4087000000,1.3651000000,1.4051000000,1.3518000000,1.2927000000,1.2733000000,1.3474000000,1.4671000000,1.4822000000,1.5027000000,1.3089000000,1.0518000000,0.8123700000,0.5279300000,0.2552700000,-0.0063868000,-0.1958800000,-0.3993100000,-0.6362400000,-0.7499300000,-0.8208600000,-0.9749900000,-1.1003000000,-1.1986000000,-1.3007000000,-1.3976000000,-1.3742000000,-1.3451000000,-1.2511000000,-1.0958000000,-0.9781300000,-0.8633700000,-0.7842200000,-0.8546800000,-0.9717700000,-1.0256000000,-1.1148000000,-1.2030000000,-1.3205000000,-1.3679000000,-1.3829000000,-1.2691000000,-1.1771000000,-1.0701000000,-0.9956700000,-0.8371700000,-0.7579100000,-0.6794300000,3
-0.7919400000,-0.7090700000,-0.5120400000,-0.2531500000,-0.0055230000,0.3037500000,0.6164000000,0.8340300000,1.1752000000,1.4782000000,1.4792000000,1.4315000000,1.4907000000,1.5195000000,1.5336000000,1.4066000000,1.1613000000,0.8571800000,0.5692300000,0.2416400000,-0.0377480000,-0.3453600000,-0.6112000000,-0.8384400000,-0.7684400000,-0.6470600000,-0.4368000000,-0.2041100000,0.0213050000,0.3101900000,0.6044100000,0.8742500000,1.1844000000,1.3972000000,1.4696000000,1.4041000000,1.3452000000,1.3300000000,1.3844000000,1.4735000000,1.4964000000,1.5615000000,1.3535000000,1.0586000000,0.7199800000,0.3672200000,0.0916180000,-0.1992900000,-0.4415700000,-0.6702000000,-0.3121500000,-0.3711500000,-0.4839100000,-0.5879000000,-0.7433200000,-0.9504700000,-1.1571000000,-1.2977000000,-1.3241000000,-1.3343000000,-1.2993000000,-1.1644000000,-1.0014000000,-0.8168500000,-0.6880600000,-0.6094900000,-0.7193500000,-0.8289400000,-0.9821800000,-1.1884000000,-1.3255000000,-1.4098000000,-1.3799000000,-1.2774000000,-1.1372000000,-1.0413000000,-0.8521900000,-0.7189300000,-0.6053400000,-0.4653900000,5
-0.4657000000,-0.4215700000,-0.2878400000,-0.0679350000,0.1826100000,0.4150100000,0.6680100000,0.9236600000,1.1516000000,1.3696000000,1.4402000000,1.4657000000,1.4254000000,1.4865000000,1.4731000000,1.2993000000,1.0868000000,0.8364800000,0.6117400000,0.3666000000,0.0897560000,-0.1532200000,-0.3279200000,-0.4448600000,-0.4473700000,-0.3298600000,-0.1889300000,0.0148030000,0.2460900000,0.4782300000,0.7190500000,0.9741300000,1.2325000000,1.4329000000,1.3543000000,1.3528000000,1.3766000000,1.4251000000,1.4417000000,1.3748000000,1.4065000000,1.3850000000,1.1930000000,0.9242100000,0.6911400000,0.4327800000,0.1865000000,-0.0366610000,-0.2360700000,-0.3728700000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,-1.0718000000,8
-0.4884800000,-0.4353000000,-0.2799900000,-0.0685780000,0.1963200000,0.4737200000,0.7528900000,0.9680000000,1.1909000000,1.3125000000,1.3348000000,1.3702000000,1.4878000000,1.4376000000,1.3552000000,1.0810000000,0.8205100000,0.5950100000,0.3699300000,0.1187000000,-0.1270400000,-0.3466100000,-0.4561400000,-0.4469100000,-0.3361500000,-0.1140900000,0.1179400000,0.3067900000,0.5653600000,0.8396300000,1.0733000000,1.3139000000,1.4862000000,1.5676000000,1.3817000000,1.2820000000,1.2335000000,1.2723000000,1.2953000000,1.2892000000,1.3642000000,1.4356000000,1.1955000000,0.9467100000,0.6913800000,0.4395100000,0.1866500000,-0.0439420000,-0.2532800000,-0.3930800000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,-1.0787000000,8
-0.7415400000,-0.6925300000,-0.5013600000,-0.2463700000,0.0323410000,0.3427500000,0.6760000000,0.9308500000,1.1391000000,1.3216000000,1.3915000000,1.4066000000,1.3847000000,1.4344000000,1.4119000000,1.2482000000,0.9669600000,0.6047100000,0.3468700000,0.0355780000,-0.2846200000,-0.5614600000,-0.7550500000,-0.7402400000,-0.6205700000,-0.4125500000,-0.1932000000,0.0594340000,0.3309700000,0.6143900000,0.9002800000,1.1976000000,1.4268000000,1.4835000000,1.4722000000,1.4895000000,1.3962000000,1.3557000000,1.3592000000,1.4247000000,1.5314000000,1.4708000000,1.3415000000,1.0563000000,0.7579500000,0.4349800000,0.1235800000,-0.1669200000,-0.4403800000,-0.6522400000,-0.5314500000,-0.6316900000,-0.6765500000,-0.8794400000,-1.0573000000,-1.2495000000,-1.3618000000,-1.3539000000,-1.3206000000,-1.2376000000,-1.1080000000,-1.0002000000,-0.8210600000,-0.6966500000,-0.4873200000,-0.4248300000,-0.5655100000,-0.7393300000,-0.8702900000,-1.0340000000,-1.0917000000,-1.2140000000,-1.3347000000,-1.3460000000,-1.2890000000,-1.1708000000,-1.0683000000,-0.8895700000,-0.8065000000,-0.6346100000,6
-0.6673800000,-0.5862200000,-0.3979400000,-0.1132600000,0.1220200000,0.4044600000,0.6822300000,1.0118000000,1.1980000000,1.3127000000,1.3518000000,1.3868000000,1.3342000000,1.2191000000,1.0652000000,0.7828500000,0.5726600000,0.2651200000,-0.0329300000,-0.3433200000,-0.6133400000,-0.6596800000,-0.6566600000,-0.5402600000,-0.3004700000,-0.0417910000,0.2137000000,0.5122100000,0.7823500000,1.0868000000,1.3693000000,1.4318000000,1.4102000000,1.4868000000,1.3419000000,1.3253000000,1.3456000000,1.3706000000,1.4804000000,1.5763000000,1.6094000000,1.4641000000,1.2289000000,0.9169700000,0.5950600000,0.3057900000,0.0621840000,-0.1998000000,-0.3990200000,-0.5465500000,-0.4576500000,-0.5382300000,-0.6990200000,-0.9039900000,-1.0572000000,-1.2533000000,-1.4308000000,-1.4712000000,-1.3905000000,-1.2466000000,-1.1195000000,-0.9232400000,-0.7711900000,-0.6134700000,-0.4957500000,-0.6198000000,-0.7411300000,-0.8521400000,-0.9493300000,-1.1189000000,-1.2873000000,-1.4564000000,-1.4694000000,-1.3680000000,-1.2139000000,-1.0646000000,-0.9912300000,-0.7951300000,-0.6926400000,-0.5343400000,3
-0.9239600000,-0.8242700000,-0.5772900000,-0.2575500000,0.0449990000,0.3935900000,0.7338200000,1.0937000000,1.3684000000,1.4147000000,1.3980000000,1.3955000000,1.4861000000,1.5560000000,1.4222000000,1.2335000000,0.8694900000,0.5735300000,0.3034000000,-0.0052770000,-0.2950000000,-0.6049300000,-0.7766400000,-0.9213700000,-0.9479800000,-0.8309700000,-0.5881400000,-0.3029600000,0.0013383000,0.3228400000,0.6406600000,0.9738700000,1.2830000000,1.4895000000,1.5979000000,1.4947000000,1.4513000000,1.3960000000,1.4090000000,1.5401000000,1.6704000000,1.5965000000,1.2701000000,0.9602300000,0.6339600000,0.2646500000,-0.0177880000,-0.3354600000,-0.6374600000,-0.8750100000,-0.1937500000,-0.3671900000,-0.5057600000,-0.6976100000,-0.8883300000,-1.0975000000,-1.2181000000,-1.3920000000,-1.4463000000,-1.2883000000,-1.1118000000,-0.8772200000,-0.6943300000,-0.5099600000,-0.3469700000,-0.3830100000,-0.4896000000,-0.6449400000,-0.8258000000,-1.0770000000,-1.2142000000,-1.2882000000,-1.3037000000,-1.2615000000,-1.1985000000,-1.0204000000,-0.8800100000,-0.6635800000,-0.4372200000,-0.2381900000,3
-0.4035100000,-0.4025800000,-0.3025700000,-0.0687120000,0.1671400000,0.4414400000,0.6894800000,0.9417100000,1.1541000000,1.4034000000,1.4017000000,1.3639000000,1.4212000000,1.5050000000,1.4521000000,1.3047000000,1.0406000000,0.8172200000,0.6007000000,0.3419200000,0.0821420000,-0.1409500000,-0.3739500000,-0.4643100000,-0.4422400000,-0.2887100000,-0.1311200000,0.0766050000,0.2883400000,0.5255000000,0.7571500000,0.9947900000,1.2329000000,1.3568000000,1.3794000000,1.3555000000,1.3284000000,1.3505000000,1.3271000000,1.3345000000,1.4269000000,1.3922000000,1.2572000000,0.9902100000,0.7522200000,0.4866800000,0.2461200000,0.0352630000,-0.1790100000,-0.3526600000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,-1.0824000000,8
-0.4000300000,-0.3872900000,-0.2782600000,-0.0954590000,0.1494300000,0.3854500000,0.6474300000,0.9108200000,1.0988000000,1.2967000000,1.4824000000,1.4326000000,1.3990000000,1.4457000000,1.5060000000,1.3817000000,1.1566000000,0.8789900000,0.6364800000,0.3872500000,0.1295400000,-0.1159400000,-0.2748600000,-0.3913900000,-0.3941800000,-0.2960600000,-0.1430000000,0.0689720000,0.2815200000,0.5034800000,0.7626700000,1.0196000000,1.2790000000,1.3874000000,1.3399000000,1.3093000000,1.3600000000,1.3311000000,1.2724000000,1.2813000000,1.3752000000,1.3778000000,1.2055000000,0.9564700000,0.7283900000,0.4853100000,0.2525900000,0.0354770000,-0.1596900000,-0.3193100000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,-1.0894000000,8
-0.9061800000,-0.8418200000,-0.7413800000,-0.4383900000,-0.1262000000,0.2048300000,0.5360700000,0.8691000000,1.1568000000,1.4318000000,1.4203000000,1.3766000000,1.4112000000,1.4570000000,1.5593000000,1.4354000000,1.1909000000,0.9133400000,0.5714200000,0.2308600000,-0.0779560000,-0.4423300000,-0.7150700000,-0.8986200000,-0.9384400000,-0.7939100000,-0.5593100000,-0.3013800000,-0.0067976000,0.3030200000,0.6404800000,0.9650500000,1.2940000000,1.5253000000,1.5420000000,1.4057000000,1.3429000000,1.3599000000,1.3620000000,1.4977000000,1.5641000000,1.5025000000,1.3787000000,1.0219000000,0.6417300000,0.3360700000,-0.0019728000,-0.2848800000,-0.6000600000,-0.8450100000,-0.2889400000,-0.2891500000,-0.4621200000,-0.6674900000,-0.8983500000,-1.1088000000,-1.2627000000,-1.4611000000,-1.4598000000,-1.3220000000,-1.1023000000,-0.8818100000,-0.7044800000,-0.5632300000,-0.3773400000,-0.3671700000,-0.4630000000,-0.5712400000,-0.7325500000,-0.9062100000,-0.9835000000,-1.1711000000,-1.3443000000,-1.4369000000,-1.3684000000,-1.2113000000,-0.9440800000,-0.7072400000,-0.5142500000,-0.3574300000,5
